Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.49169e-05,0.099299,0,0.0759017,4.86938e-07,0.591577,0,1.69146,1.77959e-05,0.0473597,0,0.0520562,3.84094e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.77959e-05,0.000987789,0.0422742,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.84094e-07,0.0585562
2,17.7669,15.8789,15.014,0.000321069,0.538783,0.65965,3.00367,8.75534e-06,5.59145,3.70338,13.2875,1.92668e-06,0.309101,0.429968,2.13523,1.43341e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2875,1.92668e-06,0.0155217,0.585713,0.129148,0.0242088,0.00853657,0.448777,2.13523,1.43341e-08,0.920125
3,5.2584,4.4361,9.71585,0.000639002,0.123911,0.23083,2.62689,1.71792e-05,1.7232,0.900898,8.85768,7.10609e-07,0.0537115,0.160631,0.897356,1.58964e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85768,7.10609e-07,0.0293457,0.162362,0.0417726,0.0102076,0.00755516,0.138153,0.897356,1.58964e-08,1.73961
4,8.11523,6.47708,10.2088,0.00127938,0.208398,0.421275,5.25199,3.42501e-05,2.76424,1.12609,8.85802,2.76814e-06,0.107762,0.320639,1.79397,3.65387e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85802,2.76814e-06,0.0584488,0.331832,0.0761984,0.0203701,0.0118465,0.201395,1.79397,3.65387e-08,3.46485
5,2.20178,1.60005,9.13093,0.00255614,0.0632511,0.142109,7.57812,6.83342e-05,0.884598,0.282868,7.59511,2.80168e-06,0.0359793,0.114838,0.664284,6.31138e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59511,2.80168e-06,0.116473,0.119317,0.024022,0.0074775,0.017688,0.0627935,0.664284,6.31138e-08,6.90454
6,3.69973,2.49858,10.5335,0.00511234,0.100414,0.260362,15.1542,0.000136538,1.66454,0.463394,7.59616,5.1917e-06,0.0617866,0.221735,1.32677,1.22553e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59616,5.1917e-06,0.232886,0.22182,0.0467762,0.0149248,0.0313899,0.0980491,1.32677,1.22553e-07,13.8055
7,0.50363,0.470184,9.57602,0.0172974,0.0246825,0.0404015,49.3402,0.000250031,0.419468,0.386021,0.0135246,1.10573e-05,0.0127665,0.0284855,0.177445,4.03095e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135246,1.10573e-05,0.827824,0.0214428,0.0183357,0.00147347,0.107445,0.0556825,0.177445,4.03095e-07,49.0734
8,0.0340165,0.0298294,0.0180356,2.12666e-05,0.000534937,0.000777566,0.0602365,3.11102e-07,0.00617949,0.00199248,0.00206474,1.67122e-07,9.55338e-05,0.000338163,0.000217376,6.38025e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00206474,1.67122e-07,0.00101147,0.000321542,8.89254e-05,2.32296e-05,0.000321226,0.000724291,0.000217376,6.38025e-09,0.0599602
Total,46.2543,31.3907,66.4733,0.0272515,1.15927,1.75541,83.0911,0.000515886,13.6453,6.86464,47.9015,4.24191e-05,0.628562,1.27663,7.04733,1.04601e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9015,4.24191e-05,1.2825,1.48508,0.339823,0.0802896,0.186405,1.05315,7.04733,1.04601e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1438,0.00693743,1.27941,20.5999,0.0146174,2.69577
