Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82686e-05,0.0993029,0,0.0759017,6.88321e-07,0.591577,0,1.69146,2.11476e-05,0.0473636,0,0.0520562,5.85478e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11476e-05,0.000987789,0.0422781,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.85478e-07,0.0585562
2,17.7669,15.8789,15.0126,0.000349464,0.518363,0.659488,2.98972,1.00533e-05,5.59145,3.70338,13.2861,3.03219e-05,0.288681,0.429806,2.12127,9.54592e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2861,3.03219e-05,0.0155217,0.565255,0.129148,0.0240842,0.00853657,0.448777,2.12127,9.54592e-08,0.920125
3,5.2584,4.4361,9.71597,0.00064386,0.129256,0.235278,2.62811,1.73236e-05,1.7232,0.900898,8.8578,5.56948e-06,0.0590566,0.165079,0.898576,3.39516e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.8578,5.56948e-06,0.0293457,0.17215,0.0417726,0.0102131,0.00755516,0.138153,0.898576,3.39516e-08,1.73961
4,8.11523,6.47708,10.2087,0.00128462,0.20193,0.416744,5.25198,3.43257e-05,2.76424,1.12609,8.85788,8.00714e-06,0.101294,0.316108,1.79397,5.54207e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85788,8.00714e-06,0.0584488,0.320846,0.0761984,0.0203582,0.0118465,0.201395,1.79397,5.54207e-08,3.46485
5,2.20178,1.60005,9.13086,0.00257355,0.0613345,0.14072,7.57722,6.84577e-05,0.884598,0.282868,7.59504,2.021e-05,0.0340627,0.113448,0.663387,1.24857e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59504,2.021e-05,0.116473,0.116014,0.024022,0.00747426,0.017688,0.0627935,0.663387,1.24857e-07,6.90454
6,3.69973,2.49858,10.5337,0.00516546,0.108232,0.266228,15.1559,0.000136743,1.66454,0.463394,7.5963,5.83141e-05,0.0696046,0.2276,1.32857,3.27088e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.5963,5.83141e-05,0.232886,0.235492,0.0467762,0.0149368,0.0313899,0.0980491,1.32857,3.27088e-07,13.8055
7,0.50363,0.470184,9.5762,0.0174262,0.0281914,0.0426308,49.3411,0.000250515,0.419468,0.386021,0.0137026,0.000139816,0.0162754,0.0307148,0.178331,8.86655e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0137026,0.000139816,0.827824,0.0271732,0.0183357,0.00148134,0.107445,0.0556825,0.178331,8.86655e-07,49.0734
8,0.0340165,0.0298294,0.0180158,2.28733e-05,0.000532905,0.000777754,0.0602363,3.18208e-07,0.00617949,0.00199248,0.00204497,1.77382e-06,9.35013e-05,0.000338351,0.000217159,1.34867e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00204497,1.77382e-06,0.00101147,0.000319711,8.89254e-05,2.32159e-05,0.000321226,0.000724291,0.000217159,1.34867e-08,0.0599602
Total,46.2543,31.3907,66.4721,0.0274943,1.14714,1.76187,83.0802,0.000518424,13.6453,6.86464,47.9003,0.00028516,0.616432,1.2831,7.03637,2.1224e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9003,0.00028516,1.2825,1.47953,0.339823,0.0801752,0.186405,1.05315,7.03637,2.1224e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14421,0.00693747,1.27942,20.6383,0.0146176,2.69581
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993046,0,0.0759017,6.85708e-07,0.591577,0,1.69146,2.11413e-05,0.0473653,0,0.0520562,5.82865e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422798,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82865e-07,0.0585562
2,17.7669,15.8789,15.0114,0.000346213,0.50037,0.657994,2.98133,9.97717e-06,5.59145,3.70338,13.2849,2.7071e-05,0.270688,0.428312,2.11288,9.06983e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2849,2.7071e-05,0.0155217,0.54587,0.129148,0.0239827,0.00853657,0.448777,2.11288,9.06983e-08,0.920125
3,5.2584,4.4361,9.71616,0.000655688,0.139398,0.244065,2.62811,1.77467e-05,1.7232,0.900898,8.85799,1.73965e-05,0.0691994,0.173866,0.898579,8.68427e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85799,1.73965e-05,0.0293457,0.191072,0.0417726,0.0102214,0.00755516,0.138153,0.898579,8.68427e-08,1.73961
4,8.11523,6.47708,10.2106,0.00135395,0.254576,0.441526,5.26664,3.53366e-05,2.76424,1.12609,8.85982,7.73421e-05,0.15394,0.34089,1.80862,3.08151e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85982,7.73421e-05,0.0584488,0.398102,0.0761984,0.0205295,0.0118465,0.201395,1.80862,3.08151e-07,3.46485
