Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82374e-05,0.0993028,0,0.0759017,6.76387e-07,0.591577,0,1.69146,2.11163e-05,0.0473635,0,0.0520562,5.73543e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11163e-05,0.000987789,0.0422781,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.73543e-07,0.0585562
2,17.7669,15.8789,15.0126,0.000337632,0.519003,0.659795,2.98972,9.48716e-06,5.59145,3.70338,13.2861,1.84902e-05,0.289321,0.430113,2.12127,6.00725e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2861,1.84902e-05,0.0155217,0.5662,0.129148,0.0240862,0.00853657,0.448777,2.12127,6.00725e-08,0.920125
3,5.2584,4.4361,9.71614,0.000646096,0.133049,0.237872,2.62811,1.74037e-05,1.7232,0.900898,8.85797,7.80532e-06,0.0628501,0.167673,0.898579,4.39585e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85797,7.80532e-06,0.0293457,0.17853,0.0417726,0.0102205,0.00755516,0.138153,0.898579,4.39585e-08,1.73961
4,8.11523,6.47708,10.2089,0.00128668,0.214492,0.426465,5.25442,3.43527e-05,2.76424,1.12609,8.85808,1.0066e-05,0.113856,0.325829,1.79641,6.21758e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85808,1.0066e-05,0.0584488,0.343111,0.0761984,0.0203757,0.0118465,0.201395,1.79641,6.21758e-08,3.46485
5,2.20178,1.60005,9.1309,0.002569,0.0623966,0.141516,7.57722,6.84279e-05,0.884598,0.282868,7.59508,1.5661e-05,0.0351248,0.114244,0.663388,1.09987e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59508,1.5661e-05,0.116473,0.117871,0.024022,0.0074759,0.017688,0.0627935,0.663388,1.09987e-07,6.90454
6,3.69973,2.49858,10.5337,0.00515748,0.110938,0.268409,15.1559,0.000136702,1.66454,0.463394,7.59634,5.03305e-05,0.0723104,0.229781,1.32857,2.86095e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59634,5.03305e-05,0.232886,0.240376,0.0467762,0.0149401,0.0313899,0.0980491,1.32857,2.86095e-07,13.8055
7,0.50363,0.470184,9.5762,0.0174893,0.0286869,0.0431071,49.3411,0.000250715,0.419468,0.386021,0.0137052,0.000202973,0.0167709,0.0311911,0.178331,1.08681e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0137052,0.000202973,0.827824,0.0281448,0.0183357,0.00148146,0.107445,0.0556825,0.178331,1.08681e-06,49.0734
8,0.0340165,0.0298294,0.0180263,2.33523e-05,0.000533983,0.000777661,0.0602363,3.19786e-07,0.00617949,0.00199248,0.0020554,2.25278e-06,9.45797e-05,0.000338257,0.00021716,1.50642e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.0020554,2.25278e-06,0.00101147,0.000320689,8.89254e-05,2.32232e-05,0.000321226,0.000724291,0.00021716,1.50642e-08,0.0599602
Total,46.2543,31.3907,66.4726,0.0275378,1.1684,1.77794,83.0826,0.000518084,13.6453,6.86464,47.9008,0.000328695,0.637692,1.29917,7.03882,2.2377e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9008,0.000328695,1.2825,1.51683,0.339823,0.0802071,0.186405,1.05315,7.03882,2.2377e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14322,0.00693745,1.27941,20.5468,0.0146175,2.69579
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


