Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993053,0,0.0759017,6.85761e-07,0.591577,0,1.69146,2.11413e-05,0.047366,0,0.0520562,5.82918e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422805,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82918e-07,0.0585562
2,17.7669,15.8789,15.0111,0.00036453,0.495638,0.657717,2.97853,1.12169e-05,5.59145,3.70338,13.2846,4.53881e-05,0.265956,0.428035,2.11009,1.68179e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,4.53881e-05,0.0155217,0.540888,0.129148,0.0239553,0.00853657,0.448777,2.11009,1.68179e-07,0.920125
3,5.2584,4.4361,9.71696,0.000921921,0.147768,0.246702,2.63177,5.76425e-05,1.7232,0.900898,8.85879,0.00028363,0.0775684,0.176503,0.902241,5.07382e-06,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85879,0.00028363,0.0293457,0.202042,0.0417726,0.0102567,0.00755516,0.138153,0.902241,5.07382e-06,1.73961
4,8.11523,6.47708,10.2103,0.00184841,0.252866,0.444762,5.2642,7.51679e-05,2.76424,1.12609,8.85948,0.000571798,0.15223,0.344126,1.80618,1.0266e-05,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85948,0.000571798,0.0584488,0.399658,0.0761984,0.0204991,0.0118465,0.201395,1.80618,1.0266e-05,3.46485
5,2.20178,1.60005,9.13361,0.0036907,0.0963792,0.156017,7.5853,0.000108945,0.884598,0.282868,7.59778,0.00113736,0.0691074,0.128745,0.671461,2.03687e-05,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59778,0.00113736,0.116473,0.166235,0.024022,0.00759571,0.017688,0.0627935,0.671461,2.03687e-05,6.90454
6,3.69973,2.49858,10.535,2.65838,0.154764,0.293061,15.1631,0.0697651,1.66454,0.463394,7.59767,2.65328,0.116136,0.254433,1.33575,0.0696287,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59767,2.65328,0.232886,0.308735,0.0467762,0.015058,0.0313899,0.0980491,1.33575,0.0696287,13.8055
7,0.50363,0.470184,9.57631,0.0175668,0.0286076,0.0431147,49.3416,0.000250957,0.419468,0.386021,0.0138113,0.000280411,0.0166916,0.0311987,0.178862,1.32904e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138113,0.000280411,0.827824,0.0280737,0.0183357,0.00148092,0.107445,0.0556825,0.178862,1.32904e-06,49.0734
8,0.0340165,0.0298294,0.0180719,2.39061e-05,0.000534749,0.000778241,0.0602367,3.21349e-07,0.00617949,0.00199248,0.00210098,2.80661e-06,9.53454e-05,0.000338838,0.000217592,1.66278e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00210098,2.80661e-06,0.00101147,0.000322034,8.89254e-05,2.32243e-05,0.000321226,0.000724291,0.000217592,1.66278e-08,0.0599602
Total,46.2543,31.3907,66.4775,2.68283,1.27586,1.84215,83.1007,0.0702701,13.6453,6.86464,47.9057,2.65562,0.745151,1.36338,7.05686,0.0696665,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9057,2.65562,1.2825,1.68823,0.339823,0.0804731,0.186405,1.05315,7.05686,0.0696665,76.0265

