Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993053,0,0.0759017,6.85646e-07,0.591577,0,1.69146,2.11413e-05,0.047366,0,0.0520562,5.82802e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422805,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82802e-07,0.0585562
2,17.7669,15.8789,15.0108,0.000365673,0.490817,0.656841,2.97574,1.12833e-05,5.59145,3.70338,13.2843,4.65317e-05,0.261135,0.427159,2.10729,1.72334e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2843,4.65317e-05,0.0155217,0.535215,0.129148,0.0239311,0.00853657,0.448777,2.10729,1.72334e-07,0.920125
3,5.2584,4.4361,9.71716,0.000682874,0.147613,0.245115,2.63178,1.84655e-05,1.7232,0.900898,8.85899,4.45833e-05,0.0774137,0.174916,0.902244,1.76694e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85899,4.45833e-05,0.0293457,0.200292,0.0417726,0.0102655,0.00755516,0.138153,0.902244,1.76694e-07,1.73961
4,8.11523,6.47708,10.2103,0.00136345,0.247143,0.4394,5.2642,3.55436e-05,2.76424,1.12609,8.85945,8.68415e-05,0.146507,0.338764,1.80618,3.59911e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85945,8.68415e-05,0.0584488,0.388575,0.0761984,0.0204969,0.0118465,0.201395,1.80618,3.59911e-07,3.46485
5,2.20178,1.60005,9.13305,0.0027307,0.0903615,0.15402,7.58351,6.95963e-05,0.884598,0.282868,7.59723,0.000177361,0.0630897,0.126748,0.66967,6.94189e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59723,0.000177361,0.116473,0.158245,0.024022,0.00757099,0.017688,0.0627935,0.66967,6.94189e-07,6.90454
6,3.69973,2.49858,10.535,0.00535314,0.153008,0.291273,15.1631,0.000137396,1.66454,0.463394,7.59767,0.000245994,0.114381,0.252645,1.33575,9.7973e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59767,0.000245994,0.232886,0.305191,0.0467762,0.0150582,0.0313899,0.0980491,1.33575,9.7973e-07,13.8055
7,0.50363,0.470184,9.57637,0.0178369,0.0306096,0.0438188,49.342,0.000251772,0.419468,0.386021,0.0138737,0.000550586,0.0186936,0.0319029,0.179216,2.14363e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138737,0.000550586,0.827824,0.0307719,0.0183357,0.00148891,0.107445,0.0556825,0.179216,2.14363e-06,49.0734
8,0.0340165,0.0298294,0.0180806,2.51885e-05,0.000540976,0.000778547,0.0602367,3.25065e-07,0.00617949,0.00199248,0.00210976,4.08901e-06,0.000101572,0.000339143,0.000217593,2.0343e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00210976,4.08901e-06,0.00101147,0.00032853,8.89254e-05,2.32607e-05,0.000321226,0.000724291,0.000217593,2.0343e-08,0.0599602
Total,46.2543,31.3907,66.4769,0.0283862,1.2594,1.83125,83.0964,0.000525067,13.6453,6.86464,47.9051,0.00117713,0.728688,1.35247,7.05263,5.12963e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9051,0.00117713,1.2825,1.6609,0.339823,0.0804389,0.186405,1.05315,7.05263,5.12963e-06,76.0265

