Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82499e-05,0.0993023,0,0.0759017,6.80486e-07,0.591577,0,1.69146,2.11288e-05,0.047363,0,0.0520562,5.77642e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11288e-05,0.000987789,0.0422775,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.77642e-07,0.0585562
2,17.7669,15.8789,15.013,0.000343142,0.524663,0.659803,2.99529,9.73525e-06,5.59145,3.70338,13.2865,2.40004e-05,0.294981,0.430121,2.12685,7.55786e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2865,2.40004e-05,0.0155217,0.571833,0.129148,0.024121,0.00853657,0.448777,2.12685,7.55786e-08,0.920125
3,5.2584,4.4361,9.71595,0.000643659,0.12955,0.235714,2.62689,1.73148e-05,1.7232,0.900898,8.85778,5.36785e-06,0.0593504,0.165515,0.897358,3.28471e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85778,5.36785e-06,0.0293457,0.172881,0.0417726,0.0102122,0.00755516,0.138153,0.897358,3.28471e-08,1.73961
4,8.11523,6.47708,10.2085,0.00128314,0.191707,0.40938,5.24954,3.43075e-05,2.76424,1.12609,8.85768,6.53216e-06,0.0910709,0.308744,1.79152,5.08911e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85768,6.53216e-06,0.0584488,0.303276,0.0761984,0.0203406,0.0118465,0.201395,1.79152,5.08911e-08,3.46485
5,2.20178,1.60005,9.131,0.00259011,0.0645439,0.142926,7.57812,6.85859e-05,0.884598,0.282868,7.59518,3.67661e-05,0.0372721,0.115654,0.664285,1.88988e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59518,3.67661e-05,0.116473,0.121423,0.024022,0.00748043,0.017688,0.0627935,0.664285,1.88988e-07,6.90454
6,3.69973,2.49858,10.5338,0.00517149,0.113317,0.269446,15.156,0.000136771,1.66454,0.463394,7.59643,6.43433e-05,0.0746896,0.230818,1.32857,3.54988e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59643,6.43433e-05,0.232886,0.243784,0.0467762,0.0149483,0.0313899,0.0980491,1.32857,3.54988e-07,13.8055
7,0.50363,0.470184,9.57619,0.01746,0.0285422,0.0430162,49.3411,0.000250612,0.419468,0.386021,0.0136978,0.000173599,0.0166262,0.0311002,0.178331,9.84274e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0136978,0.000173599,0.827824,0.0279096,0.0183357,0.00148113,0.107445,0.0556825,0.178331,9.84274e-07,49.0734
8,0.0340165,0.0298294,0.0180202,2.31495e-05,0.000534173,0.000778529,0.0602363,3.19436e-07,0.00617949,0.00199248,0.00204936,2.04998e-06,9.47701e-05,0.000339126,0.000217159,1.47148e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00204936,2.04998e-06,0.00101147,0.000321752,8.89254e-05,2.3219e-05,0.000321226,0.000724291,0.000217159,1.47148e-08,0.0599602
Total,46.2543,31.3907,66.4726,0.0275429,1.15216,1.76106,83.083,0.000518327,13.6453,6.86464,47.9008,0.000333788,0.621448,1.28229,7.03919,2.27992e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9008,0.000333788,1.2825,1.48371,0.339823,0.080211,0.186405,1.05315,7.03919,2.27992e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14404,0.00693745,1.27941,20.622,0.0146175,2.69579
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993045,0,0.0759017,6.85756e-07,0.591577,0,1.69146,2.11413e-05,0.0473652,0,0.0520562,5.82913e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422798,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82913e-07,0.0585562
2,17.7669,15.8789,15.0113,0.000355975,0.498261,0.658056,2.97854,1.05646e-05,5.59145,3.70338,13.2848,3.6833e-05,0.268579,0.428374,2.11009,1.27411e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2848,3.6833e-05,0.0155217,0.543836,0.129148,0.0239694,0.00853657,0.448777,2.11009,1.27411e-07,0.920125
3,5.2584,4.4361,9.7162,0.000655647,0.139744,0.244158,2.62811,1.77639e-05,1.7232,0.900898,8.85803,1.73561e-05,0.0695447,0.173959,0.89858,8.89849e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85803,1.73561e-05,0.0293457,0.191508,0.0417726,0.010223,0.00755516,0.138153,0.89858,8.89849e-08,1.73961
4,8.11523,6.47708,10.2107,0.00135544,0.256052,0.441851,5.26664,3.5385e-05,2.76424,1.12609,8.8599,7.88262e-05,0.155416,0.341215,1.80863,3.20257e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.8599,7.88262e-05,0.0584488,0.399896,0.0761984,0.0205366,0.0118465,0.201395,1.80863,3.20257e-07,3.46485
5,2.20178,1.60005,9.13377,0.00272206,0.0977964,0.156228,7.58619,6.95284e-05,0.884598,0.282868,7.59795,0.00016872,0.0705246,0.128956,0.672355,6.60225e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59795,0.00016872,0.116473,0.167856,0.024022,0.00760313,0.017688,0.0627935,0.672355,6.60225e-07,6.90454
