Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,9.88955e-06,0.0992971,0,0.0759017,1.96895e-07,0.591577,0,1.69146,2.76848e-06,0.0473578,0,0.0520562,9.40514e-08,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.76848e-06,0.000987789,0.0422723,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,9.40514e-08,0.0585562
2,17.7669,15.8789,15.0168,0.000327975,0.581227,0.661683,3.0288,9.05774e-06,5.59145,3.70338,13.2903,8.83328e-06,0.351545,0.432001,2.16035,3.32341e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2903,8.83328e-06,0.0155217,0.629942,0.129148,0.0244573,0.00853657,0.448777,2.16035,3.32341e-08,0.920125
3,5.2584,4.4361,9.71662,0.00063967,0.1381,0.239465,2.63055,1.72051e-05,1.7232,0.900898,8.85845,1.3791e-06,0.0679005,0.169266,0.90102,1.91361e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85845,1.3791e-06,0.0293457,0.185152,0.0417726,0.0102417,0.00755516,0.138153,0.90102,1.91361e-08,1.73961
4,8.11523,6.47708,10.2085,0.00127737,0.182838,0.400751,5.24954,3.42168e-05,2.76424,1.12609,8.85767,7.54096e-07,0.082202,0.300115,1.79152,2.81954e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85767,7.54096e-07,0.0584488,0.285779,0.0761984,0.0203391,0.0118465,0.201395,1.79152,2.81954e-08,3.46485
5,2.20178,1.60005,9.13097,0.00255886,0.0632118,0.141813,7.57812,6.83575e-05,0.884598,0.282868,7.59515,5.52321e-06,0.03594,0.114542,0.664284,7.4756e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59515,5.52321e-06,0.116473,0.11898,0.024022,0.00747908,0.017688,0.0627935,0.664284,7.4756e-08,6.90454
6,3.69973,2.49858,10.5338,0.00511661,0.111651,0.26779,15.156,0.000136558,1.66454,0.463394,7.59643,9.45808e-06,0.0730237,0.229163,1.32857,1.41996e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59643,9.45808e-06,0.232886,0.240462,0.0467762,0.0149483,0.0313899,0.0980491,1.32857,1.41996e-07,13.8055
7,0.50363,0.470184,9.57605,0.0172936,0.0254378,0.0409051,49.3404,0.000250019,0.419468,0.386021,0.0135596,7.27457e-06,0.0135218,0.0289892,0.177622,3.90764e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135596,7.27457e-06,0.827824,0.0227003,0.0183357,0.00147502,0.107445,0.0556825,0.177622,3.90764e-07,49.0734
8,0.0340165,0.0298294,0.0179867,2.14337e-05,0.000527982,0.000776101,0.0602361,3.11907e-07,0.00617949,0.00199248,0.00201587,3.34243e-07,8.85788e-05,0.000336698,0.000216942,7.18557e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00201587,3.34243e-07,0.00101147,0.000313155,8.89254e-05,2.31958e-05,0.000321226,0.000724291,0.000216942,7.18557e-09,0.0599602
Total,46.2543,31.3907,66.4768,0.0272454,1.20229,1.75318,83.1194,0.000515923,13.6453,6.86464,47.905,3.63251e-05,0.67158,1.27441,7.07564,7.89319e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.905,3.63251e-05,1.2825,1.5256,0.339823,0.0805678,0.186405,1.05315,7.07564,7.89319e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14208,0.00693726,1.27938,20.4421,0.0146167,2.69563
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


