Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,9.87705e-06,0.0992974,0,0.0759017,1.9167e-07,0.591577,0,1.69146,2.75598e-06,0.0473582,0,0.0520562,8.88267e-08,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.75598e-06,0.000987789,0.0422727,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,8.88267e-08,0.0585562
2,17.7669,15.8789,15.0165,0.000321615,0.577539,0.661588,3.02601,8.78458e-06,5.59145,3.70338,13.29,2.4729e-06,0.347857,0.431906,2.15756,1.61616e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.29,2.4729e-06,0.0155217,0.62618,0.129148,0.0244352,0.00853657,0.448777,2.15756,1.61616e-08,0.920125
3,5.2584,4.4361,9.71662,0.000638834,0.138133,0.239478,2.63055,1.71727e-05,1.7232,0.900898,8.85845,5.43487e-07,0.0679336,0.169279,0.90102,1.50864e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85845,5.43487e-07,0.0293457,0.185198,0.0417726,0.0102418,0.00755516,0.138153,0.90102,1.50864e-08,1.73961
4,8.11523,6.47708,10.2085,0.00127716,0.183189,0.40108,5.24954,3.42131e-05,2.76424,1.12609,8.85767,5.44852e-07,0.0825529,0.300444,1.79152,2.72723e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85767,5.44852e-07,0.0584488,0.28646,0.0761984,0.0203393,0.0118465,0.201395,1.79152,2.72723e-08,3.46485
5,2.20178,1.60005,9.13097,0.00255857,0.0633616,0.141957,7.57812,6.83552e-05,0.884598,0.282868,7.59515,5.22972e-06,0.0360898,0.114685,0.664284,7.36068e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59515,5.22972e-06,0.116473,0.119274,0.024022,0.00747912,0.017688,0.0627935,0.664284,7.36068e-08,6.90454
6,3.69973,2.49858,10.5338,0.00511606,0.111797,0.267886,15.156,0.000136556,1.66454,0.463394,7.59643,8.91323e-06,0.0731689,0.229258,1.32857,1.39811e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59643,8.91323e-06,0.232886,0.240702,0.0467762,0.0149486,0.0313899,0.0980491,1.32857,1.39811e-07,13.8055
7,0.50363,0.470184,9.57604,0.0172928,0.0252149,0.0407543,49.3404,0.000250014,0.419468,0.386021,0.0135496,6.39957e-06,0.0132989,0.0288383,0.177622,3.85896e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135496,6.39957e-06,0.827824,0.0223269,0.0183357,0.00147458,0.107445,0.0556825,0.177622,3.85896e-07,49.0734
8,0.0340165,0.0298294,0.0179851,2.12666e-05,0.000528183,0.000776487,0.0602361,3.11102e-07,0.00617949,0.00199248,0.00201422,1.67122e-07,8.87803e-05,0.000337084,0.000216942,6.38024e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00201422,1.67122e-07,0.00101147,0.000313744,8.89254e-05,2.31947e-05,0.000321226,0.000724291,0.000216942,6.38024e-09,0.0599602
Total,46.2543,31.3907,66.4766,0.0272361,1.19906,1.75352,83.1167,0.000515598,13.6453,6.86464,47.9048,2.70269e-05,0.668348,1.27475,7.07285,7.53042e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9048,2.70269e-05,1.2825,1.52273,0.339823,0.0805459,0.186405,1.05315,7.07285,7.53042e-07,76.0265

