Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,1.97155e-05,0.0992999,0,0.0759017,4.09253e-07,0.591577,0,1.69146,1.25944e-05,0.0473606,0,0.0520562,3.06409e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.25944e-05,0.000987789,0.0422752,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.06409e-07,0.0585562
2,17.7669,15.8789,15.0131,0.0003228,0.526968,0.659962,2.9953,8.83762e-06,5.59145,3.70338,13.2866,3.65855e-06,0.297286,0.43028,2.12685,1.94765e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2866,3.65855e-06,0.0155217,0.574284,0.129148,0.0241342,0.00853657,0.448777,2.12685,1.94765e-08,0.920125
3,5.2584,4.4361,9.71589,0.000639169,0.125837,0.232481,2.62689,1.71856e-05,1.7232,0.900898,8.85772,8.7773e-07,0.0556375,0.162282,0.897356,1.67021e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85772,8.7773e-07,0.0293457,0.165938,0.0417726,0.0102092,0.00755516,0.138153,0.897356,1.67021e-08,1.73961
4,8.11523,6.47708,10.2089,0.00128118,0.213552,0.425432,5.25442,3.4278e-05,2.76424,1.12609,8.85809,4.56806e-06,0.112916,0.324796,1.79641,4.34915e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85809,4.56806e-06,0.0584488,0.341138,0.0761984,0.0203762,0.0118465,0.201395,1.79641,4.34915e-08,3.46485
5,2.20178,1.60005,9.1311,0.00255639,0.0677778,0.145415,7.57812,6.8337e-05,0.884598,0.282868,7.59528,3.05168e-06,0.040506,0.118143,0.664286,6.44917e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59528,3.05168e-06,0.116473,0.127142,0.024022,0.00748501,0.017688,0.0627935,0.664286,6.44917e-08,6.90454
6,3.69973,2.49858,10.5335,0.00511234,0.0995714,0.259723,15.1542,0.000136539,1.66454,0.463394,7.59615,5.1917e-06,0.0609437,0.221095,1.32677,1.22595e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59615,5.1917e-06,0.232886,0.220339,0.0467762,0.0149236,0.0313899,0.0980491,1.32677,1.22595e-07,13.8055
7,0.50363,0.470184,9.57603,0.0172954,0.0249593,0.0405826,49.3402,0.000250025,0.419468,0.386021,0.0135379,9.08347e-06,0.0130433,0.0286666,0.177445,3.97138e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135379,9.08347e-06,0.827824,0.0219002,0.0183357,0.00147406,0.107445,0.0556825,0.177445,3.97138e-07,49.0734
8,0.0340165,0.0298294,0.0180329,2.19351e-05,0.000534628,0.000777565,0.0602365,3.14323e-07,0.00617949,0.00199248,0.00206199,8.35609e-07,9.52247e-05,0.000338162,0.000217376,9.60153e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00206199,8.35609e-07,0.00101147,0.000321234,8.89254e-05,2.32277e-05,0.000321226,0.000724291,0.000217376,9.60153e-09,0.0599602
Total,46.2543,31.3907,66.4728,0.027249,1.1585,1.76437,83.0852,0.000515925,13.6453,6.86464,47.9009,3.98612e-05,0.627789,1.2856,7.0414,9.79905e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9009,3.98612e-05,1.2825,1.49334,0.339823,0.0802296,0.186405,1.05315,7.0414,9.79905e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14374,0.00693746,1.27942,20.5947,0.0146176,2.69579
