Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.27734e-05,0.0992986,0,0.0759017,4.88937e-07,0.591577,0,1.69146,1.56524e-05,0.0473593,0,0.0520562,3.86093e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.56524e-05,0.000987789,0.0422739,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.86093e-07,0.0585562
2,17.7669,15.8789,15.0143,0.000320901,0.543369,0.660023,3.00647,8.74238e-06,5.59145,3.70338,13.2878,1.75956e-06,0.313687,0.430341,2.13802,1.35242e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2878,1.75956e-06,0.0155217,0.590645,0.129148,0.0242347,0.00853657,0.448777,2.13802,1.35242e-08,0.920125
3,5.2584,4.4361,9.71583,0.000639504,0.123569,0.230635,2.62689,1.71957e-05,1.7232,0.900898,8.85766,1.21334e-06,0.0533699,0.160436,0.897355,1.79643e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85766,1.21334e-06,0.0293457,0.161826,0.0417726,0.0102067,0.00755516,0.138153,0.897355,1.79643e-08,1.73961
4,8.11523,6.47708,10.2088,0.0012795,0.20521,0.418797,5.25198,3.42527e-05,2.76424,1.12609,8.85797,2.89002e-06,0.104574,0.31816,1.79397,3.71806e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85797,2.89002e-06,0.0584488,0.32617,0.0761984,0.0203657,0.0118465,0.201395,1.79397,3.71806e-08,3.46485
5,2.20178,1.60005,9.13091,0.00255502,0.061175,0.140216,7.57812,6.83224e-05,0.884598,0.282868,7.59509,1.67531e-06,0.0339032,0.112945,0.664284,5.71931e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59509,1.67531e-06,0.116473,0.115349,0.024022,0.00747638,0.017688,0.0627935,0.664284,5.71931e-08,6.90454
6,3.69973,2.49858,10.5335,0.0051126,0.0989368,0.259285,15.1542,0.000136539,1.66454,0.463394,7.59614,5.44892e-06,0.0603091,0.220658,1.32677,1.22991e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59614,5.44892e-06,0.232886,0.219268,0.0467762,0.0149224,0.0313899,0.0980491,1.32677,1.22991e-07,13.8055
7,0.50363,0.470184,9.57602,0.0172981,0.0246857,0.0403919,49.3402,0.000250035,0.419468,0.386021,0.0135264,1.17715e-05,0.0127698,0.028476,0.177445,4.07323e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135264,1.17715e-05,0.827824,0.0214365,0.0183357,0.00147355,0.107445,0.0556825,0.177445,4.07323e-07,49.0734
8,0.0340165,0.0298294,0.0180318,2.23115e-05,0.000534407,0.000777468,0.0602363,3.16042e-07,0.00617949,0.00199248,0.00206089,1.21197e-06,9.50042e-05,0.000338065,0.00021716,1.13205e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00206089,1.21197e-06,0.00101147,0.000320917,8.89254e-05,2.32269e-05,0.000321226,0.000724291,0.00021716,1.13205e-08,0.0599602
Total,46.2543,31.3907,66.4735,0.0272507,1.15678,1.75013,83.0939,0.000515892,13.6453,6.86464,47.9017,4.1623e-05,0.626067,1.27135,7.05012,1.05359e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9017,4.1623e-05,1.2825,1.47729,0.339823,0.0803067,0.186405,1.05315,7.05012,1.05359e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14392,0.00693742,1.27941,20.6114,0.0146174,2.69576
