Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82499e-05,0.099303,0,0.0759017,6.80519e-07,0.591577,0,1.69146,2.11288e-05,0.0473637,0,0.0520562,5.77676e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11288e-05,0.000987789,0.0422783,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.77676e-07,0.0585562
2,17.7669,15.8789,15.0125,0.000351748,0.516856,0.65937,2.98971,1.01224e-05,5.59145,3.70338,13.286,3.26058e-05,0.287174,0.429688,2.12127,9.9777e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.286,3.26058e-05,0.0155217,0.563639,0.129148,0.0240757,0.00853657,0.448777,2.12127,9.9777e-08,0.920125
3,5.2584,4.4361,9.71594,0.000643595,0.129868,0.236149,2.62689,1.73204e-05,1.7232,0.900898,8.85777,5.30411e-06,0.0596688,0.16595,0.897357,3.35454e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85777,5.30411e-06,0.0293457,0.173635,0.0417726,0.0102115,0.00755516,0.138153,0.897357,3.35454e-08,1.73961
4,8.11523,6.47708,10.2085,0.00128383,0.192746,0.410506,5.24954,3.43117e-05,2.76424,1.12609,8.85768,7.21541e-06,0.0921103,0.30987,1.79152,5.19351e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85768,7.21541e-06,0.0584488,0.305442,0.0761984,0.0203401,0.0118465,0.201395,1.79152,5.19351e-08,3.46485
5,2.20178,1.60005,9.13094,0.00258261,0.0626469,0.14148,7.57812,6.85256e-05,0.884598,0.282868,7.59512,2.92704e-05,0.0353751,0.114208,0.664284,1.58834e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59512,2.92704e-05,0.116473,0.118083,0.024022,0.00747766,0.017688,0.0627935,0.664284,1.58834e-07,6.90454
6,3.69973,2.49858,10.5337,0.00517854,0.108369,0.266011,15.1559,0.000136801,1.66454,0.463394,7.59633,7.13893e-05,0.0697413,0.227384,1.32857,3.8491e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59633,7.13893e-05,0.232886,0.23541,0.0467762,0.014939,0.0313899,0.0980491,1.32857,3.8491e-07,13.8055
7,0.50363,0.470184,9.57619,0.0174493,0.0281304,0.0425905,49.3411,0.000250587,0.419468,0.386021,0.0136997,0.000162989,0.0162144,0.0306746,0.178331,9.59212e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0136997,0.000162989,0.827824,0.0270721,0.0183357,0.00148121,0.107445,0.0556825,0.178331,9.59212e-07,49.0734
8,0.0340165,0.0298294,0.0180131,2.29638e-05,0.000532789,0.000777947,0.0602363,3.18579e-07,0.00617949,0.00199248,0.00204222,1.86431e-06,9.33856e-05,0.000338544,0.000217159,1.38575e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00204222,1.86431e-06,0.00101147,0.00031979,8.89254e-05,2.3214e-05,0.000321226,0.000724291,0.000217159,1.38575e-08,0.0599602
Total,46.2543,31.3907,66.4719,0.0275409,1.13845,1.75689,83.0774,0.000518667,13.6453,6.86464,47.9,0.000331767,0.607742,1.27811,7.0336,2.27975e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9,0.000331767,1.2825,1.46588,0.339823,0.0801524,0.186405,1.05315,7.0336,2.27975e-06,76.0265

