Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,1.7447e-05,0.0992972,0,0.0759017,3.59856e-07,0.591577,0,1.69146,1.03259e-05,0.0473579,0,0.0520562,2.57013e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.03259e-05,0.000987789,0.0422725,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,2.57013e-07,0.0585562
2,17.7669,15.8789,15.0167,0.000327849,0.579516,0.661742,3.02601,9.05231e-06,5.59145,3.70338,13.2902,8.70691e-06,0.349834,0.43206,2.15757,3.28948e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2902,8.70691e-06,0.0155217,0.6283,0.129148,0.0244464,0.00853657,0.448777,2.15757,3.28948e-08,0.920125
3,5.2584,4.4361,9.71662,0.000639211,0.138144,0.239478,2.63055,1.71865e-05,1.7232,0.900898,8.85846,9.19852e-07,0.0679445,0.169279,0.90102,1.68194e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85846,9.19852e-07,0.0293457,0.185209,0.0417726,0.0102419,0.00755516,0.138153,0.90102,1.68194e-08,1.73961
4,8.11523,6.47708,10.2085,0.00127728,0.183808,0.401099,5.24954,3.42159e-05,2.76424,1.12609,8.85771,6.69852e-07,0.0831723,0.300463,1.79152,2.79692e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85771,6.69852e-07,0.0584488,0.287094,0.0761984,0.0203429,0.0118465,0.201395,1.79152,2.79692e-08,3.46485
5,2.20178,1.60005,9.13099,0.00255853,0.0628966,0.141314,7.57812,6.83542e-05,0.884598,0.282868,7.59517,5.18896e-06,0.0356248,0.114042,0.664285,7.31361e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59517,5.18896e-06,0.116473,0.118164,0.024022,0.00748022,0.017688,0.0627935,0.664285,7.31361e-08,6.90454
6,3.69973,2.49858,10.5338,0.00511615,0.110351,0.267012,15.156,0.000136556,1.66454,0.463394,7.59639,8.9961e-06,0.0717237,0.228384,1.32857,1.40395e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59639,8.9961e-06,0.232886,0.238386,0.0467762,0.0149451,0.0313899,0.0980491,1.32857,1.40395e-07,13.8055
7,0.50363,0.470184,9.57604,0.0172881,0.0251926,0.0407344,49.3404,0.000249993,0.419468,0.386021,0.0135492,1.7147e-06,0.0132766,0.0288184,0.177622,3.6465e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135492,1.7147e-06,0.827824,0.0222848,0.0183357,0.00147456,0.107445,0.0556825,0.177622,3.6465e-07,49.0734
8,0.0340165,0.0298294,0.0179835,2.10995e-05,0.000527998,0.000776487,0.0602361,3.10297e-07,0.00617949,0.00199248,0.00201257,0,8.85948e-05,0.000337084,0.000216942,5.57493e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00201257,0,0.00101147,0.00031356,8.89254e-05,2.31936e-05,0.000321226,0.000724291,0.000216942,5.57493e-09,0.0599602
Total,46.2543,31.3907,66.4767,0.0272456,1.19973,1.75216,83.1167,0.000516028,13.6453,6.86464,47.9049,3.65223e-05,0.669022,1.27338,7.07286,9.18452e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9049,3.65223e-05,1.2825,1.52202,0.339823,0.0805584,0.186405,1.05315,7.07286,9.18452e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14223,0.00693726,1.27938,20.4566,0.0146167,2.69563
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
