Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,1.4389e-05,0.0992969,0,0.0759017,2.80178e-07,0.591577,0,1.69146,7.26794e-06,0.0473576,0,0.0520562,1.77335e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,7.26794e-06,0.000987789,0.0422721,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,1.77335e-07,0.0585562
2,17.7669,15.8789,15.0168,0.000321196,0.581761,0.661704,3.0288,8.75505e-06,5.59145,3.70338,13.2903,2.05441e-06,0.352079,0.432022,2.16035,1.43156e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2903,2.05441e-06,0.0155217,0.630493,0.129148,0.0244605,0.00853657,0.448777,2.16035,1.43156e-08,0.920125
3,5.2584,4.4361,9.71658,0.000639253,0.137834,0.239454,2.62933,1.71875e-05,1.7232,0.900898,8.85842,9.61974e-07,0.0676346,0.169255,0.899803,1.69324e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85842,9.61974e-07,0.0293457,0.184877,0.0417726,0.0102401,0.00755516,0.138153,0.899803,1.69324e-08,1.73961
4,8.11523,6.47708,10.2085,0.00127724,0.183156,0.401063,5.24954,3.42154e-05,2.76424,1.12609,8.85767,6.2773e-07,0.0825196,0.300427,1.79152,2.78553e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85767,6.2773e-07,0.0584488,0.286409,0.0761984,0.0203392,0.0118465,0.201395,1.79152,2.78553e-08,3.46485
5,2.20178,1.60005,9.13097,0.0025592,0.0635724,0.142161,7.57812,6.83593e-05,0.884598,0.282868,7.59515,5.86018e-06,0.0363007,0.114889,0.664284,7.56605e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59515,5.86018e-06,0.116473,0.119688,0.024022,0.00747916,0.017688,0.0627935,0.664284,7.56605e-08,6.90454
6,3.69973,2.49858,10.5338,0.00511548,0.111835,0.267771,15.156,0.000136553,1.66454,0.463394,7.59644,8.32762e-06,0.0732072,0.229144,1.32857,1.37155e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59644,8.32762e-06,0.232886,0.240625,0.0467762,0.0149495,0.0313899,0.0980491,1.32857,1.37155e-07,13.8055
7,0.50363,0.470184,9.57605,0.017292,0.0253432,0.0408639,49.3404,0.000250011,0.419468,0.386021,0.0135522,5.68623e-06,0.0134273,0.0289479,0.177622,3.8325e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135522,5.68623e-06,0.827824,0.0225648,0.0183357,0.00147469,0.107445,0.0556825,0.177622,3.8325e-07,49.0734
8,0.0340165,0.0298294,0.0179846,2.19351e-05,0.000527735,0.0007761,0.0602361,3.14323e-07,0.00617949,0.00199248,0.00201367,8.35609e-07,8.83314e-05,0.000336697,0.000216942,9.60147e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00201367,8.35609e-07,0.00101147,0.000312909,8.89254e-05,2.31943e-05,0.000321226,0.000724291,0.000216942,9.60147e-09,0.0599602
Total,46.2543,31.3907,66.4769,0.0272407,1.20333,1.75379,83.1182,0.000515676,13.6453,6.86464,47.905,3.16217e-05,0.672614,1.27502,7.07442,8.42105e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.905,3.16217e-05,1.2825,1.52724,0.339823,0.0805704,0.186405,1.05315,7.07442,8.42105e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14206,0.00693726,1.27938,20.4412,0.0146167,2.69563
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


