Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993024,0,0.0759017,6.8578e-07,0.591577,0,1.69146,2.11413e-05,0.0473631,0,0.0520562,5.82936e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422776,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82936e-07,0.0585562
2,17.7669,15.8789,15.0129,0.000352116,0.523382,0.659939,2.99251,1.02616e-05,5.59145,3.70338,13.2864,3.29744e-05,0.2937,0.430257,2.12406,1.08472e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2864,3.29744e-05,0.0155217,0.570697,0.129148,0.0241123,0.00853657,0.448777,2.12406,1.08472e-07,0.920125
3,5.2584,4.4361,9.71659,0.000648199,0.141532,0.243099,2.63055,1.74321e-05,1.7232,0.900898,8.85842,9.90814e-06,0.0713332,0.1729,0.901019,4.75132e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85842,9.90814e-06,0.0293457,0.192221,0.0417726,0.0102405,0.00755516,0.138153,0.901019,4.75132e-08,1.73961
4,8.11523,6.47708,10.2091,0.00129021,0.223024,0.432716,5.25443,3.43936e-05,2.76424,1.12609,8.85824,1.35965e-05,0.122388,0.33208,1.79641,7.2409e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85824,1.35965e-05,0.0584488,0.35788,0.0761984,0.0203897,0.0118465,0.201395,1.79641,7.2409e-08,3.46485
5,2.20178,1.60005,9.13089,0.00256685,0.0627314,0.141915,7.57722,6.84104e-05,0.884598,0.282868,7.59507,1.35111e-05,0.0354596,0.114643,0.663387,1.01219e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59507,1.35111e-05,0.116473,0.118605,0.024022,0.0074755,0.017688,0.0627935,0.663387,1.01219e-07,6.90454
6,3.69973,2.49858,10.5337,0.0051558,0.112885,0.269947,15.156,0.000136698,1.66454,0.463394,7.59637,4.86493e-05,0.0742574,0.23132,1.32857,2.81876e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59637,4.86493e-05,0.232886,0.243858,0.0467762,0.0149426,0.0313899,0.0980491,1.32857,2.81876e-07,13.8055
7,0.50363,0.470184,9.57619,0.0175329,0.0282962,0.0427974,49.3411,0.000250836,0.419468,0.386021,0.013694,0.000246559,0.0163803,0.0308814,0.178331,1.2084e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.013694,0.000246559,0.827824,0.027445,0.0183357,0.00148096,0.107445,0.0556825,0.178331,1.2084e-06,49.0734
8,0.0340165,0.0298294,0.0180235,2.31229e-05,0.00053348,0.000777466,0.0602363,3.18782e-07,0.00617949,0.00199248,0.00205266,2.02342e-06,9.4077e-05,0.000338063,0.00021716,1.40599e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00205266,2.02342e-06,0.00101147,0.000319993,8.89254e-05,2.32213e-05,0.000321226,0.000724291,0.00021716,1.40599e-08,0.0599602
Total,46.2543,31.3907,66.4735,0.0275975,1.19169,1.79119,83.0879,0.000519036,13.6453,6.86464,47.9017,0.000388363,0.660976,1.31242,7.04406,2.41688e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9017,0.000388363,1.2825,1.5533,0.339823,0.0802688,0.186405,1.05315,7.04406,2.41688e-06,76.0265

