Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.41899e-05,0.0993008,0,0.0759017,4.82512e-07,0.591577,0,1.69146,1.70689e-05,0.0473615,0,0.0520562,3.79669e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.70689e-05,0.000987789,0.042276,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.79669e-07,0.0585562
2,17.7669,15.8789,15.0128,0.000322206,0.521972,0.660085,2.99251,8.80418e-06,5.59145,3.70338,13.2863,3.06396e-06,0.29229,0.430403,2.12406,1.73868e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2863,3.06396e-06,0.0155217,0.569443,0.129148,0.0241027,0.00853657,0.448777,2.12406,1.73868e-08,0.920125
3,5.2584,4.4361,9.71583,0.000639504,0.125125,0.232166,2.62689,1.71957e-05,1.7232,0.900898,8.85766,1.21334e-06,0.0549255,0.161967,0.897356,1.79685e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85766,1.21334e-06,0.0293457,0.164913,0.0417726,0.0102068,0.00755516,0.138153,0.897356,1.79685e-08,1.73961
4,8.11523,6.47708,10.209,0.00127946,0.215189,0.425642,5.25443,3.4254e-05,2.76424,1.12609,8.85819,2.84966e-06,0.114553,0.325006,1.79641,3.75011e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85819,2.84966e-06,0.0584488,0.342975,0.0761984,0.020385,0.0118465,0.201395,1.79641,3.75011e-08,3.46485
5,2.20178,1.60005,9.13111,0.00255773,0.0683849,0.145957,7.57812,6.83471e-05,0.884598,0.282868,7.59529,4.39411e-06,0.0411131,0.118685,0.664286,6.95571e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59529,4.39411e-06,0.116473,0.128291,0.024022,0.00748541,0.017688,0.0627935,0.664286,6.95571e-08,6.90454
6,3.69973,2.49858,10.5335,0.00510865,0.101033,0.260809,15.1542,0.000136524,1.66454,0.463394,7.59618,1.5041e-06,0.0624052,0.222181,1.32677,1.07636e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59618,1.5041e-06,0.232886,0.222885,0.0467762,0.0149259,0.0313899,0.0980491,1.32677,1.07636e-07,13.8055
7,0.50363,0.470184,9.57603,0.0172956,0.0249784,0.0406313,49.3402,0.000250024,0.419468,0.386021,0.0135338,9.25605e-06,0.0130624,0.0287153,0.177445,3.96525e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135338,9.25605e-06,0.827824,0.0219682,0.0183357,0.00147388,0.107445,0.0556825,0.177445,3.96525e-07,49.0734
8,0.0340165,0.0298294,0.0180411,2.16008e-05,0.000535555,0.000777568,0.0602365,3.12713e-07,0.00617949,0.00199248,0.00207023,5.01365e-07,9.61523e-05,0.000338165,0.000217376,7.99088e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00207023,5.01365e-07,0.00101147,0.000322158,8.89254e-05,2.32334e-05,0.000321226,0.000724291,0.000217376,7.99088e-09,0.0599602
Total,46.2543,31.3907,66.4725,0.027249,1.15652,1.76607,83.0824,0.000515944,13.6453,6.86464,47.9006,3.98514e-05,0.625807,1.2873,7.0386,1.03423e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9006,3.98514e-05,1.2825,1.49307,0.339823,0.080207,0.186405,1.05315,7.0386,1.03423e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14382,0.00693747,1.27942,20.6018,0.0146176,2.6958
