Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,1.5141e-05,0.0992979,0,0.0759017,2.95047e-07,0.591577,0,1.69146,8.01994e-06,0.0473586,0,0.0520562,1.92204e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,8.01994e-06,0.000987789,0.0422731,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,1.92204e-07,0.0585562
2,17.7669,15.8789,15.0162,0.000320819,0.573193,0.661571,3.02322,8.73304e-06,5.59145,3.70338,13.2897,1.67668e-06,0.343512,0.431889,2.15477,1.29404e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2897,1.67668e-06,0.0155217,0.621844,0.129148,0.0244086,0.00853657,0.448777,2.15477,1.29404e-08,0.920125
3,5.2584,4.4361,9.7166,0.000639754,0.137942,0.23947,2.63055,1.72069e-05,1.7232,0.900898,8.85843,1.46334e-06,0.0677424,0.169271,0.901019,1.93622e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85843,1.46334e-06,0.0293457,0.185,0.0417726,0.0102407,0.00755516,0.138153,0.901019,1.93622e-08,1.73961
4,8.11523,6.47708,10.2085,0.00127762,0.183414,0.401184,5.24954,3.42195e-05,2.76424,1.12609,8.85768,1.00683e-06,0.0827781,0.300548,1.79152,2.88737e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85768,1.00683e-06,0.0584488,0.286788,0.0761984,0.02034,0.0118465,0.201395,1.79152,2.88737e-08,3.46485
5,2.20178,1.60005,9.13094,0.00255874,0.062962,0.141796,7.57812,6.83554e-05,0.884598,0.282868,7.59511,5.39957e-06,0.0356902,0.114525,0.664284,7.37014e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59511,5.39957e-06,0.116473,0.118715,0.024022,0.00747765,0.017688,0.0627935,0.664284,7.37014e-08,6.90454
6,3.69973,2.49858,10.5338,0.00512274,0.111232,0.267047,15.156,0.00013658,1.66454,0.463394,7.59645,1.55874e-05,0.0726046,0.22842,1.32857,1.63869e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59645,1.55874e-05,0.232886,0.239298,0.0467762,0.0149503,0.0313899,0.0980491,1.32857,1.63869e-07,13.8055
7,0.50363,0.470184,9.57608,0.0172901,0.0261208,0.041406,49.3405,0.000250002,0.419468,0.386021,0.0135849,3.72016e-06,0.0142048,0.02949,0.177799,3.74368e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135849,3.72016e-06,0.827824,0.023883,0.0183357,0.00147614,0.107445,0.0556825,0.177799,3.74368e-07,49.0734
8,0.0340165,0.0298294,0.0179889,2.13087e-05,0.000528616,0.000776489,0.0602361,3.1121e-07,0.00617949,0.00199248,0.00201806,2.09243e-07,8.92132e-05,0.000337085,0.000216943,6.4887e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00201806,2.09243e-07,0.00101147,0.000314176,8.89254e-05,2.31974e-05,0.000321226,0.000724291,0.000216943,6.4887e-09,0.0599602
Total,46.2543,31.3907,66.4763,0.0272462,1.19469,1.75325,83.114,0.000515703,13.6453,6.86464,47.9045,3.70831e-05,0.663979,1.27448,7.07024,8.71807e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9045,3.70831e-05,1.2825,1.51812,0.339823,0.0805206,0.186405,1.05315,7.07024,8.71807e-07,76.0265

