Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,1.2885e-05,0.0993001,0,0.0759017,2.5071e-07,0.591577,0,1.69146,5.76395e-06,0.0473608,0,0.0520562,1.47867e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,5.76395e-06,0.000987789,0.0422754,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,1.47867e-07,0.0585562
2,17.7669,15.8789,15.013,0.000321825,0.525033,0.659958,2.99529,8.79341e-06,5.59145,3.70338,13.2865,2.6835e-06,0.295351,0.430276,2.12685,1.67135e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2865,2.6835e-06,0.0155217,0.572356,0.129148,0.0241223,0.00853657,0.448777,2.12685,1.67135e-08,0.920125
3,5.2584,4.4361,9.71589,0.000639507,0.125679,0.232289,2.62689,1.71963e-05,1.7232,0.900898,8.85772,1.21646e-06,0.05548,0.16209,0.897357,1.80409e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85772,1.21646e-06,0.0293457,0.165588,0.0417726,0.0102095,0.00755516,0.138153,0.897357,1.80409e-08,1.73961
4,8.11523,6.47708,10.209,0.00127971,0.214219,0.425401,5.25443,3.42564e-05,2.76424,1.12609,8.85813,3.09926e-06,0.113583,0.324765,1.79641,3.81036e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85813,3.09926e-06,0.0584488,0.341769,0.0761984,0.0203805,0.0118465,0.201395,1.79641,3.81036e-08,3.46485
5,2.20178,1.60005,9.1311,0.00255522,0.0676771,0.145359,7.57812,6.83256e-05,0.884598,0.282868,7.59528,1.88183e-06,0.0404053,0.118087,0.664286,5.88264e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59528,1.88183e-06,0.116473,0.126986,0.024022,0.00748474,0.017688,0.0627935,0.664286,5.88264e-08,6.90454
6,3.69973,2.49858,10.5335,0.0051118,0.100627,0.260528,15.1542,0.000136537,1.66454,0.463394,7.59617,4.64548e-06,0.0619995,0.2219,1.32677,1.20767e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59617,4.64548e-06,0.232886,0.222198,0.0467762,0.0149251,0.0313899,0.0980491,1.32677,1.20767e-07,13.8055
7,0.50363,0.470184,9.57604,0.017291,0.0249786,0.0405832,49.3402,0.000250007,0.419468,0.386021,0.0135405,4.68077e-06,0.0130626,0.0286672,0.177445,3.79112e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135405,4.68077e-06,0.827824,0.02192,0.0183357,0.00147417,0.107445,0.0556825,0.177445,3.79112e-07,49.0734
8,0.0340165,0.0298294,0.0180334,2.14337e-05,0.00053469,0.000777566,0.0602365,3.11907e-07,0.00617949,0.00199248,0.00206254,3.34243e-07,9.52865e-05,0.000338162,0.000217376,7.18546e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00206254,3.34243e-07,0.00101147,0.000321295,8.89254e-05,2.32281e-05,0.000321226,0.000724291,0.000217376,7.18546e-09,0.0599602
Total,46.2543,31.3907,66.4727,0.0272334,1.15805,1.7649,83.0852,0.000515678,13.6453,6.86464,47.9009,2.43055e-05,0.627338,1.28612,7.04139,7.86616e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9009,2.43055e-05,1.2825,1.49341,0.339823,0.0802237,0.186405,1.05315,7.04139,7.86616e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14374,0.00693746,1.27942,20.5946,0.0146176,2.69579
