Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,1.7397e-05,0.0992998,0,0.0759017,3.39219e-07,0.591577,0,1.69146,1.02759e-05,0.0473606,0,0.0520562,2.36376e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.02759e-05,0.000987789,0.0422751,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,2.36376e-07,0.0585562
2,17.7669,15.8789,15.0132,0.000321457,0.527689,0.660087,2.9953,8.77545e-06,5.59145,3.70338,13.2867,2.31515e-06,0.298008,0.430405,2.12686,1.55907e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2867,2.31515e-06,0.0155217,0.575127,0.129148,0.0241379,0.00853657,0.448777,2.12686,1.55907e-08,0.920125
3,5.2584,4.4361,9.71585,0.000639545,0.124853,0.231765,2.62689,1.71995e-05,1.7232,0.900898,8.85768,1.2541e-06,0.0546534,0.161566,0.897356,1.84392e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85768,1.2541e-06,0.0293457,0.164239,0.0417726,0.0102076,0.00755516,0.138153,0.897356,1.84392e-08,1.73961
4,8.11523,6.47708,10.2089,0.00128055,0.211607,0.423874,5.25442,3.42717e-05,2.76424,1.12609,8.85806,3.94248e-06,0.110971,0.323238,1.79641,4.19397e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85806,3.94248e-06,0.0584488,0.337636,0.0761984,0.0203738,0.0118465,0.201395,1.79641,4.19397e-08,3.46485
5,2.20178,1.60005,9.131,0.00255493,0.0656022,0.144,7.57812,6.83226e-05,0.884598,0.282868,7.59518,1.5897e-06,0.0383304,0.116729,0.664285,5.73321e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59518,1.5897e-06,0.116473,0.123557,0.024022,0.00748033,0.017688,0.0627935,0.664285,5.73321e-08,6.90454
6,3.69973,2.49858,10.5335,0.00510966,0.100728,0.260526,15.1542,0.000136528,1.66454,0.463394,7.59618,2.50956e-06,0.0620999,0.221898,1.32677,1.11778e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59618,2.50956e-06,0.232886,0.222296,0.0467762,0.0149258,0.0313899,0.0980491,1.32677,1.11778e-07,13.8055
7,0.50363,0.470184,9.57602,0.017292,0.0247181,0.0404411,49.3402,0.000250011,0.419468,0.386021,0.013524,5.6876e-06,0.0128021,0.0285251,0.177445,3.82902e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.013524,5.6876e-06,0.827824,0.021518,0.0183357,0.00147345,0.107445,0.0556825,0.177445,3.82902e-07,49.0734
8,0.0340165,0.0298294,0.018029,2.12666e-05,0.000534098,0.000777467,0.0602363,3.11102e-07,0.00617949,0.00199248,0.00205815,1.67122e-07,9.4695e-05,0.000338064,0.00021716,6.38024e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00205815,1.67122e-07,0.00101147,0.000320609,8.89254e-05,2.32251e-05,0.000321226,0.000724291,0.00021716,6.38024e-09,0.0599602
Total,46.2543,31.3907,66.4726,0.0272368,1.15503,1.76147,83.0852,0.000515758,13.6453,6.86464,47.9008,2.77416e-05,0.624319,1.2827,7.04139,8.70738e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9008,2.77416e-05,1.2825,1.48697,0.339823,0.0802262,0.186405,1.05315,7.04139,8.70738e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1439,0.00693746,1.27942,20.6094,0.0146176,2.6958
