Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,1.0629e-05,0.099298,0,0.0759017,2.0627e-07,0.591577,0,1.69146,3.50797e-06,0.0473587,0,0.0520562,1.03427e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,3.50797e-06,0.000987789,0.0422732,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,1.03427e-07,0.0585562
2,17.7669,15.8789,15.0161,0.00032065,0.572101,0.661915,3.02321,8.72557e-06,5.59145,3.70338,13.2896,1.50819e-06,0.342419,0.432233,2.15477,1.24731e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2896,1.50819e-06,0.0155217,0.621104,0.129148,0.0243998,0.00853657,0.448777,2.15477,1.24731e-08,0.920125
3,5.2584,4.4361,9.71657,0.000638667,0.137722,0.239442,2.62933,1.71662e-05,1.7232,0.900898,8.8584,3.76365e-07,0.0675225,0.169243,0.899803,1.4274e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.8584,3.76365e-07,0.0293457,0.184753,0.0417726,0.0102395,0.00755516,0.138153,0.899803,1.4274e-08,1.73961
4,8.11523,6.47708,10.2085,0.0012777,0.183007,0.401063,5.24953,3.42218e-05,2.76424,1.12609,8.85766,1.0897e-06,0.0823707,0.300427,1.79152,2.94459e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85766,1.0897e-06,0.0584488,0.286261,0.0761984,0.0203382,0.0118465,0.201395,1.79152,2.94459e-08,3.46485
5,2.20178,1.60005,9.13095,0.0025613,0.0637546,0.142498,7.57812,6.8374e-05,0.884598,0.282868,7.59513,7.95944e-06,0.0364829,0.115226,0.664284,8.30237e-08,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59513,7.95944e-06,0.116473,0.120209,0.024022,0.00747821,0.017688,0.0627935,0.664284,8.30237e-08,6.90454
6,3.69973,2.49858,10.5338,0.00511686,0.111702,0.267427,15.156,0.000136559,1.66454,0.463394,7.59646,9.70944e-06,0.0730739,0.228799,1.32857,1.42955e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59646,9.70944e-06,0.232886,0.240146,0.0467762,0.0149508,0.0313899,0.0980491,1.32857,1.42955e-07,13.8055
7,0.50363,0.470184,9.57609,0.017292,0.0263111,0.0415174,49.3405,0.000250011,0.419468,0.386021,0.0135959,5.64548e-06,0.0143951,0.0296014,0.177799,3.82768e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0135959,5.64548e-06,0.827824,0.0241841,0.0183357,0.00147662,0.107445,0.0556825,0.177799,3.82768e-07,49.0734
8,0.0340165,0.0298294,0.0179857,2.12697e-05,0.000527955,0.000776197,0.0602361,3.11179e-07,0.00617949,0.00199248,0.00201477,1.70247e-07,8.85519e-05,0.000336794,0.000216942,6.45721e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00201477,1.70247e-07,0.00101147,0.000313226,8.89254e-05,2.31951e-05,0.000321226,0.000724291,0.000216942,6.45721e-09,0.0599602
Total,46.2543,31.3907,66.4762,0.0272391,1.19442,1.75464,83.1128,0.000515575,13.6453,6.86464,47.9043,2.99668e-05,0.663711,1.27587,7.06902,7.74824e-07,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9043,2.99668e-05,1.2825,1.51924,0.339823,0.0805105,0.186405,1.05315,7.06902,7.74824e-07,76.0265

