Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993032,0,0.0759017,6.85739e-07,0.591577,0,1.69146,2.11413e-05,0.0473639,0,0.0520562,5.82896e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422784,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82896e-07,0.0585562
2,17.7669,15.8789,15.0123,0.000350085,0.51452,0.659274,2.98971,1.0076e-05,5.59145,3.70338,13.2858,3.09428e-05,0.284838,0.429592,2.12126,9.68733e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2858,3.09428e-05,0.0155217,0.56122,0.129148,0.0240619,0.00853657,0.448777,2.12126,9.68733e-08,0.920125
3,5.2584,4.4361,9.71593,0.000642691,0.129151,0.235462,2.62689,1.72913e-05,1.7232,0.900898,8.85776,4.40041e-06,0.0589516,0.165263,0.897357,2.99095e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.85776,4.40041e-06,0.0293457,0.172231,0.0417726,0.0102113,0.00755516,0.138153,0.897357,2.99095e-08,1.73961
4,8.11523,6.47708,10.2085,0.00128417,0.193279,0.410498,5.24954,3.43203e-05,2.76424,1.12609,8.85772,7.56183e-06,0.0926434,0.309862,1.79152,5.40782e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.85772,7.56183e-06,0.0584488,0.305964,0.0761984,0.0203434,0.0118465,0.201395,1.79152,5.40782e-08,3.46485
5,2.20178,1.60005,9.13091,0.00257844,0.0624733,0.141532,7.57812,6.84975e-05,0.884598,0.282868,7.59508,2.50993e-05,0.0352015,0.114261,0.664284,1.44743e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59508,2.50993e-05,0.116473,0.117964,0.024022,0.00747627,0.017688,0.0627935,0.664284,1.44743e-07,6.90454
6,3.69973,2.49858,10.5337,0.00518014,0.109423,0.266869,15.1559,0.000136814,1.66454,0.463394,7.59634,7.29874e-05,0.0707958,0.228241,1.32857,3.9804e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59634,7.29874e-05,0.232886,0.237321,0.0467762,0.0149402,0.0313899,0.0980491,1.32857,3.9804e-07,13.8055
7,0.50363,0.470184,9.57619,0.0174717,0.0284985,0.0429572,49.3411,0.000250656,0.419468,0.386021,0.0136999,0.000185319,0.0165825,0.0310412,0.178331,1.02767e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0136999,0.000185319,0.827824,0.0278068,0.0183357,0.00148122,0.107445,0.0556825,0.178331,1.02767e-06,49.0734
8,0.0340165,0.0298294,0.0180126,2.30449e-05,0.000532146,0.000777366,0.0602363,3.18719e-07,0.00617949,0.00199248,0.00204167,1.94543e-06,9.27432e-05,0.000337963,0.000217159,1.39975e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00204167,1.94543e-06,0.00101147,0.000318567,8.89254e-05,2.32137e-05,0.000321226,0.000724291,0.000217159,1.39975e-08,0.0599602
Total,46.2543,31.3907,66.4717,0.0275585,1.13718,1.75737,83.0774,0.000518659,13.6453,6.86464,47.8999,0.000349398,0.606469,1.2786,7.0336,2.34821e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.8999,0.000349398,1.2825,1.4651,0.339823,0.0801416,0.186405,1.05315,7.0336,2.34821e-06,76.0265

