Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82874e-05,0.0993048,0,0.0759017,6.96192e-07,0.591577,0,1.69146,2.11663e-05,0.0473655,0,0.0520562,5.93349e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11663e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.93349e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000387216,0.496352,0.656925,2.97854,1.25882e-05,5.59145,3.70338,13.2847,6.8074e-05,0.26667,0.427243,2.11009,2.53886e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,6.8074e-05,0.0155217,0.540801,0.129148,0.0239646,0.00853657,0.448777,2.11009,2.53886e-07,0.920125
3,5.2584,4.4361,9.72188,0.000743478,0.1873,0.25081,2.65005,2.06593e-05,1.7232,0.900898,8.86372,0.000105187,0.117101,0.180611,0.92052,4.50908e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86372,0.000105187,0.0293457,0.245465,0.0417726,0.0104745,0.00755516,0.138153,0.92052,4.50908e-07,1.73961
4,8.11523,6.47708,10.2124,0.00148677,0.295714,0.45672,5.28126,3.77003e-05,2.76424,1.12609,8.86162,0.00021016,0.195078,0.356084,1.82325,8.99069e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86162,0.00021016,0.0584488,0.454275,0.0761984,0.0206891,0.0118465,0.201395,1.82325,8.99069e-07,3.46485
5,2.20178,1.60005,9.13323,0.0029686,0.0938502,0.156172,7.5844,7.17121e-05,0.884598,0.282868,7.59741,0.000415264,0.0665784,0.1289,0.670565,1.75208e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59741,0.000415264,0.116473,0.163877,0.024022,0.00757921,0.017688,0.0627935,0.670565,1.75208e-06,6.90454
6,3.69973,2.49858,10.5355,0.0058987,0.164272,0.295435,15.1649,0.000139569,1.66454,0.463394,7.59817,0.000791547,0.125644,0.256807,1.33755,3.15313e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59817,0.000791547,0.232886,0.320573,0.0467762,0.0151019,0.0313899,0.0980491,1.33755,3.15313e-06,13.8055
7,0.50363,0.470184,9.57642,0.0184771,0.0312052,0.044029,49.3421,0.000253642,0.419468,0.386021,0.0139273,0.0011908,0.0192892,0.0321131,0.179393,4.01355e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139273,0.0011908,0.827824,0.0315753,0.0183357,0.00149128,0.107445,0.0556825,0.179393,4.01355e-06,49.0734
8,0.0340165,0.0298294,0.018129,2.6176e-05,0.000546418,0.000778561,0.0602369,3.27089e-07,0.00617949,0.00199248,0.00215808,5.0765e-06,0.000107015,0.000339157,0.000217809,2.2367e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00215808,5.0765e-06,0.00101147,0.000333953,8.89254e-05,2.32941e-05,0.000321226,0.000724291,0.000217809,2.2367e-08,0.0599602
Total,46.2543,31.3907,66.485,0.0300164,1.36854,1.86087,83.1375,0.000536894,13.6453,6.86464,47.9132,0.00280727,0.837833,1.3821,7.09364,1.11383e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9132,0.00280727,1.2825,1.79918,0.339823,0.080928,0.186405,1.05315,7.09364,1.11383e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13484,0.00693673,1.27928,19.8013,0.0146144,2.6952
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.96584e-05,0.189376,0,0.0759025,4.85071e-07,1.23473,0,1.69146,1.96024e-06,0.10492,0,0.052057,4.70841e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,1.96024e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,4.70841e-09,0.0585562
2,29.6385,29.1463,16.5695,0.000806506,1.34646,1.62562,2.9779,3.99053e-05,2.94822,2.45602,13.2845,1.57642e-05,0.869238,1.1484,2.10945,4.10649e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2845,1.57642e-05,0.0155217,1.56569,0.322973,0.128976,0.0116919,0.946939,2.10945,4.10649e-08,0.920125
3,6.5716,6.46117,9.89607,0.0016129,0.549313,0.672317,2.65202,7.98086e-05,0.645302,0.534867,8.86385,3.14153e-05,0.386472,0.509477,0.922485,8.16169e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.86385,3.14153e-05,0.0293457,0.698011,0.138474,0.0594637,0.0105279,0.33295,0.922485,8.16169e-08,1.73961
4,9.75963,9.54522,10.4386,0.00321834,1.01662,1.25691,5.28202,0.000159277,1.18806,0.973658,8.86151,5.5246e-05,0.763574,1.00386,1.824,1.56186e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86151,5.5246e-05,0.0584488,1.38835,0.273694,0.105384,0.0166781,0.526365,1.824,1.56186e-07,3.46485
5,1.71244,1.67188,9.0944,0.00641716,0.359447,0.447138,7.58515,0.000318523,0.219397,0.178835,7.59694,9.09095e-05,0.280547,0.368239,0.67131,2.97222e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.59694,9.09095e-05,0.116473,0.511488,0.0999325,0.0373653,0.0236741,0.210007,0.67131,2.97222e-07,6.90454
6,2.72878,2.64997,10.4846,0.0128618,0.688091,0.862573,15.1667,0.000636471,0.421141,0.342332,7.59708,0.000208194,0.559066,0.733548,1.33934,6.14647e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.59708,0.000208194,0.232886,1.02112,0.19892,0.07257,0.0414532,0.368669,1.33934,6.14647e-07,13.8055
7,2.30149,2.29922,9.57214,0.043255,0.125792,0.143025,49.3423,0.00116784,2.25305,2.25078,0.00963996,0.000293136,0.0963638,0.113597,0.17957,1.8713e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00963996,0.000293136,0.827824,0.100002,0.102794,0.00716469,0.137035,0.244384,0.17957,1.8713e-06,49.0734
8,0.0965854,0.0962954,0.0310594,5.32921e-05,0.000790441,0.000843093,0.0602372,1.42915e-06,0.00153838,0.00124837,0.0021762,8.5296e-07,0.000130629,0.000183281,0.000218026,5.85642e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.0021762,8.5296e-07,0.00101147,0.000229635,6.40066e-05,2.02684e-05,0.000343207,0.00136684,0.000218026,5.85642e-09,0.0599602
Total,71.4938,51.8701,70.1045,0.0682446,4.27589,5.00843,83.1422,0.00240374,8.91144,6.73774,47.9072,0.000697478,3.06031,3.8773,7.09843,3.0726e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9072,0.000697478,1.2825,5.36438,1.15367,0.419565,0.2432,2.71067,7.09843,3.0726e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.98875,0.00516698,0.952902,13.1391,0.0157339,2.90167
