Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82499e-05,0.0993049,0,0.0759017,6.80486e-07,0.591577,0,1.69146,2.11288e-05,0.0473656,0,0.0520562,5.77643e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11288e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.77643e-07,0.0585562
2,17.7669,15.8789,15.0111,0.000382196,0.494382,0.656909,2.97853,1.24296e-05,5.59145,3.70338,13.2846,6.30543e-05,0.264701,0.427227,2.11009,2.43973e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,6.30543e-05,0.0155217,0.538827,0.129148,0.0239526,0.00853657,0.448777,2.11009,2.43973e-07,0.920125
3,5.2584,4.4361,9.72216,0.000789468,0.189306,0.250844,2.65127,2.12062e-05,1.7232,0.900898,8.86399,0.000151177,0.119107,0.180645,0.921737,5.19271e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86399,0.000151177,0.0293457,0.247493,0.0417726,0.0104867,0.00755516,0.138153,0.921737,5.19271e-07,1.73961
4,8.11523,6.47708,10.2122,0.0014859,0.291253,0.456221,5.27883,3.76512e-05,2.76424,1.12609,8.86135,0.000209285,0.190617,0.355585,1.82081,8.86803e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86135,0.000209285,0.0584488,0.449338,0.0761984,0.0206647,0.0118465,0.201395,1.82081,8.86803e-07,3.46485
5,2.20178,1.60005,9.1331,0.00297242,0.0928196,0.156125,7.58351,7.17686e-05,0.884598,0.282868,7.59727,0.000419077,0.0655478,0.128854,0.669671,1.78031e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59727,0.000419077,0.116473,0.162806,0.024022,0.00757316,0.017688,0.0627935,0.669671,1.78031e-06,6.90454
6,3.69973,2.49858,10.5356,0.00593628,0.165632,0.295387,15.1667,0.000139896,1.66454,0.463394,7.59826,0.000829131,0.127004,0.25676,1.33934,3.47961e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59826,0.000829131,0.232886,0.321877,0.0467762,0.0151105,0.0313899,0.0980491,1.33934,3.47961e-06,13.8055
7,0.50363,0.470184,9.57644,0.0182113,0.031356,0.0440619,49.3423,0.000252808,0.419468,0.386021,0.0139437,0.000924954,0.01944,0.0321459,0.179569,3.1802e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139437,0.000924954,0.827824,0.0317583,0.0183357,0.001492,0.107445,0.0556825,0.179569,3.1802e-06,49.0734
8,0.0340165,0.0298294,0.0181614,2.39981e-05,0.000550066,0.00077857,0.0602372,3.20827e-07,0.00617949,0.00199248,0.00219048,2.8986e-06,0.000110663,0.000339167,0.000218026,1.61058e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00219048,2.8986e-06,0.00101147,0.000337588,8.89254e-05,2.33165e-05,0.000321226,0.000724291,0.000218026,1.61058e-08,0.0599602
Total,46.2543,31.3907,66.4849,0.0298298,1.3646,1.86033,83.1373,0.000536761,13.6453,6.86464,47.913,0.00262071,0.833893,1.38156,7.09349,1.06839e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.913,0.00262071,1.2825,1.79472,0.339823,0.0809071,0.186405,1.05315,7.09349,1.06839e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13495,0.00693675,1.27928,19.8112,0.0146144,2.69521
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.96328e-05,0.189376,0,0.0759025,4.85228e-07,1.23473,0,1.69146,1.9347e-06,0.10492,0,0.052057,4.86522e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,1.9347e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,4.86522e-09,0.0585562
2,29.6385,29.1463,16.5695,0.000803322,1.34635,1.62543,2.9779,3.98937e-05,2.94822,2.45602,13.2845,1.25795e-05,0.869128,1.14822,2.10945,3.81606e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2845,1.25795e-05,0.0155217,1.56558,0.322973,0.128792,0.0116919,0.946939,2.10945,3.81606e-08,0.920125
3,6.5716,6.46117,9.89563,0.00161308,0.548419,0.670913,2.6508,7.98098e-05,0.645302,0.534867,8.86341,3.15904e-05,0.385578,0.508073,0.921266,8.19338e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.86341,3.15904e-05,0.0293457,0.696903,0.138474,0.0582734,0.0105279,0.33295,0.921266,8.19338e-08,1.73961
4,9.75963,9.54522,10.4383,0.00320773,1.01412,1.25365,5.27958,0.00015926,1.18806,0.973658,8.86119,4.46357e-05,0.761066,1.0006,1.82157,1.48098e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86119,4.46357e-05,0.0584488,1.38433,0.273694,0.103637,0.0166781,0.526365,1.82157,1.48098e-07,3.46485
5,1.71244,1.67188,9.09409,0.0064366,0.359009,0.446339,7.58425,0.000318553,0.219397,0.178835,7.59663,0.000110352,0.28011,0.367439,0.670414,3.12223e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.59663,0.000110352,0.116473,0.511098,0.0999325,0.036519,0.0236741,0.210007,0.670414,3.12223e-07,6.90454
6,2.72878,2.64997,10.4843,0.0128112,0.684305,0.858072,15.1649,0.000636434,0.421141,0.342332,7.59678,0.000157626,0.55528,0.729047,1.33755,5.77238e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.59678,0.000157626,0.232886,1.0145,0.19892,0.0709028,0.0414532,0.368669,1.33755,5.77238e-07,13.8055
7,2.30149,2.29922,9.57214,0.043197,0.125448,0.142684,49.3423,0.0011678,2.25305,2.25078,0.00964243,0.000235143,0.0960199,0.113256,0.17957,1.83319e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00964243,0.000235143,0.827824,0.0993108,0.102794,0.00717145,0.137035,0.244384,0.17957,1.83319e-06,49.0734
8,0.0965854,0.0962954,0.0310457,5.30765e-05,0.000790401,0.000843003,0.0602369,1.42897e-06,0.00153838,0.00124837,0.00216247,6.37412e-07,0.000130589,0.000183191,0.00021781,5.67726e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.00216247,6.37412e-07,0.00101147,0.000229622,6.40066e-05,2.01511e-05,0.000343207,0.00136684,0.00021781,5.67726e-09,0.0599602
Total,71.4938,51.8701,70.1031,0.0681416,4.26781,4.99794,83.1359,0.00240366,8.91144,6.73774,47.9058,0.000594499,3.05223,3.86681,7.09209,3.00138e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000594499,1.2825,5.35144,1.15367,0.413937,0.2432,2.71067,7.09209,3.00138e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.98928,0.00516702,0.952909,13.1625,0.0157343,2.90174
