Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993049,0,0.0759017,6.85754e-07,0.591577,0,1.69146,2.11413e-05,0.0473656,0,0.0520562,5.82911e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82911e-07,0.0585562
2,17.7669,15.8789,15.0111,0.00037142,0.493575,0.656199,2.97853,1.20585e-05,5.59145,3.70338,13.2846,5.2278e-05,0.263893,0.426518,2.11009,2.2078e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,5.2278e-05,0.0155217,0.53731,0.129148,0.023952,0.00853657,0.448777,2.11009,2.2078e-07,0.920125
3,5.2584,4.4361,9.72155,0.000742397,0.184713,0.250616,2.64883,2.05364e-05,1.7232,0.900898,8.86338,0.000104106,0.114514,0.180417,0.919303,4.35546e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86338,0.000104106,0.0293457,0.242698,0.0417726,0.0104598,0.00755516,0.138153,0.919303,4.35546e-07,1.73961
4,8.11523,6.47708,10.2121,0.00148441,0.29063,0.455827,5.27883,3.75711e-05,2.76424,1.12609,8.86133,0.000207801,0.189994,0.355191,1.82081,8.66779e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86133,0.000207801,0.0584488,0.448323,0.0761984,0.0206633,0.0118465,0.201395,1.82081,8.66779e-07,3.46485
5,2.20178,1.60005,9.13307,0.002961,0.0926349,0.156129,7.58351,7.15496e-05,0.884598,0.282868,7.59725,0.000407658,0.0653631,0.128857,0.669671,1.67079e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59725,0.000407658,0.116473,0.162626,0.024022,0.007572,0.017688,0.0627935,0.669671,1.67079e-06,6.90454
6,3.69973,2.49858,10.5352,0.00592706,0.157949,0.294686,15.1631,0.000139793,1.66454,0.463394,7.59778,0.000819909,0.119321,0.256058,1.33575,3.37719e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59778,0.000819909,0.232886,0.313535,0.0467762,0.0150676,0.0313899,0.0980491,1.33575,3.37719e-06,13.8055
7,0.50363,0.470184,9.57645,0.0181572,0.0313504,0.0439561,49.3423,0.000252649,0.419468,0.386021,0.0139576,0.000870881,0.0194344,0.0320401,0.17957,3.02066e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139576,0.000870881,0.827824,0.0316463,0.0183357,0.00149262,0.107445,0.0556825,0.17957,3.02066e-06,49.0734
8,0.0340165,0.0298294,0.0181487,2.54521e-05,0.000548644,0.000778566,0.0602372,3.25053e-07,0.00617949,0.00199248,0.00217785,4.35262e-06,0.000109241,0.000339163,0.000218025,2.03314e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00217785,4.35262e-06,0.00101147,0.000336171,8.89254e-05,2.33078e-05,0.000321226,0.000724291,0.000218025,2.03314e-08,0.0599602
Total,46.2543,31.3907,66.4837,0.0296972,1.35071,1.85819,83.1313,0.000535168,13.6453,6.86464,47.9119,0.00248813,0.819994,1.37942,7.08747,1.0195e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9119,0.00248813,1.2825,1.77876,0.339823,0.0808347,0.186405,1.05315,7.08747,1.0195e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1355,0.00693681,1.2793,19.8582,0.0146147,2.69526
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.97095e-05,0.189376,0,0.0759025,4.85222e-07,1.23473,0,1.69146,2.01134e-06,0.10492,0,0.052057,4.85903e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,2.01134e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,4.85903e-09,0.0585562
2,29.6385,29.1463,16.5694,0.000807062,1.34363,1.62258,2.97789,3.99074e-05,2.94822,2.45602,13.2844,1.63193e-05,0.866411,1.14536,2.10945,4.15877e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2844,1.63193e-05,0.0155217,1.56032,0.322973,0.128478,0.0116919,0.946939,2.10945,4.15877e-08,0.920125
3,6.5716,6.46117,9.89551,0.0016128,0.548245,0.670604,2.64958,7.98083e-05,0.645302,0.534867,8.86329,3.13102e-05,0.385405,0.507763,0.920052,8.1555e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.86329,3.13102e-05,0.0293457,0.696738,0.138474,0.0579559,0.0105279,0.33295,0.920052,8.1555e-08,1.73961
4,9.75963,9.54522,10.4382,0.00320761,1.01411,1.2535,5.27958,0.00015926,1.18806,0.973658,8.86113,4.45117e-05,0.761061,1.00045,1.82156,1.47933e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86113,4.45117e-05,0.0584488,1.38451,0.273694,0.103307,0.0166781,0.526365,1.82156,1.47933e-07,3.46485
5,1.71244,1.67188,9.09416,0.00642645,0.359096,0.446513,7.58425,0.000318537,0.219397,0.178835,7.5967,0.000100202,0.280197,0.367613,0.670415,3.04492e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.5967,0.000100202,0.116473,0.511156,0.0999325,0.036722,0.0236741,0.210007,0.670415,3.04492e-07,6.90454
6,2.72878,2.64997,10.4841,0.0128355,0.684351,0.857621,15.1631,0.000636451,0.421141,0.342332,7.59657,0.00018187,0.555326,0.728596,1.33576,5.94749e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.59657,0.00018187,0.232886,1.01526,0.19892,0.0697406,0.0414532,0.368669,1.33576,5.94749e-07,13.8055
7,2.30149,2.29922,9.57214,0.0432294,0.124704,0.141939,49.3423,0.00116782,2.25305,2.25078,0.00964168,0.000267612,0.0952759,0.112511,0.17957,1.85448e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00964168,0.000267612,0.827824,0.097824,0.102794,0.00716938,0.137035,0.244384,0.17957,1.85448e-06,49.0734
8,0.0965854,0.0962954,0.0310413,5.32571e-05,0.000790388,0.000842974,0.0602369,1.42912e-06,0.00153838,0.00124837,0.00215808,8.17933e-07,0.000130576,0.000183162,0.00021781,5.8194e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.00215808,8.17933e-07,0.00101147,0.000229618,6.40066e-05,2.01135e-05,0.000343207,0.00136684,0.00021781,5.8194e-09,0.0599602
Total,71.4938,51.8701,70.1027,0.0681918,4.2643,4.99361,83.1329,0.0024037,8.91144,6.73774,47.9054,0.000644655,3.04873,3.86248,7.08908,3.03548e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.000644655,1.2825,5.34552,1.15367,0.412014,0.2432,2.71067,7.08908,3.03548e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.98951,0.00516703,0.952911,13.1727,0.0157343,2.90175
