Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.1232e-05,0.0993039,0,0.0759017,4.43732e-07,0.591577,0,1.69146,1.41109e-05,0.0473646,0,0.0520562,3.40889e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.41109e-05,0.000987789,0.0422792,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.40889e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000332716,0.49778,0.658342,2.97854,9.31527e-06,5.59145,3.70338,13.2847,1.35745e-05,0.268098,0.42866,2.11009,4.93298e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,1.35745e-05,0.0155217,0.543646,0.129148,0.0239647,0.00853657,0.448777,2.11009,4.93298e-08,0.920125
3,5.2584,4.4361,9.72332,0.000678854,0.197855,0.251081,2.65613,1.81471e-05,1.7232,0.900898,8.86515,4.05627e-05,0.127656,0.180882,0.926601,1.3689e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86515,4.05627e-05,0.0293457,0.256228,0.0417726,0.0105378,0.00755516,0.138153,0.926601,1.3689e-07,1.73961
4,8.11523,6.47708,10.2127,0.00131116,0.299437,0.45687,5.2837,3.4639e-05,2.76424,1.12609,8.86187,3.45439e-05,0.198801,0.356234,1.82568,1.3375e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86187,3.45439e-05,0.0584488,0.458126,0.0761984,0.0207111,0.0118465,0.201395,1.82568,1.3375e-07,3.46485
5,2.20178,1.60005,9.1334,0.00268454,0.0951299,0.156224,7.5844,6.91155e-05,0.884598,0.282868,7.59758,0.000131202,0.0678582,0.128953,0.670567,4.53767e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59758,0.000131202,0.116473,0.165202,0.024022,0.00758676,0.017688,0.0627935,0.670567,4.53767e-07,6.90454
6,3.69973,2.49858,10.5356,0.00528537,0.164506,0.295389,15.1649,0.000137068,1.66454,0.463394,7.59819,0.00017822,0.125878,0.256761,1.33755,6.52335e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59819,0.00017822,0.232886,0.320759,0.0467762,0.0151036,0.0313899,0.0980491,1.33755,6.52335e-07,13.8055
7,0.50363,0.470184,9.57647,0.0173874,0.0314947,0.0439894,49.3425,0.000250417,0.419468,0.386021,0.0139731,0.00010104,0.0195787,0.0320734,0.179746,7.88723e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139731,0.00010104,0.827824,0.0318231,0.0183357,0.0014933,0.107445,0.0556825,0.179746,7.88723e-07,49.0734
8,0.0340165,0.0298294,0.0181405,2.27748e-05,0.000547716,0.000778564,0.0602372,3.17235e-07,0.00617949,0.00199248,0.00216961,1.67531e-06,0.000108313,0.000339161,0.000218025,1.25132e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216961,1.67531e-06,0.00101147,0.000335246,8.89254e-05,2.33021e-05,0.000321226,0.000724291,0.000218025,1.25132e-08,0.0599602
Total,46.2543,31.3907,66.4869,0.027724,1.38605,1.86267,83.1463,0.000519463,13.6453,6.86464,47.9151,0.000514929,0.855343,1.3839,7.10251,2.5682e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9151,0.000514929,1.2825,1.8184,0.339823,0.0810246,0.186405,1.05315,7.10251,2.5682e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13414,0.00693675,1.27929,19.7416,0.0146144,2.69521
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.82533e-05,0.189376,0,0.0759025,4.84011e-07,1.23473,0,1.69146,5.55191e-07,0.10492,0,0.052057,3.64843e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,5.55191e-07,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,3.64843e-09,0.0585562
2,29.6385,29.1463,16.5695,0.000795185,1.35089,1.62999,2.9779,3.98712e-05,2.94822,2.45602,13.2845,4.44258e-06,0.873674,1.15277,2.10945,3.25344e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2845,4.44258e-06,0.0155217,1.57466,0.322973,0.128807,0.0116919,0.946939,2.10945,3.25344e-08,0.920125
3,6.5716,6.46117,9.89721,0.00159249,0.550616,0.674959,2.65688,7.97476e-05,0.645302,0.534867,8.86499,1.10002e-05,0.387775,0.512118,0.92735,6.638e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.86499,1.10002e-05,0.0293457,0.698829,0.138474,0.0625895,0.0105279,0.33295,0.92735,6.638e-08,1.73961
4,9.75963,9.54522,10.4388,0.00318003,1.01787,1.2587,5.28445,0.000159223,1.18806,0.973658,8.86175,1.69297e-05,0.764819,1.00565,1.82644,1.29485e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86175,1.69297e-05,0.0584488,1.39011,0.273694,0.106671,0.0166781,0.526365,1.82644,1.29485e-07,3.46485
5,1.71244,1.67188,9.09455,0.00635883,0.359603,0.447476,7.58604,0.000318443,0.219397,0.178835,7.59709,3.25823e-05,0.280704,0.368576,0.672204,2.57498e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.59709,3.25823e-05,0.116473,0.51156,0.0999325,0.0377876,0.0236741,0.210007,0.672204,2.57498e-07,6.90454
6,2.72878,2.64997,10.4845,0.0127103,0.687859,0.862208,15.1667,0.000636366,0.421141,0.342332,7.59703,5.67069e-05,0.558834,0.733183,1.33934,5.09432e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.59703,5.67069e-05,0.232886,1.02084,0.19892,0.0722601,0.0414532,0.368669,1.33934,5.09432e-07,13.8055
7,2.30149,2.29922,9.5722,0.0431227,0.125569,0.142876,49.3425,0.00116775,2.25305,2.25078,0.00970338,0.000160868,0.0961409,0.113448,0.179747,1.78453e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00970338,0.000160868,0.827824,0.0994575,0.102794,0.00733813,0.137035,0.244384,0.179747,1.78453e-06,49.0734
8,0.0965854,0.0962954,0.0310698,5.29607e-05,0.000790472,0.000843162,0.0602372,1.42889e-06,0.00153838,0.00124837,0.00218663,5.21555e-07,0.00013066,0.00018335,0.000218026,5.59089e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.00218663,5.21555e-07,0.00101147,0.000229645,6.40066e-05,2.03575e-05,0.000343207,0.00136684,0.000218026,5.59089e-09,0.0599602
Total,71.4938,51.8701,70.106,0.0678307,4.28258,5.01705,83.1506,0.00240331,8.91144,6.73774,47.9087,0.000283606,3.067,3.88593,7.1068,2.7891e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9087,0.000283606,1.2825,5.37516,1.15367,0.424095,0.2432,2.71067,7.1068,2.7891e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
