Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82686e-05,0.0993049,0,0.0759017,6.88368e-07,0.591577,0,1.69146,2.11476e-05,0.0473656,0,0.0520562,5.85524e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11476e-05,0.000987789,0.0422802,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.85524e-07,0.0585562
2,17.7669,15.8789,15.011,0.000402117,0.493171,0.656827,2.97575,1.27764e-05,5.59145,3.70338,13.2845,8.29755e-05,0.263489,0.427145,2.1073,2.65653e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2845,8.29755e-05,0.0155217,0.537541,0.129148,0.0239456,0.00853657,0.448777,2.1073,2.65653e-07,0.920125
3,5.2584,4.4361,9.72218,0.000794476,0.189427,0.250847,2.65127,2.1264e-05,1.7232,0.900898,8.86401,0.000156185,0.119228,0.180648,0.921737,5.26504e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86401,0.000156185,0.0293457,0.247616,0.0417726,0.0104874,0.00755516,0.138153,0.921737,5.26504e-07,1.73961
4,8.11523,6.47708,10.2125,0.00149083,0.296718,0.456418,5.28127,3.7665e-05,2.76424,1.12609,8.86172,0.000214222,0.196082,0.355782,1.82325,8.90262e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86172,0.000214222,0.0584488,0.454968,0.0761984,0.0206971,0.0118465,0.201395,1.82325,8.90262e-07,3.46485
5,2.20178,1.60005,9.13322,0.00295778,0.0937692,0.156169,7.5844,7.15404e-05,0.884598,0.282868,7.5974,0.000404438,0.0664974,0.128897,0.670565,1.6662e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.5974,0.000404438,0.116473,0.163793,0.024022,0.00757873,0.017688,0.0627935,0.670565,1.6662e-06,6.90454
6,3.69973,2.49858,10.5356,0.00593485,0.164466,0.295322,15.1667,0.000139873,1.66454,0.463394,7.59819,0.000827696,0.125838,0.256694,1.33933,3.45708e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59819,0.000827696,0.232886,0.320653,0.0467762,0.0151038,0.0313899,0.0980491,1.33933,3.45708e-06,13.8055
7,0.50363,0.470184,9.57645,0.0191147,0.0314394,0.0440456,49.3423,0.00025585,0.419468,0.386021,0.0139575,0.00182833,0.0195234,0.0321296,0.17957,6.2218e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139575,0.00182833,0.827824,0.0318248,0.0183357,0.00149262,0.107445,0.0556825,0.17957,6.2218e-06,49.0734
8,0.0340165,0.0298294,0.0181515,2.59934e-05,0.000548953,0.000778567,0.0602372,3.26308e-07,0.00617949,0.00199248,0.00218059,4.89395e-06,0.00010955,0.000339164,0.000218025,2.15866e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00218059,4.89395e-06,0.00101147,0.000336479,8.89254e-05,2.33097e-05,0.000321226,0.000724291,0.000218025,2.15866e-08,0.0599602
Total,46.2543,31.3907,66.4852,0.030749,1.36884,1.86041,83.1378,0.000539983,13.6453,6.86464,47.9134,0.00353988,0.838134,1.38163,7.09403,1.36346e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9134,0.00353988,1.2825,1.79901,0.339823,0.0809327,0.186405,1.05315,7.09403,1.36346e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13483,0.00693669,1.27927,19.8008,0.0146141,2.69516
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


