Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82874e-05,0.0993049,0,0.0759017,6.96267e-07,0.591577,0,1.69146,2.11663e-05,0.0473656,0,0.0520562,5.93424e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11663e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.93424e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000397059,0.495711,0.657035,2.97854,1.26963e-05,5.59145,3.70338,13.2846,7.79167e-05,0.266029,0.427353,2.11009,2.60643e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,7.79167e-05,0.0155217,0.540274,0.129148,0.02396,0.00853657,0.448777,2.11009,2.60643e-07,0.920125
3,5.2584,4.4361,9.72148,0.000744133,0.184274,0.250717,2.64883,2.07303e-05,1.7232,0.900898,8.86331,0.000105842,0.114075,0.180518,0.919302,4.59788e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86331,0.000105842,0.0293457,0.242363,0.0417726,0.0104565,0.00755516,0.138153,0.919302,4.59788e-07,1.73961
4,8.11523,6.47708,10.2125,0.00148745,0.295962,0.456638,5.28126,3.77265e-05,2.76424,1.12609,8.86165,0.000210843,0.195326,0.356002,1.82325,9.05618e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86165,0.000210843,0.0584488,0.454438,0.0761984,0.0206911,0.0118465,0.201395,1.82325,9.05618e-07,3.46485
5,2.20178,1.60005,9.13349,0.00294719,0.0957779,0.156241,7.5853,7.13535e-05,0.884598,0.282868,7.59767,0.000393854,0.0685061,0.128969,0.67146,1.57278e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59767,0.000393854,0.116473,0.165863,0.024022,0.00759064,0.017688,0.0627935,0.67146,1.57278e-06,6.90454
6,3.69973,2.49858,10.5355,0.00594326,0.163573,0.295285,15.1649,0.00013997,1.66454,0.463394,7.59813,0.000836108,0.124945,0.256657,1.33755,3.55443e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59813,0.000836108,0.232886,0.319728,0.0467762,0.0150985,0.0313899,0.0980491,1.33755,3.55443e-06,13.8055
7,0.50363,0.470184,9.5764,0.018594,0.0310269,0.0440141,49.3421,0.000254016,0.419468,0.386021,0.0139046,0.00130763,0.0191109,0.0320981,0.179392,4.3883e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139046,0.00130763,0.827824,0.031383,0.0183357,0.00149027,0.107445,0.0556825,0.179392,4.3883e-06,49.0734
8,0.0340165,0.0298294,0.0181784,2.75208e-05,0.000551984,0.000778575,0.0602374,3.31412e-07,0.00617949,0.00199248,0.0022075,6.42133e-06,0.00011258,0.000339172,0.000218242,2.66901e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.0022075,6.42133e-06,0.00101147,0.000339498,8.89254e-05,2.33282e-05,0.000321226,0.000724291,0.000218242,2.66901e-08,0.0599602
Total,46.2543,31.3907,66.4848,0.0301689,1.36618,1.86071,83.1371,0.000537521,13.6453,6.86464,47.913,0.00295978,0.835471,1.38194,7.09331,1.17617e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.913,0.00295978,1.2825,1.79667,0.339823,0.0809144,0.186405,1.05315,7.09331,1.17617e-05,76.0265

