Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993051,0,0.0759017,6.8572e-07,0.591577,0,1.69146,2.11413e-05,0.0473658,0,0.0520562,5.82876e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422803,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82876e-07,0.0585562
2,17.7669,15.8789,15.011,0.000371919,0.492657,0.656172,2.97575,1.21446e-05,5.59145,3.70338,13.2845,5.27775e-05,0.262975,0.42649,2.1073,2.26165e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2845,5.27775e-05,0.0155217,0.536371,0.129148,0.0239465,0.00853657,0.448777,2.1073,2.26165e-07,0.920125
3,5.2584,4.4361,9.72131,0.000743659,0.182966,0.250634,2.64762,2.07376e-05,1.7232,0.900898,8.86314,0.000105368,0.112767,0.180435,0.918087,4.60701e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86314,0.000105368,0.0293457,0.24098,0.0417726,0.010449,0.00755516,0.138153,0.918087,4.60701e-07,1.73961
4,8.11523,6.47708,10.2128,0.0014856,0.300963,0.456719,5.2837,3.76721e-05,2.76424,1.12609,8.86199,0.000208991,0.200327,0.356083,1.82569,8.92019e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86199,0.000208991,0.0584488,0.459491,0.0761984,0.0207214,0.0118465,0.201395,1.82569,8.92019e-07,3.46485
5,2.20178,1.60005,9.13386,0.00296,0.0984966,0.156314,7.58619,7.15408e-05,0.884598,0.282868,7.59804,0.00040666,0.0712248,0.129042,0.672356,1.66641e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59804,0.00040666,0.116473,0.168638,0.024022,0.00760691,0.017688,0.0627935,0.672356,1.66641e-06,6.90454
6,3.69973,2.49858,10.5361,0.00591012,0.172244,0.29583,15.1685,0.000139736,1.66454,0.463394,7.59869,0.000802966,0.133616,0.257202,1.34113,3.32045e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59869,0.000802966,0.232886,0.328893,0.0467762,0.0151485,0.0313899,0.0980491,1.34113,3.32045e-06,13.8055
7,0.50363,0.470184,9.5764,0.0194557,0.0310419,0.0440439,49.3421,0.000257294,0.419468,0.386021,0.0139025,0.00216937,0.0191259,0.0321279,0.179392,7.66646e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139025,0.00216937,0.827824,0.031428,0.0183357,0.00149018,0.107445,0.0556825,0.179392,7.66646e-06,49.0734
8,0.0340165,0.0298294,0.0181345,2.79967e-05,0.000547036,0.000778562,0.0602369,3.32913e-07,0.00617949,0.00199248,0.00216357,6.89717e-06,0.000107633,0.000339159,0.00021781,2.81911e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216357,6.89717e-06,0.00101147,0.000334569,8.89254e-05,2.32979e-05,0.000321226,0.000724291,0.00021781,2.81911e-08,0.0599602
Total,46.2543,31.3907,66.4857,0.0309833,1.37822,1.86049,83.14,0.000540145,13.6453,6.86464,47.9139,0.00377417,0.847509,1.38172,7.09623,1.48433e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9139,0.00377417,1.2825,1.80842,0.339823,0.0809898,0.186405,1.05315,7.09623,1.48433e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13454,0.00693665,1.27927,19.7761,0.014614,2.69513
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.96201e-05,0.189376,0,0.0759025,4.85197e-07,1.23473,0,1.69146,1.92192e-06,0.10492,0,0.052057,4.83395e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,1.92192e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,4.83395e-09,0.0585562
2,29.6385,29.1463,16.5694,0.00080499,1.3424,1.62121,2.97511,3.98994e-05,2.94822,2.45602,13.2844,1.42473e-05,0.865181,1.14399,2.10666,3.95807e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2844,1.42473e-05,0.0155217,1.55806,0.322973,0.128138,0.0116919,0.946939,2.10666,3.95807e-08,0.920125
3,6.5716,6.46117,9.89522,0.00161098,0.548152,0.67017,2.64837,7.98013e-05,0.645302,0.534867,8.863,2.94915e-05,0.385311,0.50733,0.918835,7.98143e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.863,2.94915e-05,0.0293457,0.697006,0.138474,0.0571605,0.0105279,0.33295,0.918835,7.98143e-08,1.73961
4,9.75963,9.54522,10.4388,0.00321823,1.01642,1.25719,5.28445,0.000159276,1.18806,0.973658,8.86172,5.51329e-05,0.763368,1.00414,1.82644,1.56062e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86172,5.51329e-05,0.0584488,1.38729,0.273694,0.106521,0.0166781,0.526365,1.82644,1.56062e-07,3.46485
5,1.71244,1.67188,9.09496,0.00642067,0.36008,0.44843,7.58694,0.000318528,0.219397,0.178835,7.5975,9.44202e-05,0.281181,0.36953,0.673101,2.99955e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.5975,9.44202e-05,0.116473,0.511878,0.0999325,0.038901,0.0236741,0.210007,0.673101,2.99955e-07,6.90454
6,2.72878,2.64997,10.485,0.0128457,0.689628,0.865051,15.1685,0.000636459,0.421141,0.342332,7.59749,0.000192101,0.560603,0.736026,1.34113,6.02411e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.59749,0.000192101,0.232886,1.02294,0.19892,0.074767,0.0414532,0.368669,1.34113,6.02411e-07,13.8055
7,2.30149,2.29922,9.5721,0.0433574,0.125706,0.142903,49.3421,0.0011679,2.25305,2.25078,0.00960935,0.000395605,0.0962783,0.113476,0.179393,1.93936e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00960935,0.000395605,0.827824,0.0998794,0.102794,0.00708097,0.137035,0.244384,0.179393,1.93936e-06,49.0734
8,0.0965854,0.0962954,0.0310468,5.32975e-05,0.000790404,0.00084301,0.0602369,1.42915e-06,0.00153838,0.00124837,0.00216357,8.58348e-07,0.000130592,0.000183198,0.00021781,5.84862e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.00216357,8.58348e-07,0.00101147,0.000229623,6.40066e-05,2.01604e-05,0.000343207,0.00136684,0.00021781,5.84862e-09,0.0599602
Total,71.4938,51.8701,70.1047,0.0683309,4.27255,5.00579,83.1416,0.00240378,8.91144,6.73774,47.9073,0.000783778,3.05697,3.87467,7.09784,3.12786e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9073,0.000783778,1.2825,5.35676,1.15367,0.42121,0.2432,2.71067,7.09784,3.12786e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.98889,0.00516698,0.952901,13.1453,0.0157338,2.90166
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.96201e-05,0.189376,0,0.0759025,4.85197e-07,1.23473,0,1.69146,1.92192e-06,0.10492,0,0.052057,4.83395e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,1.92192e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,4.83395e-09,0.0585562
2,29.6385,29.1463,16.5694,0.00080499,1.3424,1.62121,2.97511,3.98994e-05,2.94822,2.45602,13.2844,1.42473e-05,0.865181,1.14399,2.10666,3.95807e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2844,1.42473e-05,0.0155217,1.55806,0.322973,0.128138,0.0116919,0.946939,2.10666,3.95807e-08,0.920125
3,6.5716,6.46117,9.89522,0.00161098,0.548152,0.67017,2.64837,7.98013e-05,0.645302,0.534867,8.863,2.94915e-05,0.385311,0.50733,0.918835,7.98143e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.863,2.94915e-05,0.0293457,0.697006,0.138474,0.0571605,0.0105279,0.33295,0.918835,7.98143e-08,1.73961
4,9.75963,9.54522,10.4388,0.00321823,1.01642,1.25719,5.28445,0.000159276,1.18806,0.973658,8.86172,5.51329e-05,0.763368,1.00414,1.82644,1.56062e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86172,5.51329e-05,0.0584488,1.38729,0.273694,0.106521,0.0166781,0.526365,1.82644,1.56062e-07,3.46485
5,1.71244,1.67188,9.09496,0.00642067,0.36008,0.44843,7.58694,0.000318528,0.219397,0.178835,7.5975,9.44202e-05,0.281181,0.36953,0.673101,2.99955e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.5975,9.44202e-05,0.116473,0.511878,0.0999325,0.038901,0.0236741,0.210007,0.673101,2.99955e-07,6.90454
6,2.72878,2.64997,10.485,0.0128457,0.689628,0.865051,15.1685,0.000636459,0.421141,0.342332,7.59749,0.000192101,0.560603,0.736026,1.34113,6.02411e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.59749,0.000192101,0.232886,1.02294,0.19892,0.074767,0.0414532,0.368669,1.34113,6.02411e-07,13.8055
7,2.30149,2.29922,9.5721,0.0433574,0.125706,0.142903,49.3421,0.0011679,2.25305,2.25078,0.00960935,0.000395605,0.0962783,0.113476,0.179393,1.93936e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00960935,0.000395605,0.827824,0.0998794,0.102794,0.00708097,0.137035,0.244384,0.179393,1.93936e-06,49.0734
8,0.0965854,0.0962954,0.0310468,5.32975e-05,0.000790404,0.00084301,0.0602369,1.42915e-06,0.00153838,0.00124837,0.00216357,8.58348e-07,0.000130592,0.000183198,0.00021781,5.84862e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.00216357,8.58348e-07,0.00101147,0.000229623,6.40066e-05,2.01604e-05,0.000343207,0.00136684,0.00021781,5.84862e-09,0.0599602
Total,71.4938,51.8701,70.1047,0.0683309,4.27255,5.00579,83.1416,0.00240378,8.91144,6.73774,47.9073,0.000783778,3.05697,3.87467,7.09784,3.12786e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9073,0.000783778,1.2825,5.35676,1.15367,0.42121,0.2432,2.71067,7.09784,3.12786e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.98889,0.00516698,0.952901,13.1453,0.0157338,2.90166
