Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993056,0,0.0759017,6.85715e-07,0.591577,0,1.69146,2.11413e-05,0.0473663,0,0.0520562,5.82871e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422808,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82871e-07,0.0585562
2,17.7669,15.8789,15.0108,0.000371191,0.490335,0.656597,2.97574,1.2057e-05,5.59145,3.70338,13.2843,5.20487e-05,0.260653,0.426915,2.10729,2.20691e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2843,5.20487e-05,0.0155217,0.534491,0.129148,0.0239296,0.00853657,0.448777,2.10729,2.20691e-07,0.920125
3,5.2584,4.4361,9.72059,0.000741755,0.176562,0.249362,2.64518,2.05618e-05,1.7232,0.900898,8.86242,0.000103464,0.106363,0.179163,0.915651,4.38732e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86242,0.000103464,0.0293457,0.233336,0.0417726,0.0104174,0.00755516,0.138153,0.915651,4.38732e-07,1.73961
4,8.11523,6.47708,10.2135,0.00147057,0.30812,0.454403,5.28857,3.71563e-05,2.76424,1.12609,8.86265,0.000193959,0.207484,0.353767,1.83056,7.63082e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86265,0.000193959,0.0584488,0.464273,0.0761984,0.0207797,0.0118465,0.201395,1.83056,7.63082e-07,3.46485
5,2.20178,1.60005,9.13506,0.00292209,0.107435,0.156592,7.58977,7.11068e-05,0.884598,0.282868,7.59924,0.000368747,0.0801634,0.12932,0.675936,1.44942e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59924,0.000368747,0.116473,0.177801,0.024022,0.00766018,0.017688,0.0627935,0.675936,1.44942e-06,6.90454
6,3.69973,2.49858,10.5369,0.00572399,0.18389,0.296168,15.1739,0.000138693,1.66454,0.463394,7.59948,0.000616845,0.145262,0.257541,1.3465,2.27671e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59948,0.000616845,0.232886,0.340809,0.0467762,0.015218,0.0313899,0.0980491,1.3465,2.27671e-06,13.8055
7,0.50363,0.470184,9.57649,0.018958,0.0317501,0.044075,49.3425,0.00025541,0.419468,0.386021,0.0139967,0.00167166,0.0198341,0.0321591,0.179746,5.78223e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139967,0.00167166,0.827824,0.0321632,0.0183357,0.00149435,0.107445,0.0556825,0.179746,5.78223e-06,49.0734
8,0.0340165,0.0298294,0.0181043,2.51572e-05,0.000543442,0.00077836,0.0602369,3.24294e-07,0.00617949,0.00199248,0.00213337,4.05776e-06,0.000104039,0.000338957,0.000217809,1.95727e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00213337,4.05776e-06,0.00101147,0.000330793,8.89254e-05,2.3277e-05,0.000321226,0.000724291,0.000217809,1.95727e-08,0.0599602
Total,46.2543,31.3907,66.4875,0.030241,1.39794,1.85798,83.1518,0.000535995,13.6453,6.86464,47.9157,0.00303192,0.867231,1.3792,7.10796,1.15333e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9157,0.00303192,1.2825,1.82548,0.339823,0.0811266,0.186405,1.05315,7.10796,1.15333e-05,76.0265

