Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993052,0,0.0759017,6.85747e-07,0.591577,0,1.69146,2.11413e-05,0.0473659,0,0.0520562,5.82903e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422805,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82903e-07,0.0585562
2,17.7669,15.8789,15.0109,0.000371726,0.490207,0.655573,2.97574,1.21551e-05,5.59145,3.70338,13.2844,5.25841e-05,0.260526,0.425891,2.1073,2.26821e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2844,5.25841e-05,0.0155217,0.533334,0.129148,0.0239351,0.00853657,0.448777,2.1073,2.26821e-07,0.920125
3,5.2584,4.4361,9.7214,0.000741235,0.183524,0.250553,2.64883,2.04587e-05,1.7232,0.900898,8.86323,0.000102944,0.113325,0.180354,0.9193,4.25838e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86323,0.000102944,0.0293457,0.241453,0.0417726,0.0104529,0.00755516,0.138153,0.9193,4.25838e-07,1.73961
4,8.11523,6.47708,10.2124,0.00149053,0.293682,0.455907,5.28126,3.7671e-05,2.76424,1.12609,8.86154,0.000213917,0.193046,0.355271,1.82324,8.91766e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86154,0.000213917,0.0584488,0.451437,0.0761984,0.0206816,0.0118465,0.201395,1.82324,8.91766e-07,3.46485
5,2.20178,1.60005,9.13401,0.00295283,0.0996489,0.156359,7.58619,7.14407e-05,0.884598,0.282868,7.59819,0.000399486,0.0723771,0.129087,0.672358,1.61638e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59819,0.000399486,0.116473,0.169829,0.024022,0.00761372,0.017688,0.0627935,0.672358,1.61638e-06,6.90454
6,3.69973,2.49858,10.5358,0.005924,0.167882,0.295672,15.1667,0.000139852,1.66454,0.463394,7.5984,0.000816846,0.129254,0.257044,1.33934,3.43603e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.5984,0.000816846,0.232886,0.3244,0.0467762,0.0151226,0.0313899,0.0980491,1.33934,3.43603e-06,13.8055
7,0.50363,0.470184,9.57639,0.0192502,0.0309383,0.0439925,49.342,0.00025641,0.419468,0.386021,0.0138952,0.00196386,0.0190223,0.0320766,0.179216,6.78185e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138952,0.00196386,0.827824,0.0312733,0.0183357,0.00148986,0.107445,0.0556825,0.179216,6.78185e-06,49.0734
8,0.0340165,0.0298294,0.0181405,2.39591e-05,0.000547717,0.000778564,0.0602372,3.20796e-07,0.00617949,0.00199248,0.00216961,2.85961e-06,0.000108313,0.000339161,0.000218025,1.60745e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216961,2.85961e-06,0.00101147,0.000335247,8.89254e-05,2.33021e-05,0.000321226,0.000724291,0.000218025,1.60745e-08,0.0599602
Total,46.2543,31.3907,66.4851,0.0307827,1.36574,1.85884,83.1368,0.000538994,13.6453,6.86464,47.9133,0.00357364,0.835024,1.38006,7.09303,1.39777e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9133,0.00357364,1.2825,1.79434,0.339823,0.0809232,0.186405,1.05315,7.09303,1.39777e-05,76.0265


