Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993048,0,0.0759017,6.85717e-07,0.591577,0,1.69146,2.11413e-05,0.0473655,0,0.0520562,5.82874e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82874e-07,0.0585562
2,17.7669,15.8789,15.0111,0.000371873,0.494621,0.656842,2.97853,1.21485e-05,5.59145,3.70338,13.2846,5.27307e-05,0.264939,0.42716,2.11009,2.26403e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,5.27307e-05,0.0155217,0.538997,0.129148,0.0239545,0.00853657,0.448777,2.11009,2.26403e-07,0.920125
3,5.2584,4.4361,9.72148,0.000748814,0.184161,0.250549,2.64883,2.07519e-05,1.7232,0.900898,8.86332,0.000110523,0.113962,0.18035,0.919302,4.62487e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86332,0.000110523,0.0293457,0.242083,0.0417726,0.0104568,0.00755516,0.138153,0.919302,4.62487e-07,1.73961
4,8.11523,6.47708,10.2123,0.00144482,0.293678,0.456372,5.27883,3.65962e-05,2.76424,1.12609,8.86151,0.000168205,0.193042,0.355736,1.82082,6.23057e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86151,0.000168205,0.0584488,0.451901,0.0761984,0.0206787,0.0118465,0.201395,1.82082,6.23057e-07,3.46485
5,2.20178,1.60005,9.133,0.0028937,0.092139,0.156109,7.58351,7.07682e-05,0.884598,0.282868,7.59718,0.000340365,0.0648672,0.128837,0.66967,1.2801e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59718,0.000340365,0.116473,0.162113,0.024022,0.00756907,0.017688,0.0627935,0.66967,1.2801e-06,6.90454
6,3.69973,2.49858,10.5352,0.00594188,0.158873,0.294831,15.1631,0.000139902,1.66454,0.463394,7.59783,0.000834728,0.120245,0.256203,1.33576,3.48564e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59783,0.000834728,0.232886,0.3146,0.0467762,0.0150724,0.0313899,0.0980491,1.33576,3.48564e-06,13.8055
7,0.50363,0.470184,9.57641,0.0182732,0.0309592,0.0438866,49.3421,0.000252989,0.419468,0.386021,0.0139129,0.000986885,0.0190432,0.0319706,0.179393,3.3614e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139129,0.000986885,0.827824,0.0311875,0.0183357,0.00149064,0.107445,0.0556825,0.179393,3.3614e-06,49.0734
8,0.0340165,0.0298294,0.0181438,2.71729e-05,0.000548088,0.000778565,0.0602372,3.30275e-07,0.00617949,0.00199248,0.00217291,6.07342e-06,0.000108684,0.000339162,0.000218025,2.55538e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00217291,6.07342e-06,0.00101147,0.000335616,8.89254e-05,2.33043e-05,0.000321226,0.000724291,0.000218025,2.55538e-08,0.0599602
Total,46.2543,31.3907,66.4838,0.0297298,1.35428,1.85937,83.1311,0.000534172,13.6453,6.86464,47.912,0.00252065,0.823574,1.3806,7.0873,1.00475e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.912,0.00252065,1.2825,1.7835,0.339823,0.0808495,0.186405,1.05315,7.0873,1.00475e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13538,0.00693681,1.2793,19.8484,0.0146147,2.69526
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


