Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.12195e-05,0.0993039,0,0.0759017,4.38673e-07,0.591577,0,1.69146,1.40984e-05,0.0473646,0,0.0520562,3.35829e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.40984e-05,0.000987789,0.0422791,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.35829e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000343372,0.496732,0.658197,2.97854,9.81921e-06,5.59145,3.70338,13.2846,2.423e-05,0.26705,0.428515,2.11009,8.08261e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,2.423e-05,0.0155217,0.542458,0.129148,0.0239591,0.00853657,0.448777,2.11009,8.08261e-08,0.920125
3,5.2584,4.4361,9.72345,0.000700608,0.198803,0.251095,2.65614,1.87424e-05,1.7232,0.900898,8.86528,6.23173e-05,0.128604,0.180895,0.926604,2.11296e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86528,6.23173e-05,0.0293457,0.257183,0.0417726,0.0105435,0.00755516,0.138153,0.926604,2.11296e-07,1.73961
4,8.11523,6.47708,10.2128,0.00130264,0.300959,0.456971,5.2837,3.45434e-05,2.76424,1.12609,8.86197,2.60306e-05,0.200323,0.356335,1.82568,1.0986e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86197,2.60306e-05,0.0584488,0.45974,0.0761984,0.0207198,0.0118465,0.201395,1.82568,1.0986e-07,3.46485
5,2.20178,1.60005,9.13342,0.00267033,0.0952847,0.156229,7.5844,6.9029e-05,0.884598,0.282868,7.5976,0.000116989,0.0680129,0.128957,0.670567,4.10524e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.5976,0.000116989,0.116473,0.16536,0.024022,0.00758768,0.017688,0.0627935,0.670567,4.10524e-07,6.90454
6,3.69973,2.49858,10.5357,0.0052371,0.166082,0.295499,15.1667,0.000136927,1.66454,0.463394,7.59829,0.000129952,0.127455,0.256871,1.33934,5.10841e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59829,0.000129952,0.232886,0.322437,0.0467762,0.0151126,0.0313899,0.0980491,1.33934,5.10841e-07,13.8055
7,0.50363,0.470184,9.57652,0.0173682,0.0319236,0.0440694,49.3427,0.000250345,0.419468,0.386021,0.0140216,8.18572e-05,0.0200076,0.0321534,0.179923,7.16918e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0140216,8.18572e-05,0.827824,0.03233,0.0183357,0.00149545,0.107445,0.0556825,0.179923,7.16918e-07,49.0734
8,0.0340165,0.0298294,0.0181564,2.1643e-05,0.00054951,0.000778568,0.0602372,3.12821e-07,0.00617949,0.00199248,0.00218554,5.43487e-07,0.000110107,0.000339165,0.000218026,8.09916e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00218554,5.43487e-07,0.00101147,0.000337033,8.89254e-05,2.33131e-05,0.000321226,0.000724291,0.000218026,8.09916e-09,0.0599602
Total,46.2543,31.3907,66.4873,0.0276651,1.38964,1.86284,83.1483,0.000520157,13.6453,6.86464,47.9155,0.000456018,0.858927,1.38407,7.10448,2.38419e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9155,0.000456018,1.2825,1.82212,0.339823,0.0810456,0.186405,1.05315,7.10448,2.38419e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.134,0.00693674,1.27928,19.7295,0.0146144,2.6952
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.84322e-05,0.189376,0,0.0759025,4.84126e-07,1.23473,0,1.69146,7.34016e-07,0.10492,0,0.052057,3.76333e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,7.34016e-07,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,3.76333e-09,0.0585562
