epoch, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J), ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J),TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS
52.0,71.4938,51.8701,70.1039,0.0682283,4.26837,5.00013,83.1401,0.00240372,8.91144,6.73774,47.9066,0.000681169,3.05279,3.86901,7.09629,3.0588e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9066,0.000681169,1.2825,5.35038,1.15367,0.417744,0.2432,2.71067,7.09629,3.0588e-06,76.0265,1.98913,0.005167,0.952905,13.156,0.015734,2.90169
53.0,71.4938,51.8701,70.1045,0.0682359,4.27274,5.00503,83.1424,0.00240374,8.91144,6.73774,47.9071,0.000688722,3.05716,3.87391,7.09857,3.06711e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9071,0.000688722,1.2825,5.3584,1.15367,0.419004,0.2432,2.71067,7.09857,3.06711e-06,76.0265,1.98888,0.00516698,0.952902,13.1451,0.0157339,2.90167
54.0,71.4938,51.8701,70.1045,0.0682159,4.27121,5.00334,83.1403,0.00240371,8.91144,6.73774,47.9072,0.000668773,3.05563,3.87221,7.09653,3.0522e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9072,0.000668773,1.2825,5.35556,1.15367,0.418612,0.2432,2.71067,7.09653,3.0522e-06,76.0265,1.989,0.00516698,0.952902,13.1501,0.0157339,2.90167
55.0,71.4938,51.8701,70.1044,0.0681487,4.27283,5.00515,83.1413,0.00240364,8.91144,6.73774,47.9071,0.000601567,3.05726,3.87402,7.09754,3.00322e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9071,0.000601567,1.2825,5.35857,1.15367,0.419038,0.2432,2.71067,7.09754,3.00322e-06,76.0265,1.9889,0.00516699,0.952903,13.1459,0.0157339,2.90167
56.0,71.4938,51.8701,70.1041,0.06821,4.27496,5.00678,83.1391,0.00240371,8.91144,6.73774,47.9068,0.000662872,3.05938,3.87566,7.09532,3.04649e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9068,0.000662872,1.2825,5.36347,1.15367,0.417894,0.2432,2.71067,7.09532,3.04649e-06,76.0265,1.98887,0.00516699,0.952904,13.1445,0.015734,2.90169
57.0,71.4938,51.8701,70.1045,0.0682053,4.26956,5.00207,83.1424,0.00240372,8.91144,6.73774,47.9072,0.000658178,3.05398,3.87095,7.09861,3.04587e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9072,0.000658178,1.2825,5.35176,1.15367,0.419497,0.2432,2.71067,7.09861,3.04587e-06,76.0265,1.98902,0.00516698,0.952902,13.1508,0.0157339,2.90167
58.0,71.4938,51.8701,70.1044,0.0682072,4.27351,5.00581,83.143,0.00240372,8.91144,6.73774,47.9071,0.000660095,3.05793,3.87469,7.09915,3.04962e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9071,0.000660095,1.2825,5.35993,1.15367,0.419015,0.2432,2.71067,7.09915,3.04962e-06,76.0265,1.98884,0.00516699,0.952903,13.1431,0.0157339,2.90167
59.0,71.4938,51.8701,70.1045,0.0682446,4.27589,5.00843,83.1422,0.00240374,8.91144,6.73774,47.9072,0.000697478,3.06031,3.8773,7.09843,3.0726e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9072,0.000697478,1.2825,5.36438,1.15367,0.419565,0.2432,2.71067,7.09843,3.0726e-06,76.0265,1.98875,0.00516698,0.952902,13.1391,0.0157339,2.90167
60.0,71.4938,51.8701,70.1041,0.0681024,4.2725,5.0045,83.1405,0.00240363,8.91144,6.73774,47.9068,0.000555276,3.05692,3.87338,7.09668,2.97408e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9068,0.000555276,1.2825,5.35831,1.15367,0.418314,0.2432,2.71067,7.09668,2.97408e-06,76.0265,1.98894,0.005167,0.952905,13.1476,0.015734,2.90169
61.0,71.4938,51.8701,70.1036,0.0683017,4.27078,5.00149,83.1347,0.00240379,8.91144,6.73774,47.9062,0.00075454,3.05521,3.87037,7.09092,3.11448e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9062,0.00075454,1.2825,5.35661,1.15367,0.415296,0.2432,2.71067,7.09092,3.11448e-06,76.0265,1.98917,0.00516701,0.952906,13.1575,0.0157341,2.90171
62.0,71.4938,51.8701,70.1046,0.0681522,4.27647,5.00959,83.1433,0.00240364,8.91144,6.73774,47.9072,0.000605102,3.06089,3.87846,7.09948,3.0059e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9072,0.000605102,1.2825,5.36474,1.15367,0.420935,0.2432,2.71067,7.09948,3.0059e-06,76.0265,1.98869,0.00516698,0.952902,13.1365,0.0157339,2.90167
63.0,71.4938,51.8701,70.1039,0.0682254,4.2693,5.00061,83.1363,0.00240371,8.91144,6.73774,47.9065,0.000678241,3.05372,3.86948,7.09246,3.05819e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9065,0.000678241,1.2825,5.35284,1.15367,0.416692,0.2432,2.71067,7.09246,3.05819e-06,76.0265,1.98918,0.005167,0.952905,13.1582,0.0157341,2.9017
64.0,71.4938,51.8701,70.1039,0.0682042,4.274,5.00558,83.1391,0.00240372,8.91144,6.73774,47.9065,0.000657047,3.05842,3.87446,7.09525,3.04682e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9065,0.000657047,1.2825,5.36186,1.15367,0.417341,0.2432,2.71067,7.09525,3.04682e-06,76.0265,1.98892,0.005167,0.952905,13.1465,0.0157341,2.9017
65.0,71.4938,51.8701,70.1036,0.0682917,4.26588,4.99629,83.135,0.00240376,8.91144,6.73774,47.9062,0.000744531,3.0503,3.86517,7.09123,3.10414e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9062,0.000744531,1.2825,5.34719,1.15367,0.414601,0.2432,2.71067,7.09123,3.10414e-06,76.0265,1.98938,0.00516701,0.952906,13.1667,0.0157341,2.90171
66.0,71.4938,51.8701,70.1033,0.0682198,4.27121,5.00131,83.1335,0.0024037,8.91144,6.73774,47.906,0.000672631,3.05563,3.87018,7.0897,3.05462e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000672631,1.2825,5.35828,1.15367,0.413864,0.2432,2.71067,7.0897,3.05462e-06,76.0265,1.98919,0.00516702,0.952908,13.1584,0.0157342,2.90172
67.0,71.4938,51.8701,70.1032,0.0681549,4.26801,4.99823,83.1352,0.00240367,8.91144,6.73774,47.9058,0.000607716,3.05243,3.8671,7.09141,3.01075e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000607716,1.2825,5.35172,1.15367,0.414144,0.2432,2.71067,7.09141,3.01075e-06,76.0265,1.98929,0.00516702,0.952909,13.1627,0.0157343,2.90173
68.0,71.4938,51.8701,70.1028,0.0681751,4.26204,4.99141,83.1321,0.00240368,8.91144,6.73774,47.9055,0.00062793,3.04646,3.86029,7.08826,3.02555e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.00062793,1.2825,5.34089,1.15367,0.412187,0.2432,2.71067,7.08826,3.02555e-06,76.0265,1.98963,0.00516703,0.952911,13.1776,0.0157343,2.90175
69.0,71.4938,51.8701,70.1031,0.0682378,4.26511,4.99504,83.135,0.00240373,8.91144,6.73774,47.9058,0.000690688,3.04953,3.86391,7.09119,3.06777e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000690688,1.2825,5.34631,1.15367,0.413466,0.2432,2.71067,7.09119,3.06777e-06,76.0265,1.98942,0.00516702,0.952909,13.1686,0.0157342,2.90173
70.0,71.4938,51.8701,70.1035,0.0681676,4.26968,5.0003,83.1364,0.00240366,8.91144,6.73774,47.9062,0.000620442,3.05411,3.86917,7.09263,3.0162e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9062,0.000620442,1.2825,5.35453,1.15367,0.41507,0.2432,2.71067,7.09263,3.0162e-06,76.0265,1.98918,0.00516701,0.952907,13.158,0.0157342,2.90171
71.0,71.4938,51.8701,70.1038,0.0681697,4.2704,5.0015,83.1359,0.00240366,8.91144,6.73774,47.9065,0.000622577,3.05482,3.87037,7.09214,3.01907e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9065,0.000622577,1.2825,5.35532,1.15367,0.416203,0.2432,2.71067,7.09214,3.01907e-06,76.0265,1.98915,0.005167,0.952906,13.1567,0.0157341,2.9017
72.0,71.4938,51.8701,70.1033,0.0681893,4.26871,4.99885,83.1371,0.00240368,8.91144,6.73774,47.906,0.00064221,3.05313,3.86772,7.09334,3.03085e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.00064221,1.2825,5.35323,1.15367,0.41396,0.2432,2.71067,7.09334,3.03085e-06,76.0265,1.98922,0.00516702,0.952908,13.1596,0.0157342,2.90172
73.0,71.4938,51.8701,70.103,0.0682214,4.26645,4.99656,83.1366,0.00240369,8.91144,6.73774,47.9057,0.000674222,3.05087,3.86544,7.0928,3.05535e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000674222,1.2825,5.34873,1.15367,0.413908,0.2432,2.71067,7.0928,3.05535e-06,76.0265,1.98933,0.00516702,0.95291,13.1644,0.0157343,2.90174
74.0,71.4938,51.8701,70.1026,0.0682643,4.26311,4.99235,83.1317,0.00240376,8.91144,6.73774,47.9052,0.000717158,3.04753,3.86123,7.0879,3.08739e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9052,0.000717158,1.2825,5.34321,1.15367,0.411882,0.2432,2.71067,7.0879,3.08739e-06,76.0265,1.98959,0.00516703,0.952911,13.1761,0.0157344,2.90175
75.0,71.4938,51.8701,70.1036,0.0682999,4.27357,5.0048,83.138,0.00240379,8.91144,6.73774,47.9063,0.000752801,3.05799,3.87368,7.09421,3.11215e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9063,0.000752801,1.2825,5.36148,1.15367,0.416518,0.2432,2.71067,7.09421,3.11215e-06,76.0265,1.98897,0.005167,0.952906,13.1487,0.0157341,2.9017
76.0,71.4938,51.8701,70.1034,0.0681921,4.26725,4.99773,83.1352,0.00240369,8.91144,6.73774,47.906,0.000644946,3.05167,3.86661,7.09141,3.0389e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000644946,1.2825,5.34985,1.15367,0.414758,0.2432,2.71067,7.09141,3.0389e-06,76.0265,1.98931,0.00516701,0.952908,13.1638,0.0157342,2.90172
77.0,71.4938,51.8701,70.1035,0.0682423,4.26648,4.99706,83.1363,0.00240374,8.91144,6.73774,47.9062,0.000695185,3.0509,3.86594,7.09245,3.07406e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9062,0.000695185,1.2825,5.34816,1.15367,0.415002,0.2432,2.71067,7.09245,3.07406e-06,76.0265,1.98932,0.00516701,0.952907,13.1642,0.0157341,2.90171
78.0,71.4938,51.8701,70.1036,0.0680581,4.26978,5.00095,83.1408,0.00240356,8.91144,6.73774,47.9063,0.000510947,3.0542,3.86983,7.09703,2.94184e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9063,0.000510947,1.2825,5.35397,1.15367,0.416385,0.2432,2.71067,7.09703,2.94184e-06,76.0265,1.98907,0.00516701,0.952907,13.1532,0.0157342,2.90172
79.0,71.4938,51.8701,70.1032,0.0681584,4.27002,5.00031,83.1355,0.00240367,8.91144,6.73774,47.9058,0.000611272,3.05444,3.86919,7.09173,3.01458e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000611272,1.2825,5.35562,1.15367,0.414329,0.2432,2.71067,7.09173,3.01458e-06,76.0265,1.98919,0.00516702,0.952909,13.1585,0.0157342,2.90173
80.0,71.4938,51.8701,70.1028,0.068177,4.26602,4.99549,83.1317,0.00240367,8.91144,6.73774,47.9055,0.000629902,3.05044,3.86436,7.0879,3.02706e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000629902,1.2825,5.34873,1.15367,0.4124,0.2432,2.71067,7.0879,3.02706e-06,76.0265,1.98946,0.00516703,0.952911,13.1704,0.0157343,2.90175
81.0,71.4938,51.8701,70.1035,0.0682473,4.26884,4.99967,83.138,0.00240372,8.91144,6.73774,47.9061,0.000700128,3.05326,3.86854,7.0942,3.07303e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9061,0.000700128,1.2825,5.35256,1.15367,0.415571,0.2432,2.71067,7.0942,3.07303e-06,76.0265,1.98918,0.00516701,0.952907,13.1579,0.0157342,2.90172
82.0,71.4938,51.8701,70.104,0.0681849,4.27133,5.00253,83.1382,0.0024037,8.91144,6.73774,47.9066,0.00063778,3.05575,3.8714,7.09442,3.03099e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9066,0.00063778,1.2825,5.35703,1.15367,0.416447,0.2432,2.71067,7.09442,3.03099e-06,76.0265,1.98906,0.005167,0.952905,13.1527,0.015734,2.90169
83.0,71.4938,51.8701,70.1032,0.0682303,4.27078,5.00106,83.1381,0.00240374,8.91144,6.73774,47.9058,0.000683194,3.0552,3.86994,7.09434,3.06092e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000683194,1.2825,5.35717,1.15367,0.414295,0.2432,2.71067,7.09434,3.06092e-06,76.0265,1.9891,0.00516702,0.952909,13.1546,0.0157342,2.90173
84.0,71.4938,51.8701,70.1032,0.0682619,4.27084,5.00102,83.135,0.00240375,8.91144,6.73774,47.9058,0.000714739,3.05526,3.8699,7.09123,3.08275e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000714739,1.2825,5.35743,1.15367,0.414057,0.2432,2.71067,7.09123,3.08275e-06,76.0265,1.98917,0.00516702,0.952909,13.1575,0.0157342,2.90173
85.0,71.4938,51.8701,70.1035,0.0682763,4.27027,5.00091,83.1368,0.00240374,8.91144,6.73774,47.9062,0.000729197,3.05469,3.86978,7.09298,3.09371e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9062,0.000729197,1.2825,5.35568,1.15367,0.415126,0.2432,2.71067,7.09298,3.09371e-06,76.0265,1.98915,0.00516701,0.952907,13.1565,0.0157341,2.90171
86.0,71.4938,51.8701,70.1031,0.0681828,4.26966,4.99994,83.1342,0.00240371,8.91144,6.73774,47.9058,0.000635633,3.05408,3.86882,7.09034,3.03164e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000635633,1.2825,5.35493,1.15367,0.4143,0.2432,2.71067,7.09034,3.03164e-06,76.0265,1.98924,0.00516702,0.952909,13.1605,0.0157343,2.90173
87.0,71.4938,51.8701,70.1029,0.0681646,4.26808,4.998,83.1341,0.00240367,8.91144,6.73774,47.9056,0.000617496,3.0525,3.86688,7.09034,3.01565e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000617496,1.2825,5.35223,1.15367,0.413474,0.2432,2.71067,7.09034,3.01565e-06,76.0265,1.98931,0.00516703,0.95291,13.1638,0.0157343,2.90174
88.0,71.4938,51.8701,70.1032,0.0682203,4.26849,4.99882,83.135,0.00240374,8.91144,6.73774,47.9059,0.000673184,3.05292,3.8677,7.09124,3.05596e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9059,0.000673184,1.2825,5.35253,1.15367,0.414405,0.2432,2.71067,7.09124,3.05596e-06,76.0265,1.98927,0.00516702,0.952908,13.1618,0.0157342,2.90173
89.0,71.4938,51.8701,70.1037,0.0681886,4.27432,5.00582,83.1389,0.0024037,8.91144,6.73774,47.9064,0.00064151,3.05874,3.8747,7.0951,3.03538e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9064,0.00064151,1.2825,5.36262,1.15367,0.417145,0.2432,2.71067,7.0951,3.03538e-06,76.0265,1.98891,0.005167,0.952906,13.1462,0.0157341,2.90171
90.0,71.4938,51.8701,70.1029,0.0682028,4.26743,4.99719,83.1316,0.00240371,8.91144,6.73774,47.9055,0.000655652,3.05185,3.86607,7.08776,3.04212e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000655652,1.2825,5.35116,1.15367,0.413086,0.2432,2.71067,7.08776,3.04212e-06,76.0265,1.9894,0.00516703,0.95291,13.1676,0.0157343,2.90174
91.0,71.4938,51.8701,70.103,0.068201,4.26622,4.99641,83.1342,0.00240371,8.91144,6.73774,47.9057,0.000653894,3.05064,3.86529,7.09034,3.04369e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000653894,1.2825,5.34815,1.15367,0.414104,0.2432,2.71067,7.09034,3.04369e-06,76.0265,1.98939,0.00516702,0.95291,13.1671,0.0157343,2.90174
92.0,71.4938,51.8701,70.104,0.0681916,4.27276,5.00415,83.1403,0.0024037,8.91144,6.73774,47.9066,0.000644511,3.05718,3.87303,7.09646,3.03619e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9066,0.000644511,1.2825,5.35963,1.15367,0.416905,0.2432,2.71067,7.09646,3.03619e-06,76.0265,1.98895,0.005167,0.952905,13.1479,0.015734,2.90169
93.0,71.4938,51.8701,70.1037,0.0682094,4.26979,5.00078,83.1368,0.00240369,8.91144,6.73774,47.9064,0.000662279,3.05421,3.86966,7.09299,3.0467e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9064,0.000662279,1.2825,5.35422,1.15367,0.415973,0.2432,2.71067,7.09299,3.0467e-06,76.0265,1.98916,0.005167,0.952906,13.1571,0.0157341,2.9017
94.0,71.4938,51.8701,70.103,0.0681698,4.27015,5.00029,83.1343,0.00240369,8.91144,6.73774,47.9057,0.000622637,3.05457,3.86916,7.09052,3.01992e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000622637,1.2825,5.35611,1.15367,0.413953,0.2432,2.71067,7.09052,3.01992e-06,76.0265,1.98922,0.00516702,0.95291,13.1596,0.0157343,2.90174
95.0,71.4938,51.8701,70.1039,0.0682403,4.26931,5.00058,83.1377,0.00240374,8.91144,6.73774,47.9065,0.000693207,3.05373,3.86945,7.09385,3.06974e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9065,0.000693207,1.2825,5.3529,1.15367,0.416607,0.2432,2.71067,7.09385,3.06974e-06,76.0265,1.98916,0.005167,0.952905,13.1569,0.0157341,2.9017
96.0,71.4938,51.8701,70.1033,0.0681927,4.27023,5.00058,83.1346,0.00240369,8.91144,6.73774,47.9059,0.000645529,3.05465,3.86945,7.09077,3.03773e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9059,0.000645529,1.2825,5.35597,1.15367,0.414458,0.2432,2.71067,7.09077,3.03773e-06,76.0265,1.9892,0.00516702,0.952908,13.159,0.0157342,2.90173
97.0,71.4938,51.8701,70.1023,0.0681923,4.25878,4.98754,83.1305,0.00240367,8.91144,6.73774,47.905,0.000645119,3.0432,3.85641,7.08668,3.03134e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.905,0.000645119,1.2825,5.3352,1.15367,0.410739,0.2432,2.71067,7.08668,3.03134e-06,76.0265,1.98982,0.00516704,0.952913,13.1859,0.0157345,2.90177
98.0,71.4938,51.8701,70.1033,0.0682363,4.26965,5.00015,83.1352,0.00240372,8.91144,6.73774,47.906,0.000689179,3.05407,3.86903,7.09141,3.06705e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000689179,1.2825,5.35462,1.15367,0.414807,0.2432,2.71067,7.09141,3.06705e-06,76.0265,1.98921,0.00516701,0.952908,13.1593,0.0157342,2.90172
99.0,71.4938,51.8701,70.1039,0.068203,4.27311,5.00472,83.1408,0.00240369,8.91144,6.73774,47.9066,0.000655864,3.05753,3.8736,7.09703,3.04189e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9066,0.000655864,1.2825,5.36004,1.15367,0.417418,0.2432,2.71067,7.09703,3.04189e-06,76.0265,1.98892,0.005167,0.952905,13.1465,0.0157341,2.9017
100.0,71.4938,51.8701,70.1031,0.0682146,4.26803,4.99843,83.1343,0.00240371,8.91144,6.73774,47.9058,0.000667456,3.05246,3.8673,7.09052,3.05306e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000667456,1.2825,5.35153,1.15367,0.414561,0.2432,2.71067,7.09052,3.05306e-06,76.0265,1.9893,0.00516702,0.952909,13.1633,0.0157343,2.90173
101.0,71.4938,51.8701,70.1029,0.0682651,4.26836,4.9981,83.1345,0.00240375,8.91144,6.73774,47.9056,0.000718009,3.05278,3.86698,7.09069,3.08677e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000718009,1.2825,5.35306,1.15367,0.41303,0.2432,2.71067,7.09069,3.08677e-06,76.0265,1.9893,0.00516702,0.95291,13.1631,0.0157343,2.90174
102.0,71.4938,51.8701,70.1036,0.0681364,4.26612,4.99647,83.138,0.00240361,8.91144,6.73774,47.9062,0.000589246,3.05054,3.86535,7.09419,2.99376e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9062,0.000589246,1.2825,5.34775,1.15367,0.414471,0.2432,2.71067,7.09419,2.99376e-06,76.0265,1.9893,0.00516701,0.952907,13.1635,0.0157342,2.90172
103.0,71.4938,51.8701,70.1038,0.0682338,4.2739,5.00543,83.1389,0.00240372,8.91144,6.73774,47.9065,0.000686666,3.05832,3.87431,7.09507,3.06391e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9065,0.000686666,1.2825,5.36175,1.15367,0.41721,0.2432,2.71067,7.09507,3.06391e-06,76.0265,1.98893,0.005167,0.952905,13.1469,0.0157341,2.9017
104.0,71.4938,51.8701,70.1029,0.0681588,4.26289,4.99244,83.1328,0.00240366,8.91144,6.73774,47.9055,0.000611677,3.04731,3.86132,7.08897,3.01101e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000611677,1.2825,5.34236,1.15367,0.412598,0.2432,2.71067,7.08897,3.01101e-06,76.0265,1.98957,0.00516703,0.95291,13.1752,0.0157343,2.90175
105.0,71.4938,51.8701,70.1034,0.0681859,4.26793,4.99812,83.1343,0.00240369,8.91144,6.73774,47.9061,0.00063879,3.05235,3.867,7.09052,3.03387e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9061,0.00063879,1.2825,5.3516,1.15367,0.41408,0.2432,2.71067,7.09052,3.03387e-06,76.0265,1.98931,0.00516701,0.952908,13.1637,0.0157342,2.90172
106.0,71.4938,51.8701,70.103,0.0681714,4.26981,5.00005,83.1354,0.00240368,8.91144,6.73774,47.9057,0.000624231,3.05423,3.86893,7.09159,3.01988e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000624231,1.2825,5.35528,1.15367,0.414212,0.2432,2.71067,7.09159,3.01988e-06,76.0265,1.9892,0.00516702,0.95291,13.1591,0.0157343,2.90174
107.0,71.4938,51.8701,70.1036,0.0682694,4.27194,5.00293,83.1377,0.00240375,8.91144,6.73774,47.9062,0.000722228,3.05636,3.87181,7.09388,3.09032e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9062,0.000722228,1.2825,5.35854,1.15367,0.415955,0.2432,2.71067,7.09388,3.09032e-06,76.0265,1.98905,0.00516701,0.952907,13.1522,0.0157341,2.90171
108.0,71.4938,51.8701,70.103,0.0681938,4.26671,4.99677,83.1343,0.0024037,8.91144,6.73774,47.9056,0.000646692,3.05113,3.86565,7.09052,3.03852e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000646692,1.2825,5.34933,1.15367,0.413774,0.2432,2.71067,7.09052,3.03852e-06,76.0265,1.98936,0.00516702,0.95291,13.1661,0.0157343,2.90174
109.0,71.4938,51.8701,70.1031,0.0682041,4.27008,4.99994,83.1331,0.00240367,8.91144,6.73774,47.9057,0.000656935,3.05451,3.86882,7.0893,3.04328e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000656935,1.2825,5.35634,1.15367,0.413305,0.2432,2.71067,7.0893,3.04328e-06,76.0265,1.98925,0.00516702,0.952909,13.1611,0.0157343,2.90173
110.0,71.4938,51.8701,70.103,0.06811,4.26381,4.99345,83.1333,0.00240364,8.91144,6.73774,47.9056,0.000562846,3.04823,3.86232,7.08947,2.97908e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000562846,1.2825,5.3441,1.15367,0.412788,0.2432,2.71067,7.08947,2.97908e-06,76.0265,1.98952,0.00516703,0.95291,13.1729,0.0157343,2.90174
111.0,71.4938,51.8701,70.1031,0.0681492,4.27049,5.00096,83.1368,0.00240365,8.91144,6.73774,47.9057,0.00060207,3.05491,3.86983,7.09295,3.00328e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.00060207,1.2825,5.35633,1.15367,0.414737,0.2432,2.71067,7.09295,3.00328e-06,76.0265,1.98914,0.00516702,0.95291,13.1563,0.0157343,2.90174
112.0,71.4938,51.8701,70.1034,0.0682274,4.27036,5.00087,83.1364,0.00240374,8.91144,6.73774,47.906,0.000680245,3.05478,3.86975,7.09259,3.06222e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.906,0.000680245,1.2825,5.35602,1.15367,0.41484,0.2432,2.71067,7.09259,3.06222e-06,76.0265,1.98915,0.00516701,0.952908,13.1569,0.0157342,2.90172
113.0,71.4938,51.8701,70.1032,0.0681575,4.27046,5.00078,83.1371,0.00240365,8.91144,6.73774,47.9058,0.000610321,3.05489,3.86966,7.0933,3.01295e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9058,0.000610321,1.2825,5.35648,1.15367,0.414391,0.2432,2.71067,7.0933,3.01295e-06,76.0265,1.98914,0.00516702,0.952909,13.1562,0.0157343,2.90173
114.0,71.4938,51.8701,70.1029,0.068188,4.26753,4.99717,83.1359,0.00240366,8.91144,6.73774,47.9056,0.000640905,3.05195,3.86605,7.09211,3.03399e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000640905,1.2825,5.35151,1.15367,0.412811,0.2432,2.71067,7.09211,3.03399e-06,76.0265,1.9893,0.00516703,0.95291,13.1634,0.0157343,2.90174
115.0,71.4938,51.8701,70.103,0.0681497,4.26451,4.99394,83.1322,0.00240365,8.91144,6.73774,47.9056,0.000602527,3.04893,3.86282,7.0884,3.00647e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9056,0.000602527,1.2825,5.34577,1.15367,0.41231,0.2432,2.71067,7.0884,3.00647e-06,76.0265,1.98952,0.00516703,0.95291,13.1728,0.0157343,2.90174
116.0,71.4938,51.8701,70.1031,0.0681527,4.2628,4.99241,83.134,0.00240365,8.91144,6.73774,47.9057,0.000605573,3.04722,3.86129,7.09016,3.00654e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9057,0.000605573,1.2825,5.34211,1.15367,0.412728,0.2432,2.71067,7.09016,3.00654e-06,76.0265,1.98955,0.00516702,0.95291,13.1742,0.0157343,2.90174
117.0,71.4938,51.8701,70.1027,0.0681945,4.26397,4.99361,83.1345,0.00240371,8.91144,6.73774,47.9054,0.000647356,3.04839,3.86249,7.09069,3.03974e-06,4.96962,7.6742,3.00536,78.8078,73.7294,47.9054,0.000647356,1.2825,5.34441,1.15367,0.4128,0.2432,2.71067,7.09069,3.03974e-06,76.0265,1.98949,0.00516703,0.952911,13.1715,0.0157344,2.90175
