Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993052,0,0.0759017,6.8569e-07,0.591577,0,1.69146,2.11413e-05,0.0473659,0,0.0520562,5.82846e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422804,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82846e-07,0.0585562
2,17.7669,15.8789,15.0109,0.000371254,0.491349,0.656675,2.97574,1.20229e-05,5.59145,3.70338,13.2844,5.21125e-05,0.261667,0.426993,2.1073,2.18554e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2844,5.21125e-05,0.0155217,0.535577,0.129148,0.0239354,0.00853657,0.448777,2.1073,2.18554e-07,0.920125
3,5.2584,4.4361,9.72183,0.000814258,0.186752,0.250663,2.65005,2.13871e-05,1.7232,0.900898,8.86366,0.000175967,0.116552,0.180464,0.92052,5.41893e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86366,0.000175967,0.0293457,0.244772,0.0417726,0.0104721,0.00755516,0.138153,0.92052,5.41893e-07,1.73961
4,8.11523,6.47708,10.2122,0.00147936,0.291502,0.456128,5.27883,3.7396e-05,2.76424,1.12609,8.86137,0.000202754,0.190866,0.355492,1.82081,8.23011e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86137,0.000202754,0.0584488,0.449493,0.0761984,0.0206668,0.0118465,0.201395,1.82081,8.23011e-07,3.46485
5,2.20178,1.60005,9.13309,0.00297199,0.0927994,0.156144,7.58351,7.1786e-05,0.884598,0.282868,7.59727,0.000418648,0.0655276,0.128872,0.669671,1.78901e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59727,0.000418648,0.116473,0.162805,0.024022,0.00757292,0.017688,0.0627935,0.669671,1.78901e-06,6.90454
6,3.69973,2.49858,10.5352,0.00593272,0.159299,0.294816,15.1631,0.00013985,1.66454,0.463394,7.59786,0.000825567,0.120671,0.256189,1.33576,3.43433e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59786,0.000825567,0.232886,0.315008,0.0467762,0.0150751,0.0313899,0.0980491,1.33576,3.43433e-06,13.8055
7,0.50363,0.470184,9.57644,0.0182152,0.0312275,0.0438949,49.3423,0.000252821,0.419468,0.386021,0.013949,0.0009288,0.0193115,0.0319789,0.179569,3.19328e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.013949,0.0009288,0.827824,0.0314625,0.0183357,0.00149224,0.107445,0.0556825,0.179569,3.19328e-06,49.0734
8,0.0340165,0.0298294,0.0180988,2.66986e-05,0.000542823,0.000778358,0.0602367,3.28814e-07,0.00617949,0.00199248,0.00212788,5.59915e-06,0.00010342,0.000338955,0.000217593,2.4092e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00212788,5.59915e-06,0.00101147,0.000330176,8.89254e-05,2.32732e-05,0.000321226,0.000724291,0.000217593,2.4092e-08,0.0599602
Total,46.2543,31.3907,66.4839,0.0298397,1.35278,1.8591,83.1297,0.000536278,13.6453,6.86464,47.9121,0.00263059,0.822065,1.38033,7.0859,1.0607e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9121,0.00263059,1.2825,1.78173,0.339823,0.0808419,0.186405,1.05315,7.0859,1.0607e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13546,0.00693679,1.27929,19.8552,0.0146146,2.69525
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.97223e-05,0.189376,0,0.0759025,4.85586e-07,1.23473,0,1.69146,2.02411e-06,0.10492,0,0.052057,5.22263e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,2.02411e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,5.22263e-09,0.0585562
2,29.6385,29.1463,16.5692,0.0008051,1.34505,1.62339,2.9751,3.98994e-05,2.94822,2.45602,13.2842,1.43578e-05,0.867827,1.14617,2.10665,3.95816e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2842,1.43578e-05,0.0155217,1.56398,0.322973,0.127044,0.0116919,0.946939,2.10665,3.95816e-08,0.920125
3,6.5716,6.46117,9.89592,0.0016097,0.548892,0.671723,2.65201,7.97968e-05,0.645302,0.534867,8.8637,2.82144e-05,0.386051,0.508883,0.922482,7.86769e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.8637,2.82144e-05,0.0293457,0.6974,0.138474,0.0590597,0.0105279,0.33295,0.922482,7.86769e-08,1.73961
4,9.75963,9.54522,10.4382,0.00321593,1.01295,1.25224,5.27958,0.000159272,1.18806,0.973658,8.86109,5.28292e-05,0.759898,0.999193,1.82156,1.53991e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86109,5.28292e-05,0.0584488,1.38232,0.273694,0.103079,0.0166781,0.526365,1.82156,1.53991e-07,3.46485
5,1.71244,1.67188,9.09401,0.00640732,0.358716,0.445951,7.58425,0.000318509,0.219397,0.178835,7.59655,8.10644e-05,0.279817,0.367052,0.670413,2.9026e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.59655,8.10644e-05,0.116473,0.510638,0.0999325,0.0362981,0.0236741,0.210007,0.670413,2.9026e-07,6.90454
6,2.72878,2.64997,10.4842,0.0128528,0.684625,0.858192,15.1649,0.000636464,0.421141,0.342332,7.59669,0.000199227,0.555599,0.729167,1.33755,6.07534e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.59669,0.000199227,0.232886,1.01541,0.19892,0.0704361,0.0414532,0.368669,1.33755,6.07534e-07,13.8055
7,2.30149,2.29922,9.57218,0.0432387,0.125294,0.142574,49.3425,0.00116783,2.25305,2.25078,0.00968025,0.000276919,0.0958661,0.113146,0.179746,1.86052e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00968025,0.000276919,0.827824,0.098944,0.102794,0.00727488,0.137035,0.244384,0.179746,1.86052e-06,49.0734
8,0.0965854,0.0962954,0.0310221,5.32274e-05,0.000790332,0.000842847,0.0602369,1.4291e-06,0.00153838,0.00124837,0.00213886,7.88295e-07,0.00013052,0.000183035,0.000217809,5.79782e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.00213886,7.88295e-07,0.00101147,0.000229599,6.40066e-05,1.99493e-05,0.000343207,0.00136684,0.000217809,5.79782e-09,0.0599602
Total,71.4938,51.8701,70.1028,0.0682026,4.26569,4.99491,83.1345,0.00240368,8.91144,6.73774,47.9055,0.000655424,3.05011,3.86379,7.09068,3.04159e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000655424,1.2825,5.34839,1.15367,0.411833,0.2432,2.71067,7.09068,3.04159e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.98942,0.00516703,0.952911,13.1686,0.0157343,2.90175
