Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82686e-05,0.0993053,0,0.0759017,6.88347e-07,0.591577,0,1.69146,2.11476e-05,0.047366,0,0.0520562,5.85503e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11476e-05,0.000987789,0.0422805,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.85503e-07,0.0585562
2,17.7669,15.8789,15.0107,0.000370482,0.487515,0.655609,2.97295,1.19024e-05,5.59145,3.70338,13.2842,5.13399e-05,0.257834,0.425927,2.10451,2.11028e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2842,5.13399e-05,0.0155217,0.530694,0.129148,0.0239183,0.00853657,0.448777,2.10451,2.11028e-07,0.920125
3,5.2584,4.4361,9.72135,0.000778731,0.183168,0.250529,2.64883,2.10449e-05,1.7232,0.900898,8.86318,0.00014044,0.112968,0.18033,0.9193,4.99115e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86318,0.00014044,0.0293457,0.241075,0.0417726,0.0104508,0.00755516,0.138153,0.9193,4.99115e-07,1.73961
4,8.11523,6.47708,10.2123,0.0015018,0.292867,0.456075,5.27883,3.78183e-05,2.76424,1.12609,8.86147,0.000225188,0.192231,0.355439,1.82082,9.2858e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86147,0.000225188,0.0584488,0.450796,0.0761984,0.0206756,0.0118465,0.201395,1.82082,9.2858e-07,3.46485
5,2.20178,1.60005,9.13387,0.00295362,0.0985546,0.156306,7.58619,7.1441e-05,0.884598,0.282868,7.59805,0.00040028,0.0712828,0.129035,0.672356,1.61653e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59805,0.00040028,0.116473,0.168688,0.024022,0.00760731,0.017688,0.0627935,0.672356,1.61653e-06,6.90454
6,3.69973,2.49858,10.5358,0.00592747,0.167855,0.295604,15.1667,0.000139842,1.66454,0.463394,7.5984,0.000820321,0.129227,0.256976,1.33934,3.42579e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.5984,0.000820321,0.232886,0.324305,0.0467762,0.0151229,0.0313899,0.0980491,1.33934,3.42579e-06,13.8055
7,0.50363,0.470184,9.57644,0.0189424,0.0313291,0.0440621,49.3423,0.000255223,0.419468,0.386021,0.0139399,0.00165608,0.0194131,0.0321461,0.179569,5.59484e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139399,0.00165608,0.827824,0.0317317,0.0183357,0.00149184,0.107445,0.0556825,0.179569,5.59484e-06,49.0734
8,0.0340165,0.0298294,0.0181361,2.74116e-05,0.000547125,0.000778466,0.0602369,3.3058e-07,0.00617949,0.00199248,0.00216522,6.31209e-06,0.000107722,0.000339063,0.00021781,2.58581e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216522,6.31209e-06,0.00101147,0.00033456,8.89254e-05,2.3299e-05,0.000321226,0.000724291,0.00021781,2.58581e-08,0.0599602
Total,46.2543,31.3907,66.4847,0.0305302,1.36114,1.85896,83.132,0.00053829,13.6453,6.86464,47.9129,0.00332111,0.83043,1.38019,7.08816,1.28872e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9129,0.00332111,1.2825,1.7899,0.339823,0.0808942,0.186405,1.05315,7.08816,1.28872e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1352,0.00693672,1.27928,19.8328,0.0146143,2.69519
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


