Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82811e-05,0.0993049,0,0.0759017,6.93584e-07,0.591577,0,1.69146,2.11601e-05,0.0473656,0,0.0520562,5.9074e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11601e-05,0.000987789,0.0422802,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.9074e-07,0.0585562
2,17.7669,15.8789,15.011,0.000371282,0.49329,0.657127,2.97575,1.19987e-05,5.59145,3.70338,13.2845,5.21405e-05,0.263608,0.427445,2.1073,2.17043e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2845,5.21405e-05,0.0155217,0.537961,0.129148,0.0239445,0.00853657,0.448777,2.1073,2.17043e-07,0.920125
3,5.2584,4.4361,9.72112,0.000774319,0.181401,0.250428,2.64762,2.10462e-05,1.7232,0.900898,8.86295,0.000136028,0.111202,0.180229,0.918084,4.99281e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86295,0.000136028,0.0293457,0.239218,0.0417726,0.0104406,0.00755516,0.138153,0.918084,4.99281e-07,1.73961
4,8.11523,6.47708,10.2123,0.00146866,0.293186,0.456184,5.27883,3.70673e-05,2.76424,1.12609,8.86149,0.000192048,0.19255,0.355548,1.82082,7.40827e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86149,0.000192048,0.0584488,0.451223,0.0761984,0.0206769,0.0118465,0.201395,1.82082,7.40827e-07,3.46485
5,2.20178,1.60005,9.13289,0.00294324,0.0913106,0.156068,7.5835,7.13266e-05,0.884598,0.282868,7.59707,0.000389899,0.0640388,0.128796,0.669669,1.55929e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59707,0.000389899,0.116473,0.161249,0.024022,0.00756423,0.017688,0.0627935,0.669669,1.55929e-06,6.90454
6,3.69973,2.49858,10.5352,0.00585238,0.158096,0.294472,15.1631,0.00013927,1.66454,0.463394,7.5978,0.000745228,0.119468,0.255845,1.33576,2.85367e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.5978,0.000745228,0.232886,0.313467,0.0467762,0.0150698,0.0313899,0.0980491,1.33576,2.85367e-06,13.8055
7,0.50363,0.470184,9.57639,0.0181042,0.0307279,0.0437837,49.342,0.000252487,0.419468,0.386021,0.013895,0.000817878,0.0188119,0.0318677,0.179216,2.85865e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.013895,0.000817878,0.827824,0.0308541,0.0183357,0.00148985,0.107445,0.0556825,0.179216,2.85865e-06,49.0734
8,0.0340165,0.0298294,0.0181262,2.57953e-05,0.000546012,0.000778463,0.0602369,3.26074e-07,0.00617949,0.00199248,0.00215534,4.69584e-06,0.000106609,0.00033906,0.000217809,2.13525e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00215534,4.69584e-06,0.00101147,0.000333451,8.89254e-05,2.32922e-05,0.000321226,0.000724291,0.000217809,2.13525e-08,0.0599602
Total,46.2543,31.3907,66.4831,0.0295682,1.34786,1.85884,83.1269,0.000534215,13.6453,6.86464,47.9113,0.00235908,0.817152,1.38007,7.08311,9.34086e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9113,0.00235908,1.2825,1.77659,0.339823,0.0808132,0.186405,1.05315,7.08311,9.34086e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13566,0.00693685,1.2793,19.8723,0.0146148,2.69529
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.9735e-05,0.189376,0,0.0759025,4.85523e-07,1.23473,0,1.69146,2.03688e-06,0.10492,0,0.052057,5.15978e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,2.03688e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,5.15978e-09,0.0585562
2,29.6385,29.1463,16.5693,0.000806415,1.34407,1.62266,2.9751,3.99038e-05,2.94822,2.45602,13.2843,1.56726e-05,0.866854,1.14544,2.10666,4.06964e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2843,1.56726e-05,0.0155217,1.5617,0.322973,0.127619,0.0116919,0.946939,2.10666,4.06964e-08,0.920125
3,6.5716,6.46117,9.89532,0.00161152,0.547472,0.669603,2.64958,7.98026e-05,0.645302,0.534867,8.8631,3.00304e-05,0.384632,0.506763,0.920048,8.01201e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.8631,3.00304e-05,0.0293457,0.695496,0.138474,0.0574241,0.0105279,0.33295,0.920048,8.01201e-08,1.73961
4,9.75963,9.54522,10.4382,0.00321559,1.01255,1.25198,5.27958,0.000159272,1.18806,0.973658,8.86115,5.24951e-05,0.759499,0.998928,1.82156,1.53862e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86115,5.24951e-05,0.0584488,1.38134,0.273694,0.103391,0.0166781,0.526365,1.82156,1.53862e-07,3.46485
5,1.71244,1.67188,9.09384,0.00640788,0.35862,0.44566,7.58335,0.00031851,0.219397,0.178835,7.59638,8.16275e-05,0.279721,0.366761,0.669519,2.90726e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.59638,8.16275e-05,0.116473,0.510706,0.0999325,0.0358428,0.0236741,0.210007,0.669519,2.90726e-07,6.90454
