Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.099305,0,0.0759017,6.85709e-07,0.591577,0,1.69146,2.11413e-05,0.0473657,0,0.0520562,5.82865e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422802,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82865e-07,0.0585562
2,17.7669,15.8789,15.011,0.00037172,0.492425,0.656569,2.97575,1.21066e-05,5.59145,3.70338,13.2845,5.25777e-05,0.262743,0.426887,2.1073,2.23787e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2845,5.25777e-05,0.0155217,0.536539,0.129148,0.0239426,0.00853657,0.448777,2.1073,2.23787e-07,0.920125
3,5.2584,4.4361,9.72164,0.00074216,0.185328,0.250603,2.64884,2.05187e-05,1.7232,0.900898,8.86347,0.000103869,0.115129,0.180404,0.919305,4.33342e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86347,0.000103869,0.0293457,0.243296,0.0417726,0.0104637,0.00755516,0.138153,0.919305,4.33342e-07,1.73961
4,8.11523,6.47708,10.2123,0.00149262,0.293028,0.45624,5.27883,3.77882e-05,2.76424,1.12609,8.86147,0.000216004,0.192392,0.355604,1.82082,9.21048e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86147,0.000216004,0.0584488,0.451122,0.0761984,0.0206755,0.0118465,0.201395,1.82082,9.21048e-07,3.46485
5,2.20178,1.60005,9.13305,0.00299301,0.092508,0.156116,7.58351,7.18507e-05,0.884598,0.282868,7.59723,0.000439674,0.0652362,0.128844,0.66967,1.82138e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59723,0.000439674,0.116473,0.162487,0.024022,0.0075713,0.017688,0.0627935,0.66967,1.82138e-06,6.90454
6,3.69973,2.49858,10.5352,0.00591932,0.158908,0.29458,15.1631,0.000139736,1.66454,0.463394,7.59785,0.00081217,0.12028,0.255952,1.33576,3.31991e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59785,0.00081217,0.232886,0.314382,0.0467762,0.0150741,0.0313899,0.0980491,1.33576,3.31991e-06,13.8055
7,0.50363,0.470184,9.57645,0.0184163,0.0311924,0.0438361,49.3423,0.000253442,0.419468,0.386021,0.0139523,0.00112992,0.0192764,0.0319201,0.179569,3.81453e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139523,0.00112992,0.827824,0.0313685,0.0183357,0.00149238,0.107445,0.0556825,0.179569,3.81453e-06,49.0734
8,0.0340165,0.0298294,0.0181504,2.49794e-05,0.00054883,0.000778567,0.0602372,3.23629e-07,0.00617949,0.00199248,0.0021795,3.8799e-06,0.000109427,0.000339164,0.000218025,1.89078e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.0021795,3.8799e-06,0.00101147,0.000336356,8.89254e-05,2.33089e-05,0.000321226,0.000724291,0.000218025,1.89078e-08,0.0599602
Total,46.2543,31.3907,66.4839,0.0299883,1.35324,1.85872,83.1285,0.000536452,13.6453,6.86464,47.9121,0.00277924,0.822531,1.37995,7.08469,1.11358e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9121,0.00277924,1.2825,1.78181,0.339823,0.0808471,0.186405,1.05315,7.08469,1.11358e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13549,0.00693679,1.27929,19.8576,0.0146146,2.69524
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.95945e-05,0.189376,0,0.0759025,4.85206e-07,1.23473,0,1.69146,1.89638e-06,0.10492,0,0.052057,4.84332e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,1.89638e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,4.84332e-09,0.0585562
2,29.6385,29.1463,16.5695,0.000804036,1.34813,1.62726,2.9779,3.98959e-05,2.94822,2.45602,13.2845,1.32935e-05,0.870913,1.15004,2.10945,3.87108e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2845,1.32935e-05,0.0155217,1.5691,0.322973,0.128883,0.0116919,0.946939,2.10945,3.87108e-08,0.920125
3,6.5716,6.46117,9.89536,0.00161255,0.547966,0.670144,2.64958,7.98074e-05,0.645302,0.534867,8.86314,3.10597e-05,0.385125,0.507303,0.920049,8.13311e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.86314,3.10597e-05,0.0293457,0.696419,0.138474,0.0575343,0.0105279,0.33295,0.920049,8.13311e-08,1.73961
4,9.75963,9.54522,10.4384,0.00321481,1.01501,1.25478,5.28201,0.000159271,1.18806,0.973658,8.86129,5.1711e-05,0.761957,1.00173,1.824,1.53258e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86129,5.1711e-05,0.0584488,1.3858,0.273694,0.104185,0.0166781,0.526365,1.824,1.53258e-07,3.46485
5,1.71244,1.67188,9.09396,0.00644049,0.358678,0.44585,7.58425,0.000318559,0.219397,0.178835,7.5965,0.000114237,0.279779,0.366951,0.670412,3.15112e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.5965,0.000114237,0.116473,0.510646,0.0999325,0.0361513,0.0236741,0.210007,0.670412,3.15112e-07,6.90454
6,2.72878,2.64997,10.4842,0.0128567,0.683681,0.857271,15.1649,0.000636467,0.421141,0.342332,7.5967,0.000203123,0.554656,0.728246,1.33755,6.10553e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.5967,0.000203123,0.232886,1.01349,0.19892,0.070488,0.0414532,0.368669,1.33755,6.10553e-07,13.8055
7,2.30149,2.29922,9.57219,0.0431898,0.12521,0.142505,49.3425,0.00116779,2.25305,2.25078,0.00969302,0.000227997,0.095782,0.113077,0.179747,1.82851e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00969302,0.000227997,0.827824,0.0987559,0.102794,0.00730979,0.137035,0.244384,0.179747,1.82851e-06,49.0734
8,0.0965854,0.0962954,0.0310709,5.32247e-05,0.000790475,0.000843169,0.0602372,1.42909e-06,0.00153838,0.00124837,0.00218773,7.85601e-07,0.000130663,0.000183357,0.000218026,5.78826e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.00218773,7.85601e-07,0.00101147,0.000229646,6.40066e-05,2.03669e-05,0.000343207,0.00136684,0.000218026,5.78826e-09,0.0599602
Total,71.4938,51.8701,70.1028,0.0681912,4.26884,4.99865,83.1373,0.00240371,8.91144,6.73774,47.9055,0.000644104,3.05326,3.86753,7.09347,3.03811e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9055,0.000644104,1.2825,5.35392,1.15367,0.413193,0.2432,2.71067,7.09347,3.03811e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.98921,0.00516703,0.952911,13.1595,0.0157343,2.90175
