Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.73354e-05,0.0993036,0,0.0759017,5.98391e-07,0.591577,0,1.69146,2.02143e-05,0.0473643,0,0.0520562,4.95548e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.02143e-05,0.000987789,0.0422789,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,4.95548e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000347149,0.497104,0.658173,2.97854,1.00525e-05,5.59145,3.70338,13.2847,2.80072e-05,0.267422,0.428491,2.11009,9.54065e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,2.80072e-05,0.0155217,0.542804,0.129148,0.0239615,0.00853657,0.448777,2.11009,9.54065e-08,0.920125
3,5.2584,4.4361,9.72382,0.000643426,0.201642,0.251218,2.65735,1.73056e-05,1.7232,0.900898,8.86565,5.13536e-06,0.131443,0.181019,0.927821,3.17037e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86565,5.13536e-06,0.0293457,0.260129,0.0417726,0.0105602,0.00755516,0.138153,0.927821,3.17037e-08,1.73961
4,8.11523,6.47708,10.2134,0.00132537,0.310939,0.457448,5.28857,3.48081e-05,2.76424,1.12609,8.86263,4.87548e-05,0.210303,0.356812,1.83056,1.76032e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86263,4.87548e-05,0.0584488,0.470139,0.0761984,0.0207783,0.0118465,0.201395,1.83056,1.76032e-07,3.46485
5,2.20178,1.60005,9.1339,0.00261358,0.0988292,0.156338,7.58619,6.86933e-05,0.884598,0.282868,7.59808,6.02375e-05,0.0715574,0.129066,0.672357,2.42689e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59808,6.02375e-05,0.116473,0.168993,0.024022,0.00760881,0.017688,0.0627935,0.672357,2.42689e-07,6.90454
6,3.69973,2.49858,10.536,0.00525826,0.171389,0.295748,15.1685,0.000136989,1.66454,0.463394,7.59864,0.00015111,0.132762,0.25712,1.34113,5.73503e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59864,0.00015111,0.232886,0.327962,0.0467762,0.0151437,0.0313899,0.0980491,1.34113,5.73503e-07,13.8055
7,0.50363,0.470184,9.57661,0.0173154,0.0325871,0.0440702,49.3432,0.000250122,0.419468,0.386021,0.0141138,2.90942e-05,0.0206711,0.0321542,0.180453,4.937e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0141138,2.90942e-05,0.827824,0.0329901,0.0183357,0.00149952,0.107445,0.0556825,0.180453,4.937e-07,49.0734
8,0.0340165,0.0298294,0.0181493,2.1768e-05,0.000548706,0.000778566,0.0602372,3.13518e-07,0.00617949,0.00199248,0.0021784,6.68487e-07,0.000109302,0.000339163,0.000218025,8.79597e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.0021784,6.68487e-07,0.00101147,0.000336232,8.89254e-05,2.33081e-05,0.000321226,0.000724291,0.000218025,8.79597e-09,0.0599602
Total,46.2543,31.3907,66.4893,0.0275523,1.41234,1.86377,83.1585,0.000518883,13.6453,6.86464,47.9174,0.000343222,0.881632,1.385,7.11468,2.11738e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9174,0.000343222,1.2825,1.84563,0.339823,0.0811795,0.186405,1.05315,7.11468,2.11738e-06,76.0265

