Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.1232e-05,0.0993038,0,0.0759017,4.4401e-07,0.591577,0,1.69146,1.41109e-05,0.0473645,0,0.0520562,3.41166e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.41109e-05,0.000987789,0.042279,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.41166e-07,0.0585562
2,17.7669,15.8789,15.0111,0.000329702,0.496421,0.658451,2.97853,9.16227e-06,5.59145,3.70338,13.2846,1.05604e-05,0.266739,0.428769,2.11009,3.97668e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,1.05604e-05,0.0155217,0.542405,0.129148,0.0239556,0.00853657,0.448777,2.11009,3.97668e-08,0.920125
3,5.2584,4.4361,9.72372,0.000694769,0.200879,0.25118,2.65735,1.85736e-05,1.7232,0.900898,8.86555,5.64776e-05,0.13068,0.180981,0.927819,1.90196e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86555,5.64776e-05,0.0293457,0.259333,0.0417726,0.0105558,0.00755516,0.138153,0.927819,1.90196e-07,1.73961
4,8.11523,6.47708,10.2134,0.00131469,0.30943,0.457319,5.28857,3.46766e-05,2.76424,1.12609,8.86254,3.80822e-05,0.208794,0.356683,1.83055,1.43156e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86254,3.80822e-05,0.0584488,0.468508,0.0761984,0.0207698,0.0118465,0.201395,1.83055,1.43156e-07,3.46485
5,2.20178,1.60005,9.13373,0.00269611,0.0975757,0.156299,7.5853,6.91865e-05,0.884598,0.282868,7.59791,0.000142765,0.0703039,0.129027,0.671463,4.89242e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59791,0.000142765,0.116473,0.167708,0.024022,0.00760134,0.017688,0.0627935,0.671463,4.89242e-07,6.90454
6,3.69973,2.49858,10.536,0.00521622,0.170818,0.295725,15.1685,0.000136869,1.66454,0.463394,7.5986,0.000109072,0.132191,0.257098,1.34113,4.53221e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.5986,0.000109072,0.232886,0.327372,0.0467762,0.0151404,0.0313899,0.0980491,1.34113,4.53221e-07,13.8055
7,0.50363,0.470184,9.57661,0.0173367,0.0326316,0.0440811,49.3432,0.000250218,0.419468,0.386021,0.0141184,5.03867e-05,0.0207156,0.0321651,0.180453,5.89782e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0141184,5.03867e-05,0.827824,0.0330454,0.0183357,0.00149973,0.107445,0.0556825,0.180453,5.89782e-07,49.0734
8,0.0340165,0.0298294,0.0181542,2.20615e-05,0.000549262,0.000778568,0.0602372,3.14648e-07,0.00617949,0.00199248,0.00218334,9.61974e-07,0.000109859,0.000339164,0.000218026,9.92664e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00218334,9.61974e-07,0.00101147,0.000336787,8.89254e-05,2.33115e-05,0.000321226,0.000724291,0.000218026,9.92664e-09,0.0599602
Total,46.2543,31.3907,66.4888,0.0276315,1.40761,1.86383,83.1576,0.000519444,13.6453,6.86464,47.917,0.000422417,0.876898,1.38506,7.11378,2.25646e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.917,0.000422417,1.2825,1.84099,0.339823,0.08115,0.186405,1.05315,7.11378,2.25646e-06,76.0265

