Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993048,0,0.0759017,6.8579e-07,0.591577,0,1.69146,2.11413e-05,0.0473655,0,0.0520562,5.82947e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.04228,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82947e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000372015,0.495086,0.656712,2.97853,1.21697e-05,5.59145,3.70338,13.2846,5.28727e-05,0.265404,0.427031,2.11009,2.27732e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,5.28727e-05,0.0155217,0.539328,0.129148,0.0239581,0.00853657,0.448777,2.11009,2.27732e-07,0.920125
3,5.2584,4.4361,9.72133,0.000743393,0.183076,0.250561,2.64762,2.0642e-05,1.7232,0.900898,8.86316,0.000105102,0.112877,0.180362,0.918088,4.48746e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86316,0.000105102,0.0293457,0.241016,0.0417726,0.0104501,0.00755516,0.138153,0.918088,4.48746e-07,1.73961
4,8.11523,6.47708,10.2123,0.00148311,0.293188,0.456415,5.27883,3.75363e-05,2.76424,1.12609,8.86147,0.000206502,0.192552,0.355779,1.82082,8.58072e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86147,0.000206502,0.0584488,0.451458,0.0761984,0.0206755,0.0118465,0.201395,1.82082,8.58072e-07,3.46485
5,2.20178,1.60005,9.13293,0.00298382,0.0916372,0.156113,7.58351,7.18577e-05,0.884598,0.282868,7.59711,0.000430481,0.0643654,0.128841,0.669669,1.82489e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59711,0.000430481,0.116473,0.161618,0.024022,0.00756596,0.017688,0.0627935,0.669669,1.82489e-06,6.90454
6,3.69973,2.49858,10.5353,0.00592451,0.160602,0.294901,15.1649,0.000139775,1.66454,0.463394,7.59795,0.000817365,0.121975,0.256273,1.33754,3.35924e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59795,0.000817365,0.232886,0.316389,0.0467762,0.0150826,0.0313899,0.0980491,1.33754,3.35924e-06,13.8055
7,0.50363,0.470184,9.57647,0.0184727,0.0314228,0.0439391,49.3425,0.000253621,0.419468,0.386021,0.01397,0.00118636,0.0195068,0.0320232,0.179746,3.99326e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.01397,0.00118636,0.827824,0.0317011,0.0183357,0.00149317,0.107445,0.0556825,0.179746,3.99326e-06,49.0734
8,0.0340165,0.0298294,0.0181361,2.56877e-05,0.000547222,0.000778563,0.0602369,3.26212e-07,0.00617949,0.00199248,0.00216522,4.58823e-06,0.000107819,0.00033916,0.00021781,2.14901e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216522,4.58823e-06,0.00101147,0.000334754,8.89254e-05,2.3299e-05,0.000321226,0.000724291,0.00021781,2.14901e-08,0.0599602
Total,46.2543,31.3907,66.4838,0.0300335,1.35486,1.85942,83.132,0.000536614,13.6453,6.86464,47.9119,0.00282441,0.824153,1.38065,7.08823,1.13164e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9119,0.00282441,1.2825,1.78412,0.339823,0.0808527,0.186405,1.05315,7.08823,1.13164e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13534,0.00693679,1.27929,19.8451,0.0146146,2.69525
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
