Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.099305,0,0.0759017,6.85683e-07,0.591577,0,1.69146,2.11413e-05,0.0473657,0,0.0520562,5.8284e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422802,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.8284e-07,0.0585562
2,17.7669,15.8789,15.011,0.000376753,0.492135,0.656398,2.97575,1.21851e-05,5.59145,3.70338,13.2844,5.76113e-05,0.262454,0.426717,2.1073,2.28692e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2844,5.76113e-05,0.0155217,0.53608,0.129148,0.0239419,0.00853657,0.448777,2.1073,2.28692e-07,0.920125
3,5.2584,4.4361,9.72136,0.000784282,0.183318,0.250604,2.64883,2.1162e-05,1.7232,0.900898,8.86319,0.000145991,0.113119,0.180405,0.9193,5.13757e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86319,0.000145991,0.0293457,0.2413,0.0417726,0.0104513,0.00755516,0.138153,0.9193,5.13757e-07,1.73961
4,8.11523,6.47708,10.2125,0.00149683,0.295536,0.4563,5.28126,3.77756e-05,2.76424,1.12609,8.86164,0.000220218,0.1949,0.355664,1.82325,9.17899e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86164,0.000220218,0.0584488,0.453675,0.0761984,0.0206906,0.0118465,0.201395,1.82325,9.17899e-07,3.46485
5,2.20178,1.60005,9.13324,0.0029725,0.0939363,0.156179,7.5844,7.17899e-05,0.884598,0.282868,7.59742,0.000419158,0.0666645,0.128907,0.670565,1.79095e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59742,0.000419158,0.116473,0.16397,0.024022,0.0075797,0.017688,0.0627935,0.670565,1.79095e-06,6.90454
6,3.69973,2.49858,10.5353,0.00594607,0.160814,0.295209,15.1649,0.000140004,1.66454,0.463394,7.59794,0.000838922,0.122186,0.256581,1.33754,3.58786e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59794,0.000838922,0.232886,0.316909,0.0467762,0.015082,0.0313899,0.0980491,1.33754,3.58786e-06,13.8055
7,0.50363,0.470184,9.57643,0.0188967,0.0312404,0.0440203,49.3423,0.000255056,0.419468,0.386021,0.0139334,0.00161034,0.0193244,0.0321043,0.179569,5.42826e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139334,0.00161034,0.827824,0.0316014,0.0183357,0.00149155,0.107445,0.0556825,0.179569,5.42826e-06,49.0734
8,0.0340165,0.0298294,0.0181383,2.6151e-05,0.000547469,0.000778563,0.0602372,3.27404e-07,0.00617949,0.00199248,0.00216742,5.05156e-06,0.000108066,0.00033916,0.000218025,2.26823e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216742,5.05156e-06,0.00101147,0.000335,8.89254e-05,2.33005e-05,0.000321226,0.000724291,0.000218025,2.26823e-08,0.0599602
Total,46.2543,31.3907,66.484,0.0305275,1.35683,1.85949,83.1336,0.000538986,13.6453,6.86464,47.9122,0.00331843,0.826121,1.38072,7.0898,1.30729e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9122,0.00331843,1.2825,1.78615,0.339823,0.0808644,0.186405,1.05315,7.0898,1.30729e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13525,0.00693676,1.27929,19.8374,0.0146145,2.69522
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000365003,1.41734e-05,3.18999e-05,0.00021622,5.66224e-05,2.60361e-05,2.00508e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,18.6847,0,4.01817,1.96456e-05,0.189376,0,0.0759025,4.85606e-07,1.23473,0,1.69146,1.94747e-06,0.10492,0,0.052057,5.24279e-09,, , 0.554302,0.191944,0.488485,10.5934,9.23948,1.69146,1.94747e-06,0.000987789,0.0794772,0.0168214,0.00862134,0.00179678,0.0799932,0.052057,5.24279e-09,0.0585562
2,29.6385,29.1463,16.5694,0.000805,1.34573,1.62458,2.97511,3.98988e-05,2.94822,2.45602,13.2844,1.42581e-05,0.868514,1.14736,2.10666,3.94327e-08,, , 2.32589,1.75494,1.3234,21.1515,37.5237,13.2844,1.42581e-05,0.0155217,1.56467,0.322973,0.128226,0.0116919,0.946939,2.10666,3.94327e-08,0.920125
3,6.5716,6.46117,9.89545,0.00160813,0.548425,0.670703,2.64958,7.97918e-05,0.645302,0.534867,8.86323,2.66382e-05,0.385584,0.507862,0.920051,7.74329e-08,, , 0.506527,0.382187,0.291454,6.32512,8.55487,8.86323,2.66382e-05,0.0293457,0.697204,0.138474,0.0577674,0.0105279,0.33295,0.920051,7.74329e-08,1.73961
4,9.75963,9.54522,10.4382,0.00321625,1.01359,1.25301,5.27958,0.000159273,1.18806,0.973658,8.86114,5.31471e-05,0.760539,0.999954,1.82156,1.54389e-07,, , 1.01305,0.572223,0.576443,10.9189,11.7919,8.86114,5.31471e-05,0.0584488,1.38344,0.273694,0.10336,0.0166781,0.526365,1.82156,1.54389e-07,3.46485
5,1.71244,1.67188,9.09436,0.00643379,0.359278,0.446925,7.58515,0.000318549,0.219397,0.178835,7.5969,0.000107536,0.280379,0.368026,0.67131,3.10213e-07,, , 0.186071,0.105102,0.107059,5.98969,2.42623,7.5969,0.000107536,0.116473,0.511211,0.0999325,0.0372608,0.0236741,0.210007,0.67131,3.10213e-07,6.90454
6,2.72878,2.64997,10.4845,0.0128491,0.68744,0.861692,15.1667,0.000636462,0.421141,0.342332,7.59699,0.000195496,0.558415,0.732667,1.33934,6.05145e-07,, , 0.372142,0.179529,0.211802,11.6293,3.73897,7.59699,0.000195496,0.232886,1.02013,0.19892,0.0720334,0.0414532,0.368669,1.33934,6.05145e-07,13.8055
7,2.30149,2.29922,9.57214,0.0432075,0.125595,0.14283,49.3423,0.00116781,2.25305,2.25078,0.00964147,0.000245694,0.0961674,0.113402,0.17957,1.84007e-06,, , 0.0103373,4.48753,0.00596437,11.9572,0.311319,0.00964147,0.000245694,0.827824,0.0996073,0.102794,0.00716882,0.137035,0.244384,0.17957,1.84007e-06,49.0734
8,0.0965854,0.0962954,0.0310605,5.32517e-05,0.000790444,0.0008431,0.0602372,1.4291e-06,0.00153838,0.00124837,0.0021773,8.12544e-07,0.000130632,0.000183288,0.000218026,5.80594e-09,, , 0.00129216,0.000742797,0.000751796,0.242812,0.14296,0.0021773,8.12544e-07,0.00101147,0.000229636,6.40066e-05,2.02778e-05,0.000343207,0.00136684,0.000218026,5.80594e-09,0.0599602
Total,71.4938,51.8701,70.1033,0.0681927,4.27023,5.00058,83.1346,0.00240369,8.91144,6.73774,47.9059,0.000645529,3.05465,3.86945,7.09077,3.03773e-06,, , 4.96962,7.6742,3.00536,78.8078,73.7294,47.9059,0.000645529,1.2825,5.35597,1.15367,0.414458,0.2432,2.71067,7.09077,3.03773e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.9892,0.00516702,0.952908,13.159,0.0157342,2.90173
