Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82686e-05,0.0993055,0,0.0759017,6.88313e-07,0.591577,0,1.69146,2.11476e-05,0.0473662,0,0.0520562,5.8547e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11476e-05,0.000987789,0.0422807,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.8547e-07,0.0585562
2,17.7669,15.8789,15.0109,0.000367518,0.492146,0.656728,2.97574,1.15957e-05,5.59145,3.70338,13.2844,4.83766e-05,0.262464,0.427046,2.1073,1.91856e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2844,4.83766e-05,0.0155217,0.536423,0.129148,0.0239399,0.00853657,0.448777,2.1073,1.91856e-07,0.920125
3,5.2584,4.4361,9.72057,0.0007516,0.176761,0.249694,2.64518,2.07038e-05,1.7232,0.900898,8.86241,0.000113309,0.106562,0.179495,0.915651,4.56482e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86241,0.000113309,0.0293457,0.233867,0.0417726,0.0104166,0.00755516,0.138153,0.915651,4.56482e-07,1.73961
4,8.11523,6.47708,10.2132,0.00148814,0.304179,0.45475,5.28614,3.76791e-05,2.76424,1.12609,8.86235,0.000211528,0.203543,0.354114,1.82812,8.9379e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86235,0.000211528,0.0584488,0.460706,0.0761984,0.0207533,0.0118465,0.201395,1.82812,8.9379e-07,3.46485
5,2.20178,1.60005,9.13453,0.00292999,0.103452,0.156476,7.58798,7.11802e-05,0.884598,0.282868,7.5987,0.000376651,0.07618,0.129204,0.674147,1.48609e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.5987,0.000376651,0.116473,0.173726,0.024022,0.00763639,0.017688,0.0627935,0.674147,1.48609e-06,6.90454
6,3.69973,2.49858,10.5365,0.00573094,0.178975,0.295987,15.1721,0.000138743,1.66454,0.463394,7.59915,0.000623793,0.140348,0.257359,1.34471,2.32734e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59915,0.000623793,0.232886,0.335742,0.0467762,0.0151889,0.0313899,0.0980491,1.34471,2.32734e-06,13.8055
7,0.50363,0.470184,9.57647,0.0186092,0.0314938,0.0439904,49.3425,0.00025415,0.419468,0.386021,0.0139728,0.00132282,0.0195778,0.0320744,0.179746,4.52232e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139728,0.00132282,0.827824,0.0318232,0.0183357,0.00149329,0.107445,0.0556825,0.179746,4.52232e-06,49.0734
8,0.0340165,0.0298294,0.0180845,2.56035e-05,0.000541215,0.000778354,0.0602367,3.25995e-07,0.00617949,0.00199248,0.00211361,4.50398e-06,0.000101812,0.000338951,0.000217593,2.1273e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00211361,4.50398e-06,0.00101147,0.000328574,8.89254e-05,2.32634e-05,0.000321226,0.000724291,0.000217593,2.1273e-08,0.0599602
Total,46.2543,31.3907,66.4864,0.0299312,1.38685,1.8584,83.1458,0.000535067,13.6453,6.86464,47.9146,0.00272213,0.856143,1.37963,7.10195,1.04846e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9146,0.00272213,1.2825,1.8149,0.339823,0.0810557,0.186405,1.05315,7.10195,1.04846e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
