1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000181,0.000029,-0.000122,0.000281,-0.000124,0.000127,0.000016,0.000238,0.027150,0.021806,0.019465,0.015913,0.014412,0.014046,0.006314,0.009262
0.001881,0.000816,0.000118,-0.000042,0.000271,0.000338,0.000111,-0.000018,0.026537,0.019967,0.018672,0.013719,0.015977,0.018964,0.008565,0.007690
0.005950,0.000507,0.001093,0.000326,0.000118,0.000025,0.000027,-0.000104,0.029423,0.018792,0.024918,0.017663,0.018721,0.013065,0.006511,0.011338
-0.000307,-0.000084,-0.000022,-0.000014,0.000020,-0.000020,-0.000000,-0.000031,0.011789,0.006579,0.003071,0.003506,0.002870,0.004001,0.000625,0.002227
-0.000524,-0.000291,-0.000007,-0.000031,-0.000029,-0.000001,-0.000000,-0.000018,0.010130,0.006985,0.004332,0.004900,0.004422,0.003896,0.000329,0.002048
-0.000380,-0.000120,-0.000023,0.000018,-0.000015,0.000016,0.000001,0.000000,0.011593,0.005446,0.003948,0.004019,0.004214,0.003647,0.001752,0.001747
0.000090,-0.000039,0.000014,-0.000008,-0.000007,-0.000012,0.000004,-0.000067,0.013323,0.006266,0.005956,0.003704,0.003771,0.003599,0.001584,0.002830
-0.000145,-0.000012,-0.000056,-0.000013,-0.000017,-0.000015,-0.000003,0.000061,0.011549,0.003690,0.004713,0.004505,0.003888,0.003565,0.001156,0.002620
0.000380,0.000101,-0.000009,0.000013,0.000002,-0.000012,0.000001,0.000024,0.011882,0.003840,0.005587,0.003603,0.002015,0.002313,0.000766,0.003026
0.000181,0.000044,-0.000007,-0.000045,-0.000008,-0.000005,0.000001,0.000000,0.009021,0.002446,0.006230,0.004744,0.004161,0.003906,0.000554,0.001747
-0.000109,-0.000077,0.000001,-0.000016,-0.000002,-0.000010,-0.000000,0.000006,0.008896,0.003355,0.006670,0.003073,0.002130,0.003342,0.000638,0.001381
-0.000669,-0.000040,0.000069,0.000016,0.000015,0.000023,-0.000001,0.000024,0.011580,0.003729,0.005811,0.002456,0.002436,0.004172,0.000602,0.003149
0.000597,0.000082,0.000017,0.000019,0.000011,-0.000055,-0.000000,0.000000,0.009189,0.004052,0.004053,0.003656,0.005292,0.004828,0.000304,0.001747
-0.000868,-0.000028,-0.000123,0.000004,0.000004,0.000014,0.000001,-0.000037,0.008595,0.002609,0.006567,0.003601,0.002942,0.003428,0.001296,0.001953
