1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.015344,-0.029671,-0.028073,-0.086130,-0.036638,-0.079121,-0.085905,0.009642,0.604081,0.603321,0.574744,0.613393,0.593014,0.604409,0.686007,0.603529
-0.014746,-0.028969,-0.027850,-0.085670,-0.036141,-0.078550,-0.085804,0.009819,0.607657,0.604278,0.576243,0.614411,0.593822,0.605538,0.685945,0.604609
-0.015131,-0.029209,-0.027605,-0.083776,-0.035810,-0.077914,-0.085925,0.009620,0.608656,0.604724,0.577849,0.615490,0.594576,0.606251,0.685925,0.605156
-0.012341,-0.028172,-0.027852,-0.083984,-0.035552,-0.077385,-0.085880,0.009078,0.613602,0.605569,0.579665,0.616096,0.595257,0.606976,0.685874,0.606344
-0.012881,-0.028801,-0.027229,-0.083226,-0.035165,-0.076501,-0.085875,0.009028,0.618995,0.606113,0.581203,0.616630,0.595906,0.607635,0.685821,0.607075
-0.013605,-0.028268,-0.027773,-0.082911,-0.035090,-0.076284,-0.085868,0.008660,0.617255,0.606353,0.582055,0.617179,0.596311,0.608333,0.685845,0.607705
-0.014767,-0.027167,-0.027437,-0.082691,-0.034790,-0.075402,-0.085955,0.008802,0.617318,0.606846,0.583298,0.617741,0.596813,0.608983,0.685848,0.609103
-0.014094,-0.027607,-0.027478,-0.081876,-0.034231,-0.075089,-0.086117,0.008716,0.618256,0.607178,0.584196,0.618323,0.597535,0.609521,0.685870,0.609091
-0.013928,-0.026521,-0.026799,-0.080890,-0.034414,-0.074875,-0.086183,0.008484,0.620888,0.607674,0.584948,0.618695,0.598183,0.610029,0.685816,0.610087
-0.016330,-0.025929,-0.026719,-0.080814,-0.034007,-0.073992,-0.086165,0.009070,0.621998,0.608004,0.585801,0.619150,0.598613,0.610364,0.685748,0.610566
-0.012357,-0.025228,-0.027019,-0.080443,-0.033969,-0.073921,-0.086215,0.009011,0.622629,0.608065,0.586682,0.619415,0.599173,0.610733,0.685751,0.611078
-0.017497,-0.025209,-0.027136,-0.079976,-0.033657,-0.073646,-0.086249,0.009308,0.626101,0.608490,0.587220,0.619834,0.599615,0.611130,0.685800,0.611564
