1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.232368,-0.266143,-0.284842,-0.284793,-0.283080,-0.283241,-0.284526,-0.280634,0.550319,0.539044,0.532855,0.533598,0.534396,0.533911,0.533543,0.537088
-0.236654,-0.266241,-0.283414,-0.284290,-0.283623,-0.283112,-0.284590,-0.288135,0.551053,0.540688,0.533621,0.533609,0.533797,0.534014,0.533371,0.533141
-0.245063,-0.263330,-0.284679,-0.284108,-0.284450,-0.283801,-0.284485,-0.285303,0.550849,0.541550,0.533389,0.533975,0.533657,0.533895,0.533251,0.536726
-0.245027,-0.263419,-0.285026,-0.283851,-0.284151,-0.283453,-0.284748,-0.279474,0.555657,0.539859,0.533178,0.533552,0.533788,0.533939,0.533136,0.532508
-0.251194,-0.264929,-0.284417,-0.284499,-0.282704,-0.283383,-0.284552,-0.281427,0.552053,0.539604,0.533053,0.533588,0.534262,0.533845,0.533207,0.538045
-0.256330,-0.263961,-0.282544,-0.285041,-0.283638,-0.283544,-0.284434,-0.277234,0.553415,0.539984,0.534139,0.533193,0.533887,0.533852,0.533426,0.533918
-0.260670,-0.264144,-0.281727,-0.284514,-0.283406,-0.283464,-0.284551,-0.284070,0.557132,0.540975,0.534762,0.533422,0.534082,0.533912,0.533466,0.530766
-0.255859,-0.265276,-0.282421,-0.283972,-0.283386,-0.283562,-0.284605,-0.277588,0.543630,0.540548,0.533870,0.533527,0.534165,0.533958,0.533434,0.541767
-0.251212,-0.264744,-0.283964,-0.283964,-0.283839,-0.284164,-0.284631,-0.278314,0.554133,0.540202,0.533202,0.533024,0.533614,0.533713,0.533253,0.542555
-0.246709,-0.263565,-0.285426,-0.284496,-0.283232,-0.284591,-0.284436,-0.284924,0.549016,0.540591,0.532242,0.533234,0.534352,0.533954,0.533278,0.533746
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.018971,-0.079073,-0.096527,-0.081629,-0.084902,-0.091942,-0.100794,-0.070648,0.520916,0.618603,0.632472,0.627907,0.630872,0.632066,0.637672,0.616325
-0.030237,-0.126671,-0.149659,-0.128784,-0.136599,-0.145111,-0.156306,-0.121747,0.504441,0.595309,0.607185,0.608614,0.606821,0.607324,0.612742,0.599828
-0.025463,-0.167180,-0.193627,-0.167026,-0.176154,-0.187169,-0.200248,-0.166010,0.495667,0.582241,0.590835,0.597405,0.593406,0.591914,0.596524,0.589967
-0.026494,-0.198595,-0.230210,-0.199746,-0.210313,-0.222911,-0.237570,-0.205029,0.493128,0.575376,0.579453,0.593050,0.583050,0.581400,0.584525,0.582367
-0.025029,-0.228205,-0.262707,-0.230785,-0.240872,-0.252804,-0.270468,-0.239563,0.495258,0.569891,0.570651,0.588285,0.575140,0.572974,0.575146,0.573179
-0.030707,-0.255425,-0.291410,-0.254964,-0.266299,-0.280029,-0.299626,-0.263580,0.497067,0.564913,0.563050,0.587987,0.569829,0.565754,0.566763,0.576938
-0.024577,-0.278795,-0.317668,-0.282334,-0.289272,-0.304479,-0.325864,-0.285577,0.500864,0.560958,0.556504,0.580753,0.565275,0.559393,0.559700,0.579240
-0.023438,-0.301188,-0.341768,-0.306439,-0.311614,-0.326300,-0.349630,-0.308386,0.502191,0.556110,0.549370,0.575710,0.559824,0.554292,0.553325,0.573725
-0.026783,-0.322024,-0.363149,-0.326447,-0.330063,-0.346184,-0.371180,-0.326935,0.517700,0.552318,0.544496,0.573182,0.556292,0.549571,0.547185,0.570411
-0.020309,-0.342734,-0.383111,-0.346461,-0.348183,-0.364563,-0.390972,-0.348767,0.516534,0.547870,0.539090,0.567339,0.552038,0.545344,0.541886,0.563294
-0.016547,-0.359458,-0.401064,-0.361154,-0.364489,-0.380883,-0.409535,-0.365881,0.506219,0.545130,0.534098,0.565814,0.548598,0.541216,0.536219,0.560123
-0.029785,-0.376044,-0.418417,-0.374849,-0.379947,-0.396582,-0.426375,-0.380444,0.512449,0.541612,0.528654,0.565850,0.544603,0.537044,0.531209,0.558223
-0.023709,-0.391582,-0.433375,-0.388335,-0.393568,-0.411192,-0.441968,-0.395898,0.508726,0.537819,0.524578,0.563811,0.541469,0.533185,0.525990,0.554012
-0.026874,-0.405895,-0.447471,-0.399963,-0.406916,-0.424017,-0.456339,-0.409473,0.518445,0.534903,0.520077,0.561616,0.538245,0.529575,0.521525,0.550106
-0.025644,-0.418978,-0.461119,-0.411557,-0.419088,-0.436454,-0.469351,-0.419605,0.515831,0.532092,0.515239,0.558961,0.534657,0.525971,0.517271,0.549150
-0.022642,-0.432430,-0.473712,-0.419820,-0.429967,-0.446976,-0.481604,-0.428699,0.527061,0.528083,0.511147,0.559889,0.532602,0.522995,0.512700,0.550172
-0.017542,-0.442645,-0.483951,-0.429132,-0.439324,-0.458015,-0.492838,-0.437744,0.525083,0.524993,0.508268,0.559543,0.530140,0.519621,0.508677,0.549024
-0.021285,-0.453401,-0.494959,-0.435414,-0.449177,-0.467132,-0.503693,-0.445825,0.517079,0.520282,0.503662,0.559576,0.526921,0.517201,0.504078,0.547907
-0.018121,-0.462846,-0.504896,-0.444634,-0.458416,-0.476691,-0.513292,-0.457239,0.514470,0.517584,0.499444,0.557621,0.524603,0.513556,0.500371,0.541438
-0.024360,-0.470867,-0.513778,-0.451911,-0.466616,-0.484337,-0.522283,-0.468042,0.515033,0.515832,0.495987,0.554864,0.522021,0.510954,0.496402,0.536513
-0.019206,-0.477881,-0.522319,-0.459995,-0.473950,-0.492272,-0.530686,-0.473663,0.508522,0.511744,0.491917,0.550202,0.519493,0.507955,0.492635,0.535567
-0.019224,-0.486123,-0.529531,-0.467034,-0.480806,-0.499691,-0.538465,-0.479584,0.511718,0.508194,0.489262,0.549927,0.516879,0.504919,0.489007,0.533824
-0.018428,-0.491783,-0.536736,-0.474133,-0.487145,-0.506234,-0.545558,-0.487384,0.518928,0.507926,0.485073,0.546398,0.515024,0.502630,0.485895,0.531663
-0.020634,-0.499635,-0.543352,-0.477865,-0.492496,-0.512382,-0.552057,-0.492816,0.518597,0.505044,0.481436,0.545102,0.513629,0.500334,0.482841,0.528274
-0.021521,-0.505066,-0.549408,-0.483351,-0.499075,-0.518756,-0.558158,-0.498798,0.517405,0.503886,0.479297,0.543482,0.510737,0.497414,0.479876,0.525365
-0.014287,-0.510541,-0.555232,-0.487931,-0.504049,-0.524060,-0.563985,-0.503540,0.519596,0.501252,0.476015,0.542454,0.509127,0.495377,0.477060,0.525189
-0.021068,-0.515308,-0.560652,-0.490457,-0.509095,-0.529395,-0.569538,-0.506909,0.510559,0.499547,0.473227,0.542016,0.506816,0.492815,0.473942,0.524809
-0.016511,-0.519900,-0.566027,-0.494258,-0.513054,-0.534286,-0.574278,-0.510461,0.513606,0.497768,0.470069,0.540559,0.505575,0.490477,0.471576,0.524251
-0.019911,-0.525238,-0.570841,-0.496435,-0.517418,-0.538490,-0.578897,-0.515619,0.531053,0.494049,0.466858,0.542475,0.503366,0.488656,0.469112,0.521864
-0.017867,-0.528724,-0.574993,-0.501219,-0.520653,-0.542678,-0.583156,-0.521033,0.517424,0.493457,0.465205,0.539586,0.502456,0.486734,0.466428,0.523884
-0.018519,-0.532395,-0.578952,-0.503724,-0.525269,-0.546312,-0.587067,-0.526209,0.517062,0.492223,0.463052,0.539780,0.500108,0.484920,0.464512,0.518153
-0.015064,-0.536063,-0.583035,-0.507925,-0.528606,-0.550151,-0.590730,-0.528436,0.517134,0.491268,0.460525,0.541302,0.498700,0.482848,0.462352,0.518269
-0.019387,-0.539385,-0.585890,-0.511655,-0.532100,-0.553354,-0.594084,-0.532611,0.524531,0.489850,0.459217,0.537859,0.497317,0.481376,0.460475,0.516191
-0.016981,-0.543663,-0.589333,-0.512172,-0.534576,-0.556370,-0.597319,-0.532275,0.524437,0.486404,0.456891,0.538645,0.496505,0.479907,0.458468,0.519561
-0.015082,-0.546682,-0.592227,-0.515639,-0.537848,-0.559346,-0.600300,-0.538135,0.530229,0.485451,0.455834,0.534668,0.494857,0.478382,0.456803,0.516644
-0.013762,-0.548995,-0.594797,-0.518857,-0.540008,-0.562048,-0.602707,-0.539832,0.528638,0.483644,0.454769,0.532335,0.493792,0.476963,0.455687,0.517103
-0.020743,-0.551772,-0.596378,-0.520542,-0.542874,-0.564545,-0.605407,-0.541956,0.518728,0.481788,0.454370,0.535919,0.491872,0.475547,0.453634,0.519212
-0.011176,-0.554707,-0.598661,-0.522285,-0.544637,-0.567042,-0.607738,-0.543732,0.523916,0.480928,0.451637,0.533244,0.491651,0.474145,0.452559,0.516250
-0.018446,-0.555745,-0.601384,-0.522954,-0.547235,-0.569099,-0.610052,-0.549750,0.525917,0.480467,0.449776,0.537731,0.489828,0.473150,0.450833,0.514352
-0.013563,-0.557781,-0.603344,-0.526029,-0.549185,-0.571268,-0.611980,-0.553644,0.523545,0.479201,0.448354,0.533614,0.489094,0.472144,0.449729,0.508282
-0.034469,-0.561983,-0.605162,-0.531925,-0.552639,-0.576674,-0.617221,-0.564557,0.557898,0.477333,0.449043,0.524055,0.487477,0.467502,0.440755,0.498220
-0.045030,-0.567367,-0.607914,-0.540043,-0.558248,-0.582141,-0.621725,-0.568506,0.572893,0.472917,0.447335,0.513185,0.482532,0.463054,0.434750,0.498558
-0.052554,-0.570863,-0.610001,-0.547386,-0.565441,-0.587580,-0.625685,-0.574951,0.573832,0.470148,0.446690,0.503878,0.475660,0.458362,0.429954,0.497113
-0.058775,-0.573689,-0.613012,-0.556017,-0.572986,-0.593554,-0.629365,-0.579419,0.584310,0.469711,0.444255,0.492976,0.468696,0.452914,0.425967,0.494590
-0.070909,-0.577727,-0.616890,-0.565008,-0.580614,-0.599253,-0.632750,-0.585107,0.574444,0.466892,0.439448,0.482762,0.462001,0.448023,0.422435,0.486464
-0.082827,-0.582057,-0.621275,-0.573991,-0.587602,-0.604729,-0.635957,-0.589954,0.567277,0.463888,0.434597,0.473275,0.455885,0.443359,0.419211,0.476330
-0.093732,-0.587016,-0.625092,-0.581060,-0.594090,-0.609902,-0.638843,-0.592786,0.566477,0.459532,0.430669,0.466322,0.450659,0.438890,0.416317,0.475712
-0.097855,-0.592111,-0.628378,-0.587796,-0.600275,-0.614501,-0.641449,-0.597937,0.565413,0.454673,0.426661,0.459933,0.445268,0.435174,0.413800,0.465774
-0.104528,-0.597171,-0.631800,-0.594516,-0.605564,-0.618847,-0.643758,-0.601941,0.561053,0.450295,0.423638,0.453484,0.441147,0.431267,0.411709,0.464670
-0.107711,-0.602629,-0.634818,-0.600626,-0.610651,-0.622961,-0.646024,-0.605914,0.563244,0.445760,0.420672,0.448070,0.437221,0.427667,0.409554,0.460389
-0.112721,-0.607026,-0.637508,-0.605638,-0.615334,-0.626781,-0.648089,-0.609741,0.555128,0.442708,0.418875,0.443937,0.433540,0.424456,0.407677,0.456196
-0.111816,-0.610917,-0.639503,-0.610630,-0.619603,-0.630201,-0.650060,-0.612128,0.555512,0.439257,0.417270,0.439549,0.430209,0.421776,0.405957,0.452612
-0.125127,-0.614319,-0.641986,-0.615527,-0.623490,-0.633445,-0.651786,-0.613495,0.548664,0.436808,0.414417,0.434956,0.427024,0.419061,0.404345,0.449811
-0.127622,-0.618325,-0.644698,-0.619291,-0.627003,-0.636416,-0.653440,-0.617169,0.548839,0.433900,0.411610,0.431815,0.424187,0.416773,0.402867,0.446798
-0.132035,-0.621260,-0.646857,-0.623038,-0.630528,-0.638942,-0.655033,-0.618604,0.557120,0.431704,0.409088,0.429024,0.421586,0.414691,0.401397,0.446742
-0.136375,-0.624897,-0.648726,-0.626390,-0.633656,-0.641479,-0.656411,-0.619031,0.559078,0.428043,0.407545,0.426585,0.419126,0.412472,0.400224,0.449563
-0.141728,-0.628129,-0.650639,-0.629564,-0.636530,-0.643690,-0.657728,-0.618506,0.549435,0.425523,0.405938,0.423780,0.416844,0.410860,0.398998,0.450224
-0.135796,-0.631519,-0.652369,-0.632576,-0.639250,-0.645937,-0.658909,-0.618628,0.552177,0.422350,0.404326,0.421176,0.414854,0.408871,0.398016,0.452072
-0.139468,-0.634669,-0.654301,-0.635365,-0.641768,-0.648144,-0.660012,-0.623053,0.554190,0.419987,0.402037,0.418697,0.412527,0.406964,0.396985,0.446831
-0.141620,-0.636760,-0.655904,-0.638352,-0.643980,-0.650090,-0.661055,-0.624530,0.556595,0.417713,0.400942,0.415934,0.410601,0.405132,0.396094,0.446788
-0.141782,-0.638748,-0.657290,-0.641241,-0.646229,-0.651665,-0.661943,-0.626923,0.561917,0.416443,0.399697,0.413227,0.408722,0.403874,0.395322,0.443689
-0.153067,-0.640396,-0.658487,-0.643369,-0.648187,-0.653249,-0.662821,-0.628821,0.558154,0.415601,0.398628,0.411547,0.407180,0.402714,0.394499,0.437839
-0.158456,-0.641569,-0.659788,-0.645161,-0.650155,-0.654808,-0.663632,-0.629602,0.560410,0.415612,0.396923,0.410079,0.405650,0.401339,0.393808,0.435287
-0.163592,-0.642548,-0.660753,-0.646971,-0.651830,-0.656146,-0.664323,-0.627246,0.554258,0.415145,0.396231,0.408915,0.404151,0.400230,0.393295,0.440128
-0.164478,-0.644053,-0.661515,-0.648819,-0.653431,-0.657489,-0.665079,-0.628210,0.555863,0.414062,0.395435,0.407067,0.402722,0.399181,0.392529,0.444153
-0.162742,-0.645789,-0.662635,-0.650556,-0.655090,-0.658678,-0.665859,-0.631873,0.556173,0.411223,0.395224,0.405609,0.400998,0.397979,0.391688,0.439365
-0.170338,-0.646751,-0.663329,-0.652460,-0.656579,-0.659891,-0.666496,-0.632001,0.555206,0.411087,0.394674,0.403985,0.399700,0.396813,0.391107,0.439176
-0.181170,-0.647434,-0.664621,-0.653904,-0.658018,-0.660880,-0.667084,-0.636267,0.546868,0.410752,0.393350,0.402703,0.398411,0.395932,0.390562,0.433436
-0.188947,-0.648525,-0.665726,-0.654782,-0.659076,-0.661773,-0.667578,-0.638428,0.551784,0.409801,0.392028,0.402365,0.397524,0.395327,0.390236,0.432618
-0.190357,-0.649866,-0.666864,-0.656331,-0.660148,-0.662566,-0.668163,-0.638995,0.553446,0.407815,0.390557,0.400691,0.396357,0.394590,0.389689,0.429789
-0.190213,-0.651467,-0.667205,-0.657598,-0.661058,-0.663520,-0.668723,-0.637848,0.553555,0.405784,0.390055,0.399758,0.395830,0.393650,0.389143,0.432042
-0.187916,-0.651852,-0.667470,-0.658761,-0.662315,-0.664186,-0.669033,-0.634924,0.555897,0.406721,0.390260,0.398629,0.394545,0.393090,0.389030,0.440303
-0.189851,-0.652983,-0.667796,-0.659396,-0.663214,-0.665027,-0.669384,-0.634680,0.557075,0.406034,0.390181,0.398271,0.393734,0.392301,0.388731,0.440635
-0.192546,-0.654026,-0.668333,-0.660485,-0.664023,-0.665661,-0.669692,-0.634320,0.557186,0.405410,0.389431,0.397292,0.393135,0.392091,0.388607,0.440829
-0.184335,-0.654778,-0.668610,-0.661249,-0.664833,-0.666268,-0.670081,-0.633801,0.564754,0.404248,0.389654,0.396293,0.392442,0.391401,0.388168,0.441251
-0.185890,-0.655721,-0.668788,-0.662262,-0.665621,-0.666909,-0.670403,-0.632001,0.562789,0.403970,0.389543,0.395196,0.391745,0.390753,0.387833,0.442546
-0.187916,-0.656908,-0.669656,-0.662549,-0.666128,-0.667387,-0.670804,-0.634235,0.568878,0.402878,0.388540,0.395291,0.391258,0.390315,0.387349,0.439440
-0.198821,-0.657360,-0.670069,-0.662955,-0.666834,-0.667905,-0.671062,-0.632135,0.565652,0.402595,0.387733,0.395228,0.390548,0.389733,0.387132,0.442515
-0.198188,-0.658078,-0.670845,-0.663697,-0.667637,-0.668300,-0.671310,-0.636761,0.566249,0.401933,0.386592,0.394501,0.389877,0.389453,0.386903,0.435426
-0.196777,-0.658685,-0.671052,-0.664337,-0.668217,-0.668802,-0.671598,-0.638831,0.567718,0.401159,0.386372,0.394266,0.389313,0.389048,0.386624,0.431931
-0.234194,-0.660094,-0.671046,-0.665222,-0.668898,-0.669315,-0.672012,-0.644458,0.561418,0.399045,0.386120,0.392824,0.388359,0.388386,0.385971,0.420373
-0.267632,-0.661605,-0.671359,-0.665768,-0.669338,-0.669804,-0.672274,-0.647803,0.554729,0.397124,0.385437,0.392237,0.388177,0.387831,0.385545,0.414948
