1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000669,0.001022,0.000004,0.000040,0.000021,0.000172,-0.000000,-0.000024,0.027617,0.008329,0.001707,0.001878,0.002284,0.004427,0.001559,0.004454
-0.000018,0.000558,0.000000,0.000037,-0.000008,0.000155,-0.000003,-0.000189,0.027171,0.005898,0.001586,0.001615,0.002366,0.003771,0.001214,0.005556
0.001537,0.000495,-0.000001,0.000029,-0.000036,0.000161,-0.000027,-0.000293,0.023074,0.006068,0.001531,0.001749,0.002857,0.004194,0.001684,0.006927
-0.002206,-0.000359,0.000018,-0.000005,0.000096,-0.000068,-0.000002,0.000146,0.021627,0.007796,0.001636,0.002072,0.003383,0.003573,0.001732,0.005987
0.000416,0.000011,-0.000005,-0.000001,-0.000006,-0.000012,-0.000003,-0.000018,0.007730,0.001322,0.000575,0.000230,0.000592,0.000876,0.000469,0.001070
-0.000326,-0.000106,-0.000004,-0.000002,-0.000006,-0.000012,-0.000000,-0.000031,0.006717,0.002566,0.000475,0.000345,0.000598,0.000866,0.000173,0.001381
0.000127,0.000013,0.000002,0.000003,0.000011,0.000005,0.000000,-0.000012,0.002810,0.000891,0.000345,0.000399,0.000812,0.000561,0.000209,0.001513
-0.000452,-0.000017,-0.000004,-0.000003,-0.000005,-0.000010,-0.000000,-0.000012,0.005297,0.001029,0.000475,0.000415,0.000575,0.000789,0.000135,0.000873
-0.000072,-0.000011,-0.000004,-0.000002,-0.000005,-0.000008,-0.000001,-0.000024,0.002604,0.000830,0.000475,0.000373,0.000534,0.000696,0.000191,0.001513
-0.000090,-0.000012,-0.000003,-0.000002,-0.000005,-0.000007,-0.000000,-0.000012,0.004383,0.000876,0.000446,0.000336,0.000555,0.000681,0.000126,0.000873
-0.000289,-0.000069,-0.000003,-0.000002,-0.000006,-0.000006,-0.000001,-0.000031,0.006008,0.002070,0.000415,0.000373,0.000604,0.000606,0.000181,0.001381
0.000036,-0.000113,-0.000003,-0.000002,-0.000006,-0.000007,-0.000001,-0.000043,0.005626,0.002657,0.000415,0.000382,0.000592,0.000687,0.000201,0.001634
-0.000199,-0.000050,-0.000002,-0.000001,-0.000008,-0.000007,-0.000001,-0.000031,0.004113,0.001775,0.000382,0.000282,0.000732,0.000651,0.000261,0.001634
-0.000054,-0.000150,-0.000003,-0.000003,-0.000005,-0.000004,-0.000001,-0.000031,0.003189,0.003059,0.000431,0.000423,0.000540,0.000526,0.000237,0.001381
-0.000145,-0.000021,-0.000003,-0.000001,-0.000006,-0.000004,-0.000000,-0.000037,0.003681,0.001139,0.000446,0.000304,0.000598,0.000493,0.000183,0.001747
-0.000127,-0.000051,-0.000004,-0.000001,-0.000005,-0.000003,-0.000000,-0.000037,0.003524,0.002039,0.000475,0.000382,0.000570,0.000492,0.000106,0.001513
-0.000163,-0.000164,-0.000002,-0.000002,-0.000006,-0.000005,-0.000000,-0.000018,0.008026,0.003198,0.000345,0.000336,0.000609,0.000531,0.000099,0.001070
-0.000072,-0.000022,-0.000003,-0.000001,-0.000005,-0.000004,-0.000001,-0.000006,0.003007,0.001185,0.000446,0.000293,0.000561,0.000508,0.000213,0.000618
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.000271,-0.000732,-0.000019,0.000001,-0.000015,-0.000025,0.000001,0.000140,0.024408,0.010673,0.005035,0.007002,0.007755,0.006320,0.004169,0.007068
-0.003038,-0.000152,0.000049,-0.000106,-0.000085,-0.000013,0.000003,-0.000061,0.027022,0.007741,0.004447,0.007391,0.009216,0.005899,0.002878,0.008194
0.000995,-0.000146,0.000037,0.000134,-0.000118,0.000037,-0.000034,0.000116,0.027771,0.007657,0.004993,0.007312,0.007582,0.006253,0.003288,0.008123
0.005805,-0.000459,-0.000125,-0.000331,-0.000226,-0.000062,-0.000040,-0.000146,0.031456,0.006737,0.005649,0.007435,0.007506,0.006692,0.003711,0.008193
-0.002586,-0.000043,0.000045,0.000361,0.000037,-0.000027,-0.000023,0.000092,0.028114,0.004795,0.004253,0.008926,0.009355,0.007916,0.003760,0.009306
-0.002839,0.000266,-0.000081,-0.000079,-0.000196,0.000015,-0.000002,-0.000067,0.029156,0.008615,0.005256,0.007036,0.008158,0.007202,0.003867,0.005761
-0.003834,-0.000202,0.000030,-0.000117,-0.000122,-0.000029,-0.000024,-0.000049,0.034700,0.006012,0.004799,0.007164,0.010116,0.005897,0.003863,0.007565
-0.003906,0.000347,0.000056,0.000087,0.000433,-0.000029,0.000001,-0.000018,0.031872,0.007370,0.006191,0.006931,0.009891,0.006486,0.004035,0.008844
-0.001067,0.000320,-0.000040,0.000153,-0.000045,0.000091,-0.000005,0.000171,0.031291,0.008317,0.006431,0.009170,0.007170,0.006995,0.003984,0.008099
-0.000036,-0.000269,0.000054,-0.000278,-0.000110,-0.000120,-0.000022,-0.000305,0.030670,0.007927,0.005737,0.008721,0.008964,0.008412,0.003743,0.008235
-0.000362,-0.000057,-0.000046,-0.000214,-0.000148,0.000003,-0.000025,-0.000269,0.024476,0.004200,0.004509,0.007197,0.007100,0.006224,0.003930,0.008190
0.004575,-0.000093,-0.000025,-0.000412,0.000026,-0.000042,-0.000010,-0.000098,0.029090,0.005642,0.006483,0.009056,0.010380,0.006719,0.003858,0.009119
0.000289,-0.000200,0.000075,-0.000016,-0.000006,0.000025,-0.000026,-0.000037,0.034845,0.006737,0.005302,0.008458,0.009280,0.006047,0.003811,0.008287
0.001591,0.000253,0.000009,-0.000064,0.000049,0.000077,-0.000006,0.000104,0.028208,0.007456,0.005974,0.009088,0.007596,0.007141,0.003863,0.008263
0.001700,-0.000258,-0.000012,-0.000053,0.000036,0.000024,-0.000033,0.000024,0.027716,0.007611,0.005509,0.008483,0.010211,0.007079,0.003867,0.008822
-0.001049,0.000205,0.000013,-0.000082,0.000010,-0.000186,-0.000042,-0.000311,0.031237,0.005684,0.005458,0.008416,0.008596,0.007547,0.003956,0.009177
-0.002098,-0.000147,-0.000086,-0.000282,-0.000103,0.000004,-0.000065,-0.000006,0.027770,0.004840,0.005113,0.010917,0.009427,0.005935,0.003967,0.008536
0.001501,0.000136,0.000024,-0.000187,-0.000063,-0.000010,-0.000020,-0.000104,0.032339,0.006729,0.007271,0.007341,0.008116,0.006967,0.003845,0.007788
