Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,6.2059e-05,0.192331,0,0.0726005,1.10337e-06,0.015,0,1.16712,4.45088e-05,0.114715,0,0.048755,6.70913e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,4.45088e-05,0.000987789,0.099569,0.0148415,0.0003049,0.00175446,0.073186,0.048755,6.70913e-07,0.0585562
2,25.3058,26.9799,12.4356,0.000854191,1.14216,1.19026,2.837,7.11707e-05,0.487544,2.16164,9.15066,7.35439e-05,0.603938,0.652034,1.96855,8.87938e-06,, , 18.7262,0.944748,1.35557,21.0899,33.8155,9.15066,7.35439e-05,0.0155217,0.948346,0.304263,0.00336283,0.0114841,1.06834,1.96855,8.87938e-06,0.920125
3,5.61799,5.97933,7.13968,0.00219268,0.484503,0.471728,2.5943,0.000263701,0.109423,0.470757,6.10746,0.000631382,0.302947,0.290172,0.864769,4.80987e-05,, , 5.75931,0.205745,0.298459,6.3117,7.70698,6.10746,0.000631382,0.0293457,0.461236,0.130422,0.00146177,0.0102282,0.369045,0.864769,4.80987e-05,1.73961
4,8.19029,8.91943,7.68265,0.00382489,0.781907,0.869155,5.15928,0.000217201,0.120346,0.84948,6.10557,0.000702188,0.481872,0.56912,1.70127,3.72942e-05,, , 7.49622,0.227422,0.590454,10.9055,10.7504,6.10557,0.000702188,0.0584488,0.790405,0.257715,0.00287229,0.0163784,0.617362,1.70127,3.72942e-05,3.46485
5,1.43135,1.56409,6.73307,0.00635656,0.276051,0.303348,7.54185,0.000302948,0.0232857,0.156027,5.23561,0.000111098,0.182941,0.210237,0.628017,8.86136e-06,, , 1.42504,0.0417714,0.109632,5.98723,2.20702,5.23561,0.000111098,0.116473,0.298034,0.0940904,0.00105378,0.0231557,0.232407,0.628017,8.86136e-06,6.90454
6,2.26259,2.53039,8.12311,0.012693,0.493885,0.578892,15.0766,0.000587793,0.029555,0.297352,5.23561,0.000201072,0.332721,0.417727,1.24917,1.73412e-05,, , 2.40448,0.0541398,0.216949,11.6268,3.48875,5.23561,0.000201072,0.232886,0.561083,0.187274,0.00209102,0.0409348,0.420385,1.24917,1.73412e-05,13.8055
7,2.19984,2.2072,9.5709,0.0427099,0.102918,0.112308,49.3332,0.00105749,2.1517,2.15906,0.00840525,0.000107577,0.071285,0.0806747,0.170487,7.80111e-06,, , 0.0646023,4.3031,0.00610733,11.957,0.282158,0.00840525,0.000107577,0.827824,0.0534855,0.0982687,0.000205444,0.13525,0.227324,0.170487,7.80111e-06,49.0734
8,0.0886201,0.0895336,0.0309088,5.27832e-05,0.000723965,0.000743801,0.0602263,1.32144e-06,0.000175763,0.00108924,0.0020256,7.82382e-07,6.64999e-05,8.63358e-05,0.000207154,4.00797e-08,, , 0.00377529,0.000301526,0.000769667,0.242802,0.128361,0.0020256,7.82382e-07,0.00101147,9.17061e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,4.00797e-08,0.0599602
Total,61.5099,48.2699,55.2098,0.068746,3.47448,3.52643,82.675,0.00250273,2.93703,6.0954,33.0124,0.00187215,2.09049,2.22005,6.63123,0.000128987,, , 60.472,5.77723,3.07003,78.6581,66.6226,33.0124,0.00187215,1.2825,3.21225,1.08693,0.0113529,0.239527,3.00938,6.63123,0.000128987,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05058,0.00605846,1.11731,16.8546,0.0237831,4.3861
