Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000266058,0.192351,0,0.0726005,1.81477e-05,0.015,0,1.16712,0.000248508,0.114736,0,0.048755,1.77153e-05,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000248508,0.000987789,0.0995892,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.77153e-05,0.0585562
2,25.3058,26.9799,12.4355,0.00229612,1.12988,1.17988,2.83421,0.00085649,0.487544,2.16164,9.15053,0.00151547,0.591652,0.64166,1.96576,0.000205209,, , 17.5622,0.944748,1.35557,21.0899,33.8155,9.15053,0.00151547,0.0155217,0.925687,0.304263,0.00336283,0.0114841,1.06834,1.96576,0.000205209,0.920125
3,5.61799,5.97933,7.13876,0.00505737,0.45692,0.469908,2.58821,0.00219145,0.109423,0.470757,6.10654,0.00349607,0.275364,0.288352,0.858683,0.000530036,, , 4.89021,0.205745,0.298459,6.3117,7.70698,6.10654,0.00349607,0.0293457,0.431832,0.130422,0.00146177,0.0102282,0.369045,0.858683,0.000530036,1.73961
4,8.19029,8.91943,7.68256,0.00718561,0.77573,0.867638,5.15685,0.000906639,0.120346,0.84948,6.10547,0.00406291,0.475696,0.567604,1.69883,0.000382013,, , 6.38802,0.227422,0.590454,10.9055,10.7504,6.10547,0.00406291,0.0584488,0.782712,0.257715,0.00287229,0.0163784,0.617362,1.69883,0.000382013,3.46485
5,1.43135,1.56409,6.73288,0.0153841,0.270325,0.302913,7.54096,0.00222506,0.0232857,0.156027,5.23542,0.00913861,0.177215,0.209803,0.627121,0.000969917,, , 1.37104,0.0417714,0.109632,5.98723,2.20702,5.23542,0.00913861,0.116473,0.291873,0.0940904,0.00105378,0.0231557,0.232407,0.627121,0.000969917,6.90454
6,2.26259,2.53039,8.12299,0.0308849,0.48678,0.578311,15.0765,0.00244464,0.029555,0.297352,5.23549,0.018393,0.325615,0.417146,1.24917,0.00187419,, , 2.13488,0.0541398,0.216949,11.6268,3.48875,5.23549,0.018393,0.232886,0.553396,0.187274,0.00209102,0.0409348,0.420385,1.24917,0.00187419,13.8055
7,2.19984,2.2072,9.5709,0.0575529,0.102827,0.112255,49.333,0.00216273,2.1517,2.15906,0.00840298,0.0149505,0.0711936,0.0806219,0.170311,0.00111304,, , 0.0614023,4.3031,0.00610733,11.957,0.282158,0.00840298,0.0149505,0.827824,0.0533414,0.0982687,0.000205444,0.13525,0.227324,0.170311,0.00111304,49.0734
8,0.0886201,0.0895336,0.0309078,9.11199e-05,0.000723881,0.000743801,0.0602263,5.06012e-06,0.000175763,0.00108924,0.00202465,3.91191e-05,6.64158e-05,8.63357e-05,0.000207154,3.77876e-06,, , 0.00387529,0.000301526,0.000769667,0.242802,0.128361,0.00202465,3.91191e-05,0.00101147,9.16219e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,3.77876e-06,0.0599602
Total,61.5099,48.2699,55.2083,0.118718,3.41553,3.51165,82.6627,0.0108102,2.93703,6.0954,33.011,0.0518442,2.03154,2.20527,6.61884,0.0050959,, , 57.004,5.77723,3.07003,78.6581,66.6226,33.011,0.0518442,1.2825,3.13852,1.08693,0.0113529,0.239527,3.00938,6.61884,0.0050959,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05236,0.00605668,1.11698,16.9805,0.0237556,4.38105
