Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.00025864,0.192351,0,0.0726005,1.20054e-05,0.015,0,1.16712,0.000241089,0.114735,0,0.048755,1.15729e-05,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000241089,0.000987789,0.0995888,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.15729e-05,0.0585562
2,25.3058,26.9799,12.4356,0.00202503,1.13971,1.18508,2.837,0.000612075,0.487544,2.16164,9.15066,0.00124438,0.601483,0.646853,1.96855,0.000144105,, , 18.9405,0.944748,1.35557,21.0899,33.8155,9.15066,0.00124438,0.0155217,0.94071,0.304263,0.00336283,0.0114841,1.06834,1.96855,0.000144105,0.920125
3,5.61799,5.97933,7.13855,0.00495801,0.450092,0.468534,2.587,0.00211747,0.109423,0.470757,6.10633,0.00339671,0.268536,0.286978,0.857465,0.000511541,, , 4.60331,0.205745,0.298459,6.3117,7.70698,6.10633,0.00339671,0.0293457,0.42363,0.130422,0.00146177,0.0102282,0.369045,0.857465,0.000511541,1.73961
4,8.19029,8.91943,7.68284,0.00807792,0.791328,0.86607,5.16172,0.00120862,0.120346,0.84948,6.10576,0.00495521,0.491293,0.566035,1.7037,0.000533003,, , 7.63322,0.227422,0.590454,10.9055,10.7504,6.10576,0.00495521,0.0584488,0.796742,0.257715,0.00287229,0.0163784,0.617362,1.7037,0.000533003,3.46485
5,1.43135,1.56409,6.73324,0.0156966,0.2811,0.30367,7.54275,0.00234185,0.0232857,0.156027,5.23578,0.00945117,0.18799,0.210559,0.628912,0.00102831,, , 1.57504,0.0417714,0.109632,5.98723,2.20702,5.23578,0.00945117,0.116473,0.303405,0.0940904,0.00105378,0.0231557,0.232407,0.628912,0.00102831,6.90454
6,2.26259,2.53039,8.12342,0.0257314,0.512756,0.580268,15.0801,0.00182134,0.029555,0.297352,5.23592,0.0132395,0.351592,0.419104,1.25275,0.00125089,, , 2.93968,0.0541398,0.216949,11.6268,3.48875,5.23592,0.0132395,0.232886,0.58133,0.187274,0.00209102,0.0409348,0.420385,1.25275,0.00125089,13.8055
7,2.19984,2.2072,9.57088,0.065512,0.102317,0.112034,49.333,0.00287275,2.1517,2.15906,0.0083891,0.0229097,0.0706841,0.0804009,0.17031,0.00182306,, , 0.0654023,4.3031,0.00610733,11.957,0.282158,0.0083891,0.0229097,0.827824,0.0526108,0.0982687,0.000205444,0.13525,0.227324,0.17031,0.00182306,49.0734
8,0.0886201,0.0895336,0.0308842,9.97261e-05,0.000721755,0.000743746,0.0602261,6.08021e-06,0.000175763,0.00108924,0.00200105,4.77253e-05,6.4289e-05,8.62808e-05,0.000206938,4.79885e-06,, , 0.00387529,0.000301526,0.000769667,0.242802,0.128361,0.00200105,4.77253e-05,0.00101147,8.94403e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000206938,4.79885e-06,0.0599602
Total,61.5099,48.2699,55.2093,0.122359,3.47037,3.5164,82.6745,0.0109922,2.93703,6.0954,33.0119,0.0554855,2.08638,2.21002,6.63066,0.00530728,, , 60.3534,5.77723,3.07003,78.6581,66.6226,33.0119,0.0554855,1.2825,3.19811,1.08693,0.0113529,0.239527,3.00938,6.63066,0.00530728,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05073,0.00605652,1.11695,16.8693,0.023753,4.38057
