Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000241949,0.192351,0,0.0726005,9.68694e-06,0.015,0,1.16712,0.000224399,0.114735,0,0.048755,9.25448e-06,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000224399,0.000987789,0.099589,0.0148415,0.0003049,0.00175446,0.073186,0.048755,9.25448e-06,0.0585562
2,25.3058,26.9799,12.4356,0.00269318,1.13482,1.18093,2.83421,0.00131639,0.487544,2.16164,9.15061,0.00191253,0.596597,0.64271,1.96577,0.000320185,, , 18.3842,0.944748,1.35557,21.0899,33.8155,9.15061,0.00191253,0.0155217,0.931681,0.304263,0.00336283,0.0114841,1.06834,1.96577,0.000320185,0.920125
3,5.61799,5.97933,7.13906,0.00521619,0.465901,0.470353,2.59065,0.00236245,0.109423,0.470757,6.10684,0.0036549,0.284345,0.288797,0.861116,0.000572785,, , 5.03451,0.205745,0.298459,6.3117,7.70698,6.10684,0.0036549,0.0293457,0.441258,0.130422,0.00146177,0.0102282,0.369045,0.861116,0.000572785,1.73961
4,8.19029,8.91943,7.6826,0.0093176,0.778157,0.867641,5.15928,0.00159329,0.120346,0.84948,6.10552,0.0061949,0.478122,0.567606,1.70126,0.000725338,, , 7.21242,0.227422,0.590454,10.9055,10.7504,6.10552,0.0061949,0.0584488,0.785142,0.257715,0.00287229,0.0163784,0.617362,1.70126,0.000725338,3.46485
5,1.43135,1.56409,6.73298,0.0161152,0.273345,0.303194,7.54185,0.00245075,0.0232857,0.156027,5.23552,0.00986975,0.180234,0.210084,0.628015,0.00108276,, , 1.36064,0.0417714,0.109632,5.98723,2.20702,5.23552,0.00986975,0.116473,0.295174,0.0940904,0.00105378,0.0231557,0.232407,0.628015,0.00108276,6.90454
6,2.26259,2.53039,8.12317,0.0335035,0.497994,0.579224,15.0783,0.00288038,0.029555,0.297352,5.23567,0.0210116,0.33683,0.418059,1.25096,0.00230993,, , 2.82688,0.0541398,0.216949,11.6268,3.48875,5.23567,0.0210116,0.232886,0.565524,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.00230993,13.8055
7,2.19984,2.2072,9.57089,0.0617777,0.102556,0.112383,49.333,0.00251414,2.1517,2.15906,0.00839149,0.0191754,0.070923,0.0807497,0.17031,0.00146445,, , 0.0630023,4.3031,0.00610733,11.957,0.282158,0.00839149,0.0191754,0.827824,0.0531986,0.0982687,0.000205444,0.13525,0.227324,0.17031,0.00146445,49.0734
8,0.0886201,0.0895336,0.0308976,9.77701e-05,0.000722961,0.000743777,0.0602263,5.92257e-06,0.000175763,0.00108924,0.00201444,4.57693e-05,6.54959e-05,8.63118e-05,0.000207154,4.64121e-06,, , 0.00352529,0.000301526,0.000769667,0.242802,0.128361,0.00201444,4.57693e-05,0.00101147,9.06782e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,4.64121e-06,0.0599602
Total,61.5099,48.2699,55.209,0.128963,3.44585,3.51447,82.6702,0.013133,2.93703,6.0954,33.0117,0.0620893,2.06185,2.20809,6.62639,0.00648934,, , 59.4776,5.77723,3.07003,78.6581,66.6226,33.0117,0.0620893,1.2825,3.17166,1.08693,0.0113529,0.239527,3.00938,6.62639,0.00648934,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05138,0.00605628,1.11691,16.915,0.0237495,4.37991
