Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,7.13317e-05,0.19233,0,0.0726005,1.27903e-06,0.015,0,1.16712,5.37815e-05,0.114714,0,0.048755,8.46572e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,5.37815e-05,0.000987789,0.0995678,0.0148415,0.0003049,0.00175446,0.073186,0.048755,8.46572e-07,0.0585562
2,25.3058,26.9799,12.4357,0.00109947,1.14296,1.18998,2.837,0.000156503,0.487544,2.16164,9.15067,0.000318821,0.604737,0.651755,1.96856,3.02123e-05,, , 18.3696,0.944748,1.35557,21.0899,33.8155,9.15067,0.000318821,0.0155217,0.948866,0.304263,0.00336283,0.0114841,1.06834,1.96856,3.02123e-05,0.920125
3,5.61799,5.97933,7.13972,0.00209449,0.485748,0.471788,2.5943,0.000233528,0.109423,0.470757,6.1075,0.000533193,0.304192,0.290232,0.86477,4.05555e-05,, , 5.68361,0.205745,0.298459,6.3117,7.70698,6.1075,0.000533193,0.0293457,0.46254,0.130422,0.00146177,0.0102282,0.369045,0.86477,4.05555e-05,1.73961
4,8.19029,8.91943,7.68268,0.00386792,0.783652,0.869599,5.15928,0.000225197,0.120346,0.84948,6.10559,0.000745219,0.483618,0.569564,1.70127,4.1292e-05,, , 7.81862,0.227422,0.590454,10.9055,10.7504,6.10559,0.000745219,0.0584488,0.792595,0.257715,0.00287229,0.0163784,0.617362,1.70127,4.1292e-05,3.46485
5,1.43135,1.56409,6.73312,0.00641328,0.277512,0.30344,7.54275,0.000313885,0.0232857,0.156027,5.23566,0.000167821,0.184402,0.210329,0.62891,1.43295e-05,, , 1.42484,0.0417714,0.109632,5.98723,2.20702,5.23566,0.000167821,0.116473,0.299587,0.0940904,0.00105378,0.0231557,0.232407,0.62891,1.43295e-05,6.90454
6,2.26259,2.53039,8.1232,0.0145097,0.499312,0.579272,15.0783,0.000735303,0.029555,0.297352,5.2357,0.00201776,0.338147,0.418107,1.25096,0.000164851,, , 2.52648,0.0541398,0.216949,11.6268,3.48875,5.2357,0.00201776,0.232886,0.56689,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.000164851,13.8055
7,2.19984,2.2072,9.57091,0.0429274,0.103273,0.112522,49.3332,0.00107242,2.1517,2.15906,0.00841386,0.00032508,0.0716392,0.0808883,0.170487,2.27287e-05,, , 0.0694023,4.3031,0.00610733,11.957,0.282158,0.00841386,0.00032508,0.827824,0.0540533,0.0982687,0.000205444,0.13525,0.227324,0.170487,2.27287e-05,49.0734
8,0.0886201,0.0895336,0.0309104,5.43479e-05,0.000724109,0.000743805,0.0602263,1.45234e-06,0.000175763,0.00108924,0.0020272,2.34715e-06,6.66432e-05,8.63392e-05,0.000207154,1.70982e-07,, , 0.00427529,0.000301526,0.000769667,0.242802,0.128361,0.0020272,2.34715e-06,0.00101147,9.18528e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,1.70982e-07,0.0599602
Total,61.5099,48.2699,55.21,0.0710379,3.48551,3.52734,82.6777,0.00273956,2.93703,6.0954,33.0127,0.00416402,2.10152,2.22096,6.63391,0.000314987,, , 60.4892,5.77723,3.07003,78.6581,66.6226,33.0127,0.00416402,1.2825,3.22419,1.08693,0.0113529,0.239527,3.00938,6.63391,0.000314987,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05024,0.00605837,1.11729,16.8318,0.0237816,4.38584
