Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,6.02045e-05,0.192325,0,0.0726005,1.0106e-06,0.015,0,1.16712,4.26543e-05,0.114709,0,0.048755,5.78142e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,4.26543e-05,0.000987789,0.0995624,0.0148415,0.0003049,0.00175446,0.073186,0.048755,5.78142e-07,0.0585562
2,25.3058,26.9799,12.4357,0.00089644,1.14402,1.18965,2.837,8.79422e-05,0.487544,2.16164,9.15069,0.000115792,0.605795,0.65143,1.96856,1.30722e-05,, , 18.944,0.944748,1.35557,21.0899,33.8155,9.15069,0.000115792,0.0155217,0.949599,0.304263,0.00336283,0.0114841,1.06834,1.96856,1.30722e-05,0.920125
3,5.61799,5.97933,7.1398,0.00237967,0.488198,0.471891,2.59552,0.000318464,0.109423,0.470757,6.10758,0.000818371,0.306642,0.290335,0.865984,6.17893e-05,, , 5.87651,0.205745,0.298459,6.3117,7.70698,6.10758,0.000818371,0.0293457,0.465093,0.130422,0.00146177,0.0102282,0.369045,0.865984,6.17893e-05,1.73961
4,8.19029,8.91943,7.68283,0.00399545,0.792571,0.870274,5.16172,0.000247185,0.120346,0.84948,6.10574,0.000872747,0.492537,0.570239,1.7037,5.22862e-05,, , 7.96662,0.227422,0.590454,10.9055,10.7504,6.10574,0.000872747,0.0584488,0.802188,0.257715,0.00287229,0.0163784,0.617362,1.7037,5.22862e-05,3.46485
5,1.43135,1.56409,6.73322,0.00654315,0.280499,0.30362,7.54275,0.000333211,0.0232857,0.156027,5.23576,0.000297696,0.187389,0.21051,0.628912,2.39928e-05,, , 1.48244,0.0417714,0.109632,5.98723,2.20702,5.23576,0.000297696,0.116473,0.302754,0.0940904,0.00105378,0.0231557,0.232407,0.628912,2.39928e-05,6.90454
6,2.26259,2.53039,8.12329,0.0133146,0.505067,0.579573,15.0783,0.000636321,0.029555,0.297352,5.23579,0.000822674,0.343903,0.418409,1.25097,6.58698e-05,, , 2.73008,0.0541398,0.216949,11.6268,3.48875,5.23579,0.000822674,0.232886,0.572946,0.187274,0.00209102,0.0409348,0.420385,1.25097,6.58698e-05,13.8055
7,2.19984,2.2072,9.57093,0.0427514,0.104032,0.112566,49.3334,0.00105991,2.1517,2.15906,0.00843929,0.000149044,0.0723985,0.080933,0.170664,1.02232e-05,, , 0.0766023,4.3031,0.00610733,11.957,0.282158,0.00843929,0.000149044,0.827824,0.0548573,0.0982687,0.000205444,0.13525,0.227324,0.170664,1.02232e-05,49.0734
8,0.0886201,0.0895336,0.0309152,5.39567e-05,0.000724537,0.000743813,0.0602263,1.36495e-06,0.000175763,0.00108924,0.00203198,1.95595e-06,6.70719e-05,8.63479e-05,0.000207155,8.35877e-08,, , 0.00397529,0.000301526,0.000769667,0.242802,0.128361,0.00203198,1.95595e-06,0.00101147,9.22902e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207155,8.35877e-08,0.0599602
Total,61.5099,48.2699,55.2105,0.0699948,3.50743,3.52832,82.6816,0.00268541,2.93703,6.0954,33.0132,0.00312094,2.12344,2.22194,6.63775,0.000227895,, , 61.6726,5.77723,3.07003,78.6581,66.6226,33.0132,0.00312094,1.2825,3.24709,1.08693,0.0113529,0.239527,3.00938,6.63775,0.000227895,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04964,0.00605839,1.1173,16.791,0.0237819,4.3859
