Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.00025864,0.192351,0,0.0726005,1.22957e-05,0.015,0,1.16712,0.000241089,0.114735,0,0.048755,1.18632e-05,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000241089,0.000987789,0.0995889,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.18632e-05,0.0585562
2,25.3058,26.9799,12.4356,0.00205554,1.13353,1.18405,2.83421,0.00063604,0.487544,2.16164,9.15056,0.00127489,0.595311,0.64583,1.96576,0.000150097,, , 17.8085,0.944748,1.35557,21.0899,33.8155,9.15056,0.00127489,0.0155217,0.933516,0.304263,0.00336283,0.0114841,1.06834,1.96576,0.000150097,0.920125
3,5.61799,5.97933,7.1388,0.00527253,0.458213,0.469892,2.58822,0.00242875,0.109423,0.470757,6.10658,0.00371123,0.276657,0.288336,0.858685,0.00058936,, , 4.73871,0.205745,0.298459,6.3117,7.70698,6.10658,0.00371123,0.0293457,0.43311,0.130422,0.00146177,0.0102282,0.369045,0.858685,0.00058936,1.73961
4,8.19029,8.91943,7.68257,0.00945217,0.77572,0.866589,5.15927,0.0016598,0.120346,0.84948,6.10548,0.00632947,0.475685,0.566554,1.70126,0.000758596,, , 7.34442,0.227422,0.590454,10.9055,10.7504,6.10548,0.00632947,0.0584488,0.781652,0.257715,0.00287229,0.0163784,0.617362,1.70126,0.000758596,3.46485
5,1.43135,1.56409,6.73286,0.016763,0.269866,0.302929,7.54096,0.00269655,0.0232857,0.156027,5.23541,0.0105176,0.176756,0.209819,0.627121,0.00120566,, , 1.28744,0.0417714,0.109632,5.98723,2.20702,5.23541,0.0105176,0.116473,0.29143,0.0940904,0.00105378,0.0231557,0.232407,0.627121,0.00120566,6.90454
6,2.26259,2.53039,8.12299,0.0375864,0.486507,0.577701,15.0765,0.0037574,0.029555,0.297352,5.23549,0.0250945,0.325343,0.416536,1.24917,0.00318694,, , 2.12488,0.0541398,0.216949,11.6268,3.48875,5.23549,0.0250945,0.232886,0.552514,0.187274,0.00209102,0.0409348,0.420385,1.24917,0.00318694,13.8055
7,2.19984,2.2072,9.57088,0.0618481,0.102119,0.111636,49.333,0.00253223,2.1517,2.15906,0.00838902,0.0192458,0.070486,0.0800027,0.17031,0.00148254,, , 0.0582023,4.3031,0.00610733,11.957,0.282158,0.00838902,0.0192458,0.827824,0.0520146,0.0982687,0.000205444,0.13525,0.227324,0.17031,0.00148254,49.0734
8,0.0886201,0.0895336,0.0308951,9.93349e-05,0.000722733,0.000743773,0.0602261,5.59926e-06,0.000175763,0.00108924,0.00201189,4.73341e-05,6.52677e-05,8.63076e-05,0.000206938,4.3179e-06,, , 0.00372529,0.000301526,0.000769667,0.242802,0.128361,0.00201189,4.73341e-05,0.00101147,9.04458e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000206938,4.3179e-06,0.0599602
Total,61.5099,48.2699,55.2084,0.133336,3.41903,3.51355,82.6651,0.0137287,2.93703,6.0954,33.011,0.0664619,2.03504,2.20716,6.62127,0.00738938,, , 57.9583,5.77723,3.07003,78.6581,66.6226,33.011,0.0664619,1.2825,3.14392,1.08693,0.0113529,0.239527,3.00938,6.62127,0.00738938,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05211,0.00605615,1.11688,16.9647,0.0237474,4.37952
