Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000262349,0.192351,0,0.0726005,1.22484e-05,0.015,0,1.16712,0.000244799,0.114735,0,0.048755,1.18159e-05,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000244799,0.000987789,0.099589,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.18159e-05,0.0585562
2,25.3058,26.9799,12.4355,0.00208722,1.12927,1.17989,2.83421,0.000642987,0.487544,2.16164,9.15052,0.00130658,0.591042,0.641666,1.96576,0.000151834,, , 17.4636,0.944748,1.35557,21.0899,33.8155,9.15052,0.00130658,0.0155217,0.925082,0.304263,0.00336283,0.0114841,1.06834,1.96576,0.000151834,0.920125
3,5.61799,5.97933,7.13862,0.00513991,0.452606,0.469404,2.587,0.00229588,0.109423,0.470757,6.1064,0.00357861,0.27105,0.287848,0.857467,0.000556144,, , 4.54761,0.205745,0.298459,6.3117,7.70698,6.1064,0.00357861,0.0293457,0.427014,0.130422,0.00146177,0.0102282,0.369045,0.857467,0.000556144,1.73961
4,8.19029,8.91943,7.68273,0.00937041,0.785387,0.867307,5.15928,0.00164464,0.120346,0.84948,6.10564,0.00624771,0.485353,0.567272,1.70127,0.000751012,, , 7.67002,0.227422,0.590454,10.9055,10.7504,6.10564,0.00624771,0.0584488,0.792038,0.257715,0.00287229,0.0163784,0.617362,1.70127,0.000751012,3.46485
5,1.43135,1.56409,6.733,0.0196993,0.273782,0.303202,7.54185,0.00418186,0.0232857,0.156027,5.23554,0.0134538,0.180672,0.210092,0.628016,0.00194832,, , 1.48464,0.0417714,0.109632,5.98723,2.20702,5.23554,0.0134538,0.116473,0.295619,0.0940904,0.00105378,0.0231557,0.232407,0.628016,0.00194832,6.90454
6,2.26259,2.53039,8.12327,0.0364469,0.503561,0.579659,15.0783,0.00352833,0.029555,0.297352,5.23577,0.023955,0.342396,0.418494,1.25096,0.00295788,, , 2.53128,0.0541398,0.216949,11.6268,3.48875,5.23577,0.023955,0.232886,0.571525,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.00295788,13.8055
7,2.19984,2.2072,9.5709,0.05928,0.10282,0.112303,49.333,0.00230493,2.1517,2.15906,0.0084019,0.0166776,0.0711863,0.0806701,0.170311,0.00125524,, , 0.0654023,4.3031,0.00610733,11.957,0.282158,0.0084019,0.0166776,0.827824,0.0533822,0.0982687,0.000205444,0.13525,0.227324,0.170311,0.00125524,49.0734
8,0.0886201,0.0895336,0.0308833,9.81613e-05,0.000721669,0.000743744,0.0602261,5.93583e-06,0.000175763,0.00108924,0.00200009,4.61605e-05,6.4203e-05,8.62788e-05,0.000206938,4.65448e-06,, , 0.00307529,0.000301526,0.000769667,0.242802,0.128361,0.00200009,4.61605e-05,0.00101147,8.93523e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000206938,4.65448e-06,0.0599602
Total,61.5099,48.2699,55.2087,0.132384,3.44049,3.51251,82.6666,0.0146168,2.93703,6.0954,33.0114,0.0655103,2.0565,2.20613,6.62275,0.0076369,, , 58.358,5.77723,3.07003,78.6581,66.6226,33.0114,0.0655103,1.2825,3.16434,1.08693,0.0113529,0.239527,3.00938,6.62275,0.0076369,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05159,0.00605617,1.11689,16.9302,0.0237477,4.37959
