Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,9.35861e-05,0.192322,0,0.0726005,1.48312e-06,0.015,0,1.16712,7.60359e-05,0.114706,0,0.048755,1.05066e-06,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,7.60359e-05,0.000987789,0.0995597,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.05066e-06,0.0585562
2,25.3058,26.9799,12.4358,0.00087688,1.15109,1.19072,2.83701,7.95795e-05,0.487544,2.16164,9.15081,9.6233e-05,0.612868,0.652494,1.96856,1.09816e-05,, , 18.9595,0.944748,1.35557,21.0899,33.8155,9.15081,9.6233e-05,0.0155217,0.957736,0.304263,0.00336283,0.0114841,1.06834,1.96856,1.09816e-05,0.920125
3,5.61799,5.97933,7.13998,0.00221028,0.493364,0.472252,2.59673,0.000269473,0.109423,0.470757,6.10776,0.000648986,0.311808,0.290696,0.867201,4.95417e-05,, , 6.09601,0.205745,0.298459,6.3117,7.70698,6.10776,0.000648986,0.0293457,0.47062,0.130422,0.00146177,0.0102282,0.369045,0.867201,4.95417e-05,1.73961
4,8.19029,8.91943,7.6829,0.00412454,0.796978,0.870496,5.16172,0.000265079,0.120346,0.84948,6.10582,0.00100184,0.496943,0.570461,1.70371,6.12329e-05,, , 8.43042,0.227422,0.590454,10.9055,10.7504,6.10582,0.00100184,0.0584488,0.806818,0.257715,0.00287229,0.0163784,0.617362,1.70371,6.12329e-05,3.46485
5,1.43135,1.56409,6.73329,0.00649856,0.282631,0.303747,7.54364,0.000324817,0.0232857,0.156027,5.23583,0.0002531,0.189521,0.210637,0.629805,1.97956e-05,, , 1.56224,0.0417714,0.109632,5.98723,2.20702,5.23583,0.0002531,0.116473,0.305014,0.0940904,0.00105378,0.0231557,0.232407,0.629805,1.97956e-05,6.90454
6,2.26259,2.53039,8.12336,0.0145128,0.509275,0.579856,15.0801,0.000727361,0.029555,0.297352,5.23586,0.00202089,0.34811,0.418692,1.25275,0.00015691,, , 2.77488,0.0541398,0.216949,11.6268,3.48875,5.23586,0.00202089,0.232886,0.577437,0.187274,0.00209102,0.0409348,0.420385,1.25275,0.00015691,13.8055
7,2.19984,2.2072,9.57097,0.042848,0.105019,0.112673,49.3338,0.00106699,2.1517,2.15906,0.00847154,0.000245668,0.0733859,0.0810397,0.171017,1.73024e-05,, , 0.0798023,4.3031,0.00610733,11.957,0.282158,0.00847154,0.000245668,0.827824,0.0559514,0.0982687,0.000205444,0.13525,0.227324,0.171017,1.73024e-05,49.0734
8,0.0886201,0.0895336,0.030911,5.39567e-05,0.000724162,0.000743802,0.0602263,1.38259e-06,0.000175763,0.00108924,0.00202783,1.95595e-06,6.66966e-05,8.63366e-05,0.000207155,1.01228e-07,, , 0.00412529,0.000301526,0.000769667,0.242802,0.128361,0.00202783,1.95595e-06,0.00101147,9.19037e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207155,1.01228e-07,0.0599602
Total,61.5099,48.2699,55.211,0.0712186,3.53141,3.53049,82.6858,0.00273617,2.93703,6.0954,33.0137,0.00434471,2.14741,2.22411,6.64201,0.000316916,, , 62.4994,5.77723,3.07003,78.6581,66.6226,33.0137,0.00434471,1.2825,3.27323,1.08693,0.0113529,0.239527,3.00938,6.64201,0.000316916,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04894,0.00605833,1.11729,16.7445,0.023781,4.38572
