Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000102859,0.192322,0,0.0726005,1.7431e-06,0.015,0,1.16712,8.53086e-05,0.114707,0,0.048755,1.31065e-06,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,8.53086e-05,0.000987789,0.0995602,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.31065e-06,0.0585562
2,25.3058,26.9799,12.4357,0.0009293,1.14821,1.19134,2.83701,9.94673e-05,0.487544,2.16164,9.15075,0.000148653,0.609991,0.65312,1.96856,1.59535e-05,, , 18.6495,0.944748,1.35557,21.0899,33.8155,9.15075,0.000148653,0.0155217,0.955485,0.304263,0.00336283,0.0114841,1.06834,1.96856,1.59535e-05,0.920125
3,5.61799,5.97933,7.13992,0.0017831,0.491799,0.472206,2.59552,0.00011568,0.109423,0.470757,6.1077,0.000221805,0.310243,0.29065,0.865988,1.10935e-05,, , 5.78991,0.205745,0.298459,6.3117,7.70698,6.1077,0.000221805,0.0293457,0.469008,0.130422,0.00146177,0.0102282,0.369045,0.865988,1.10935e-05,1.73961
4,8.19029,8.91943,7.6829,0.00372514,0.796806,0.870473,5.16172,0.000197992,0.120346,0.84948,6.10581,0.000602434,0.496771,0.570438,1.70371,2.76898e-05,, , 8.15422,0.227422,0.590454,10.9055,10.7504,6.10581,0.000602434,0.0584488,0.806622,0.257715,0.00287229,0.0163784,0.617362,1.70371,2.76898e-05,3.46485
5,1.43135,1.56409,6.73323,0.00720309,0.280786,0.303611,7.54275,0.000437456,0.0232857,0.156027,5.23577,0.000957635,0.187675,0.210501,0.628912,7.61149e-05,, , 1.53844,0.0417714,0.109632,5.98723,2.20702,5.23577,0.000957635,0.116473,0.303032,0.0940904,0.00105378,0.0231557,0.232407,0.628912,7.61149e-05,6.90454
6,2.26259,2.53039,8.12332,0.0139886,0.50682,0.579803,15.0801,0.000690813,0.029555,0.297352,5.23582,0.0014967,0.345655,0.418638,1.25275,0.000120362,, , 2.70328,0.0541398,0.216949,11.6268,3.48875,5.23582,0.0014967,0.232886,0.574928,0.187274,0.00209102,0.0409348,0.420385,1.25275,0.000120362,13.8055
7,2.19984,2.2072,9.57094,0.0427443,0.10423,0.112578,49.3336,0.00105927,2.1517,2.15906,0.00844591,0.000142002,0.0725963,0.0809449,0.170841,9.57865e-06,, , 0.0782023,4.3031,0.00610733,11.957,0.282158,0.00844591,0.000142002,0.827824,0.055067,0.0982687,0.000205444,0.13525,0.227324,0.170841,9.57865e-06,49.0734
8,0.0886201,0.0895336,0.0309098,5.43479e-05,0.000724048,0.0007438,0.0602263,1.42147e-06,0.000175763,0.00108924,0.00202656,2.34715e-06,6.65826e-05,8.63346e-05,0.000207154,1.40107e-07,, , 0.00427529,0.000301526,0.000769667,0.242802,0.128361,0.00202656,2.34715e-06,0.00101147,9.17876e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,1.40107e-07,0.0599602
Total,61.5099,48.2699,55.2108,0.0705308,3.5217,3.53076,82.6835,0.00260384,2.93703,6.0954,33.0134,0.00365688,2.1377,2.22438,6.63972,0.000262243,, , 61.5102,5.77723,3.07003,78.6581,66.6226,33.0134,0.00365688,1.2825,3.26379,1.08693,0.0113529,0.239527,3.00938,6.63972,0.000262243,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04921,0.00605836,1.11729,16.7624,0.0237815,4.38581
