Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,7.50408e-05,0.192324,0,0.0726005,1.38097e-06,0.015,0,1.16712,5.74906e-05,0.114708,0,0.048755,9.48512e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,5.74906e-05,0.000987789,0.0995618,0.0148415,0.0003049,0.00175446,0.073186,0.048755,9.48512e-07,0.0585562
2,25.3058,26.9799,12.4357,0.000863188,1.14724,1.18975,2.83701,7.40795e-05,0.487544,2.16164,9.15075,8.25413e-05,0.609015,0.651522,1.96856,9.60658e-06,, , 19.0133,0.944748,1.35557,21.0899,33.8155,9.15075,8.25413e-05,0.0155217,0.952912,0.304263,0.00336283,0.0114841,1.06834,1.96856,9.60658e-06,0.920125
3,5.61799,5.97933,7.13975,0.00247199,0.48652,0.471865,2.5943,0.000356103,0.109423,0.470757,6.10753,0.000910692,0.304964,0.290309,0.864771,7.11992e-05,, , 5.72411,0.205745,0.298459,6.3117,7.70698,6.10753,0.000910692,0.0293457,0.463389,0.130422,0.00146177,0.0102282,0.369045,0.864771,7.11992e-05,1.73961
4,8.19029,8.91943,7.68282,0.00410264,0.792025,0.870096,5.16172,0.000263123,0.120346,0.84948,6.10573,0.000979933,0.49199,0.570061,1.7037,6.02549e-05,, , 8.01162,0.227422,0.590454,10.9055,10.7504,6.10573,0.000979933,0.0584488,0.801464,0.257715,0.00287229,0.0163784,0.617362,1.7037,6.02549e-05,3.46485
5,1.43135,1.56409,6.73318,0.00736113,0.279334,0.303548,7.54275,0.00046328,0.0232857,0.156027,5.23572,0.00111568,0.186223,0.210438,0.628911,8.90274e-05,, , 1.51924,0.0417714,0.109632,5.98723,2.20702,5.23572,0.00111568,0.116473,0.301517,0.0940904,0.00105378,0.0231557,0.232407,0.628911,8.90274e-05,6.90454
6,2.26259,2.53039,8.12329,0.0144901,0.504934,0.579639,15.0783,0.000734142,0.029555,0.297352,5.23579,0.0019982,0.343769,0.418474,1.25096,0.00016369,, , 2.56368,0.0541398,0.216949,11.6268,3.48875,5.23579,0.0019982,0.232886,0.572879,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.00016369,13.8055
7,2.19984,2.2072,9.57094,0.0427267,0.10404,0.112519,49.3334,0.00105851,2.1517,2.15906,0.00844037,0.000124399,0.0724068,0.0808857,0.170664,8.82117e-06,, , 0.0754023,4.3031,0.00610733,11.957,0.282158,0.00844037,0.000124399,0.827824,0.0548183,0.0982687,0.000205444,0.13525,0.227324,0.170664,8.82117e-06,49.0734
8,0.0886201,0.0895336,0.0309104,5.27832e-05,0.000724107,0.000743803,0.0602263,1.35741e-06,0.000175763,0.00108924,0.0020272,7.82382e-07,6.66415e-05,8.63375e-05,0.000207154,7.60542e-08,, , 0.00382529,0.000301526,0.000769667,0.242802,0.128361,0.0020272,7.82382e-07,0.00101147,9.18494e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,7.60542e-08,0.0599602
Total,61.5099,48.2699,55.2104,0.0721436,3.50714,3.52816,82.6803,0.00295198,2.93703,6.0954,33.0131,0.00526972,2.12314,2.22178,6.63654,0.000403624,, , 61.5036,5.77723,3.07003,78.6581,66.6226,33.0131,0.00526972,1.2825,3.24663,1.08693,0.0113529,0.239527,3.00938,6.63654,0.000403624,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04967,0.00605832,1.11728,16.7933,0.0237808,4.38568
