Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,5.09318e-05,0.192341,0,0.0726005,1.00106e-06,0.015,0,1.16712,3.33816e-05,0.114726,0,0.048755,5.68602e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,3.33816e-05,0.000987789,0.0995793,0.0148415,0.0003049,0.00175446,0.073186,0.048755,5.68602e-07,0.0585562
2,25.3058,26.9799,12.4356,0.00104509,1.1394,1.18703,2.83422,0.000135439,0.487544,2.16164,9.15064,0.000264445,0.601175,0.648802,1.96577,2.49464e-05,, , 18.9564,0.944748,1.35557,21.0899,33.8155,9.15064,0.000264445,0.0155217,0.942352,0.304263,0.00336283,0.0114841,1.06834,1.96577,2.49464e-05,0.920125
3,5.61799,5.97933,7.13953,0.00197087,0.480104,0.471523,2.59308,0.000184518,0.109423,0.470757,6.10731,0.000409577,0.298548,0.289967,0.863553,2.83028e-05,, , 5.70701,0.205745,0.298459,6.3117,7.70698,6.10731,0.000409577,0.0293457,0.45663,0.130422,0.00146177,0.0102282,0.369045,0.863553,2.83028e-05,1.73961
4,8.19029,8.91943,7.68257,0.00381942,0.776835,0.868424,5.15928,0.000217128,0.120346,0.84948,6.10549,0.000696711,0.4768,0.568389,1.70126,3.72574e-05,, , 7.00062,0.227422,0.590454,10.9055,10.7504,6.10549,0.000696711,0.0584488,0.784602,0.257715,0.00287229,0.0163784,0.617362,1.70126,3.72574e-05,3.46485
5,1.43135,1.56409,6.73302,0.00716045,0.274454,0.30325,7.54185,0.000440799,0.0232857,0.156027,5.23556,0.000914995,0.181343,0.210139,0.628016,7.77865e-05,, , 1.43404,0.0417714,0.109632,5.98723,2.20702,5.23556,0.000914995,0.116473,0.296338,0.0940904,0.00105378,0.0231557,0.232407,0.628016,7.77865e-05,6.90454
6,2.26259,2.53039,8.12298,0.0128733,0.486236,0.578111,15.0765,0.000603705,0.029555,0.297352,5.23548,0.000381411,0.325071,0.416947,1.24917,3.32534e-05,, , 2.18368,0.0541398,0.216949,11.6268,3.48875,5.23548,0.000381411,0.232886,0.552653,0.187274,0.00209102,0.0409348,0.420385,1.24917,3.32534e-05,13.8055
7,2.19984,2.2072,9.57089,0.0427737,0.102696,0.112199,49.333,0.00106218,2.1517,2.15906,0.00839943,0.000171342,0.0710626,0.0805653,0.170311,1.24894e-05,, , 0.0638023,4.3031,0.00610733,11.957,0.282158,0.00839943,0.000171342,0.827824,0.0531538,0.0982687,0.000205444,0.13525,0.227324,0.170311,1.24894e-05,49.0734
8,0.0886201,0.0895336,0.0309024,5.47391e-05,0.000723392,0.000743788,0.0602263,1.50495e-06,0.000175763,0.00108924,0.00201922,2.73834e-06,6.59266e-05,8.63225e-05,0.000207154,2.23587e-07,, , 0.00392529,0.000301526,0.000769667,0.242802,0.128361,0.00201922,2.73834e-06,0.00101147,9.11196e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,2.23587e-07,0.0599602
Total,61.5099,48.2699,55.2094,0.0697485,3.45279,3.52128,82.6709,0.00264627,2.93703,6.0954,33.012,0.0028746,2.06879,2.21489,6.62704,0.000214828,, , 59.9419,5.77723,3.07003,78.6581,66.6226,33.012,0.0028746,1.2825,3.1854,1.08693,0.0113529,0.239527,3.00938,6.62704,0.000214828,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05129,0.00605844,1.11731,16.9024,0.0237827,4.38604
