Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000108422,0.192327,0,0.0726005,1.83973e-06,0.015,0,1.16712,9.08722e-05,0.114712,0,0.048755,1.40727e-06,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,9.08722e-05,0.000987789,0.0995651,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.40727e-06,0.0585562
2,25.3058,26.9799,12.4357,0.000902699,1.1462,1.19063,2.83701,9.26715e-05,0.487544,2.16164,9.15072,0.000122052,0.607979,0.652409,1.96856,1.42546e-05,, , 19.0134,0.944748,1.35557,21.0899,33.8155,9.15072,0.000122052,0.0155217,0.952762,0.304263,0.00336283,0.0114841,1.06834,1.96856,1.42546e-05,0.920125
3,5.61799,5.97933,7.13972,0.00216373,0.485658,0.47176,2.5943,0.000245874,0.109423,0.470757,6.1075,0.000602434,0.304102,0.290204,0.86477,4.36418e-05,, , 5.80371,0.205745,0.298459,6.3117,7.70698,6.1075,0.000602434,0.0293457,0.462423,0.130422,0.00146177,0.0102282,0.369045,0.86477,4.36418e-05,1.73961
4,8.19029,8.91943,7.6828,0.00420004,0.790835,0.87011,5.16171,0.000275383,0.120346,0.84948,6.10571,0.00107734,0.4908,0.570075,1.7037,6.63851e-05,, , 8.18702,0.227422,0.590454,10.9055,10.7504,6.10571,0.00107734,0.0584488,0.800288,0.257715,0.00287229,0.0163784,0.617362,1.7037,6.63851e-05,3.46485
5,1.43135,1.56409,6.73317,0.00784308,0.279018,0.30353,7.54275,0.000542642,0.0232857,0.156027,5.23571,0.00159762,0.185908,0.210419,0.628911,0.000128708,, , 1.54724,0.0417714,0.109632,5.98723,2.20702,5.23571,0.00159762,0.116473,0.301183,0.0940904,0.00105378,0.0231557,0.232407,0.628911,0.000128708,6.90454
6,2.26259,2.53039,8.1232,0.012975,0.499688,0.579336,15.0783,0.000611898,0.029555,0.297352,5.2357,0.000483121,0.338523,0.418171,1.25096,4.14467e-05,, , 2.56128,0.0541398,0.216949,11.6268,3.48875,5.2357,0.000483121,0.232886,0.56733,0.187274,0.00209102,0.0409348,0.420385,1.25096,4.14467e-05,13.8055
7,2.19984,2.2072,9.57091,0.0429732,0.103279,0.112426,49.3332,0.00107646,2.1517,2.15906,0.00841569,0.000370849,0.0716456,0.0807925,0.170487,2.67676e-05,, , 0.0690023,4.3031,0.00610733,11.957,0.282158,0.00841569,0.000370849,0.827824,0.0539639,0.0982687,0.000205444,0.13525,0.227324,0.170487,2.67676e-05,49.0734
8,0.0886201,0.0895336,0.0309066,5.27832e-05,0.000723762,0.000743794,0.0602263,1.32761e-06,0.000175763,0.00108924,0.00202337,7.82382e-07,6.62967e-05,8.63286e-05,0.000207154,4.6252e-08,, , 0.00417529,0.000301526,0.000769667,0.242802,0.128361,0.00202337,7.82382e-07,0.00101147,9.14958e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,4.6252e-08,0.0599602
Total,61.5099,48.2699,55.2102,0.071219,3.49773,3.52854,82.6802,0.00284809,2.93703,6.0954,33.0129,0.00434507,2.11374,2.22216,6.63635,0.000322658,, , 61.7782,5.77723,3.07003,78.6581,66.6226,33.0129,0.00434507,1.2825,3.23761,1.08693,0.0113529,0.239527,3.00938,6.63635,0.000322658,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04988,0.00605836,1.11729,16.8075,0.0237814,4.3858
