Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,6.76226e-05,0.192326,0,0.0726005,1.24926e-06,0.015,0,1.16712,5.00724e-05,0.11471,0,0.048755,8.16801e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,5.00724e-05,0.000987789,0.099564,0.0148415,0.0003049,0.00175446,0.073186,0.048755,8.16801e-07,0.0585562
2,25.3058,26.9799,12.4358,0.000954336,1.14841,1.19043,2.83701,0.00011236,0.487544,2.16164,9.15076,0.000173689,0.610183,0.652202,1.96856,1.91767e-05,, , 18.9325,0.944748,1.35557,21.0899,33.8155,9.15076,0.000173689,0.0155217,0.954759,0.304263,0.00336283,0.0114841,1.06834,1.96856,1.91767e-05,0.920125
3,5.61799,5.97933,7.13967,0.0025025,0.484127,0.471612,2.5943,0.000362362,0.109423,0.470757,6.10745,0.000941205,0.302571,0.290056,0.864769,7.27639e-05,, , 5.61681,0.205745,0.298459,6.3117,7.70698,6.10745,0.000941205,0.0293457,0.460742,0.130422,0.00146177,0.0102282,0.369045,0.864769,7.27639e-05,1.73961
4,8.19029,8.91943,7.68273,0.0038378,0.786621,0.869361,5.15928,0.000217862,0.120346,0.84948,6.10565,0.000715097,0.486586,0.569327,1.70127,3.76246e-05,, , 7.86862,0.227422,0.590454,10.9055,10.7504,6.10565,0.000715097,0.0584488,0.795326,0.257715,0.00287229,0.0163784,0.617362,1.70127,3.76246e-05,3.46485
5,1.43135,1.56409,6.73319,0.00645357,0.279568,0.303565,7.54275,0.000319273,0.0232857,0.156027,5.23573,0.000208114,0.186458,0.210455,0.628911,1.70235e-05,, , 1.49204,0.0417714,0.109632,5.98723,2.20702,5.23573,0.000208114,0.116473,0.301769,0.0940904,0.00105378,0.0231557,0.232407,0.628911,1.70235e-05,6.90454
6,2.26259,2.53039,8.12322,0.0135379,0.5005,0.579269,15.0783,0.000658016,0.029555,0.297352,5.23572,0.00104604,0.339335,0.418105,1.25096,8.75649e-05,, , 2.67848,0.0541398,0.216949,11.6268,3.48875,5.23572,0.00104604,0.232886,0.568075,0.187274,0.00209102,0.0409348,0.420385,1.25096,8.75649e-05,13.8055
7,2.19984,2.2072,9.57091,0.0431433,0.103233,0.112423,49.3332,0.00108877,2.1517,2.15906,0.00841414,0.000541017,0.0715993,0.0807899,0.170487,3.9079e-05,, , 0.0642023,4.3031,0.00610733,11.957,0.282158,0.00841414,0.000541017,0.827824,0.053915,0.0982687,0.000205444,0.13525,0.227324,0.170487,3.9079e-05,49.0734
8,0.0886201,0.0895336,0.0309047,5.31743e-05,0.000723591,0.000743791,0.0602263,1.40825e-06,0.000175763,0.00108924,0.00202146,1.17357e-06,6.61258e-05,8.63257e-05,0.000207154,1.26892e-07,, , 0.00367529,0.000301526,0.000769667,0.242802,0.128361,0.00202146,1.17357e-06,0.00101147,9.1322e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,1.26892e-07,0.0599602
Total,61.5099,48.2699,55.2102,0.0705503,3.49551,3.5274,82.6777,0.0027613,2.93703,6.0954,33.0129,0.00367641,2.11151,2.22102,6.63392,0.000274176,, , 61.2487,5.77723,3.07003,78.6581,66.6226,33.0129,0.00367641,1.2825,3.23424,1.08693,0.0113529,0.239527,3.00938,6.63392,0.000274176,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05001,0.00605838,1.1173,16.8164,0.0237818,4.38587
