Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,1.75502e-05,0.192321,0,0.0726005,4.32459e-07,0.015,0,1.16712,0,0.114705,0,0.048755,0,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0,0.000987789,0.0995589,0.0148415,0.0003049,0.00175446,0.073186,0.048755,0,0.0585562
2,25.3058,26.9799,12.4358,0.000793948,1.15395,1.19133,2.8398,5.01994e-05,0.487544,2.16164,9.15085,1.33005e-05,0.615726,0.653111,1.97135,3.63655e-06,, , 19.3389,0.944748,1.35557,21.0899,33.8155,9.15085,1.33005e-05,0.0155217,0.961212,0.304263,0.00336283,0.0114841,1.06834,1.97135,3.63655e-06,0.920125
3,5.61799,5.97933,7.13999,0.00174164,0.493784,0.472293,2.59673,0.000102178,0.109423,0.470757,6.10777,0.000180339,0.312228,0.290737,0.867201,7.7179e-06,, , 5.96651,0.205745,0.298459,6.3117,7.70698,6.10777,0.000180339,0.0293457,0.471081,0.130422,0.00146177,0.0102282,0.369045,0.867201,7.7179e-06,1.73961
4,8.19029,8.91943,7.68295,0.00355575,0.800233,0.870765,5.16415,0.000167811,0.120346,0.84948,6.10587,0.000433048,0.500199,0.57073,1.70613,1.2599e-05,, , 8.59162,0.227422,0.590454,10.9055,10.7504,6.10587,0.000433048,0.0584488,0.810341,0.257715,0.00287229,0.0163784,0.617362,1.70613,1.2599e-05,3.46485
5,1.43135,1.56409,6.73331,0.00626189,0.283124,0.303778,7.54364,0.000287686,0.0232857,0.156027,5.23585,1.643e-05,0.190014,0.210667,0.629805,1.23031e-06,, , 1.50164,0.0417714,0.109632,5.98723,2.20702,5.23585,1.643e-05,0.116473,0.305537,0.0940904,0.00105378,0.0231557,0.232407,0.629805,1.23031e-06,6.90454
6,2.26259,2.53039,8.12342,0.0125201,0.51291,0.580128,15.0801,0.000572487,0.029555,0.297352,5.23592,2.81657e-05,0.351745,0.418963,1.25275,2.03619e-06,, , 3.04328,0.0541398,0.216949,11.6268,3.48875,5.23592,2.81657e-05,0.232886,0.581343,0.187274,0.00209102,0.0409348,0.420385,1.25275,2.03619e-06,13.8055
7,2.19984,2.2072,9.57096,0.0426923,0.104786,0.112659,49.3336,0.00105594,2.1517,2.15906,0.00846373,8.99739e-05,0.0731527,0.081026,0.170841,6.25141e-06,, , 0.0754023,4.3031,0.00610733,11.957,0.282158,0.00846373,8.99739e-05,0.827824,0.0557045,0.0982687,0.000205444,0.13525,0.227324,0.170841,6.25141e-06,49.0734
8,0.0886201,0.0895336,0.0309318,5.20008e-05,0.000726028,0.000743848,0.0602265,1.28136e-06,0.000175763,0.00108924,0.00204856,0,6.85625e-05,8.63826e-05,0.000207371,0,, , 0.00457529,0.000301526,0.000769667,0.242802,0.128361,0.00204856,0,0.00101147,9.38155e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207371,0,0.0599602
Total,61.5099,48.2699,55.2112,0.0676351,3.54183,3.5317,82.6909,0.00223802,2.93703,6.0954,33.0139,0.000761257,2.15784,2.22532,6.64705,3.34714e-05,, , 63.1143,5.77723,3.07003,78.6581,66.6226,33.0139,0.000761257,1.2825,3.28487,1.08693,0.0113529,0.239527,3.00938,6.64705,3.34714e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04857,0.00605845,1.11731,16.7196,0.0237829,4.38607
