Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000241949,0.19235,0,0.0726005,8.97311e-06,0.015,0,1.16712,0.000224399,0.114734,0,0.048755,8.54065e-06,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000224399,0.000987789,0.099588,0.0148415,0.0003049,0.00175446,0.073186,0.048755,8.54065e-06,0.0585562
2,25.3058,26.9799,12.4356,0.00246003,1.13631,1.18404,2.83421,0.000979703,0.487544,2.16164,9.15061,0.00167938,0.598084,0.645812,1.96577,0.000236012,, , 18.349,0.944748,1.35557,21.0899,33.8155,9.15061,0.00167938,0.0155217,0.936271,0.304263,0.00336283,0.0114841,1.06834,1.96577,0.000236012,0.920125
3,5.61799,5.97933,7.13864,0.00445063,0.453188,0.469367,2.587,0.00150851,0.109423,0.470757,6.10642,0.00288934,0.271631,0.287811,0.857468,0.000359302,, , 4.40421,0.205745,0.298459,6.3117,7.70698,6.10642,0.00288934,0.0293457,0.427558,0.130422,0.00146177,0.0102282,0.369045,0.857468,0.000359302,1.73961
4,8.19029,8.91943,7.68272,0.00729828,0.784795,0.867115,5.15928,0.000940616,0.120346,0.84948,6.10563,0.00417557,0.48476,0.56708,1.70127,0.000399002,, , 7.03862,0.227422,0.590454,10.9055,10.7504,6.10563,0.00417557,0.0584488,0.791253,0.257715,0.00287229,0.0163784,0.617362,1.70127,0.000399002,3.46485
5,1.43135,1.56409,6.73316,0.0168213,0.278609,0.303529,7.54275,0.00286824,0.0232857,0.156027,5.2357,0.0105758,0.185499,0.210418,0.628911,0.00129151,, , 1.50604,0.0417714,0.109632,5.98723,2.20702,5.2357,0.0105758,0.116473,0.300773,0.0940904,0.00105378,0.0231557,0.232407,0.628911,0.00129151,6.90454
6,2.26259,2.53039,8.12316,0.0291242,0.497354,0.579287,15.0783,0.00226083,0.029555,0.297352,5.23566,0.0166323,0.336189,0.418122,1.25096,0.00169038,, , 2.38728,0.0541398,0.216949,11.6268,3.48875,5.23566,0.0166323,0.232886,0.564946,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.00169038,13.8055
7,2.19984,2.2072,9.57089,0.0644742,0.102528,0.112238,49.333,0.00276796,2.1517,2.15906,0.00839293,0.0218719,0.0708945,0.080605,0.17031,0.00171827,, , 0.0654023,4.3031,0.00610733,11.957,0.282158,0.00839293,0.0218719,0.827824,0.0530253,0.0982687,0.000205444,0.13525,0.227324,0.17031,0.00171827,49.0734
8,0.0886201,0.0895336,0.0308734,8.29049e-05,0.000720778,0.000743721,0.0602258,4.44103e-06,0.000175763,0.00108924,0.0019902,3.09041e-05,6.3312e-05,8.62557e-05,0.000206722,3.15967e-06,, , 0.00282529,0.000301526,0.000769667,0.242802,0.128361,0.0019902,3.09041e-05,0.00101147,8.84381e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000206722,3.15967e-06,0.0599602
Total,61.5099,48.2699,55.2089,0.124953,3.44585,3.51632,82.6675,0.0113393,2.93703,6.0954,33.0115,0.0580796,2.06186,2.20993,6.62365,0.00570617,, , 58.3458,5.77723,3.07003,78.6581,66.6226,33.0115,0.0580796,1.2825,3.1735,1.08693,0.0113529,0.239527,3.00938,6.62365,0.00570617,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05144,0.00605644,1.11694,16.9176,0.0237518,4.38034
