Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,6.76226e-05,0.192326,0,0.0726005,1.15389e-06,0.015,0,1.16712,5.00724e-05,0.11471,0,0.048755,7.21436e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,5.00724e-05,0.000987789,0.0995634,0.0148415,0.0003049,0.00175446,0.073186,0.048755,7.21436e-07,0.0585562
2,25.3058,26.9799,12.4357,0.00110886,1.14708,1.18965,2.83701,0.000153533,0.487544,2.16164,9.15075,0.000328209,0.608861,0.651425,1.96856,2.947e-05,, , 19.3878,0.944748,1.35557,21.0899,33.8155,9.15075,0.000328209,0.0155217,0.95266,0.304263,0.00336283,0.0114841,1.06834,1.96856,2.947e-05,0.920125
3,5.61799,5.97933,7.1398,0.00186721,0.488193,0.471956,2.59552,0.0001424,0.109423,0.470757,6.10758,0.000305911,0.306637,0.2904,0.865984,1.77734e-05,, , 5.86561,0.205745,0.298459,6.3117,7.70698,6.10758,0.000305911,0.0293457,0.465153,0.130422,0.00146177,0.0102282,0.369045,0.865984,1.77734e-05,1.73961
4,8.19029,8.91943,7.68274,0.00405687,0.78751,0.869834,5.15929,0.000258064,0.120346,0.84948,6.10566,0.000934164,0.487475,0.5698,1.70127,5.77254e-05,, , 7.63222,0.227422,0.590454,10.9055,10.7504,6.10566,0.000934164,0.0584488,0.796688,0.257715,0.00287229,0.0163784,0.617362,1.70127,5.77254e-05,3.46485
5,1.43135,1.56409,6.7332,0.00776093,0.279776,0.303577,7.54275,0.000529945,0.0232857,0.156027,5.23574,0.00151547,0.186666,0.210467,0.628912,0.00012236,, , 1.46484,0.0417714,0.109632,5.98723,2.20702,5.23574,0.00151547,0.116473,0.301988,0.0940904,0.00105378,0.0231557,0.232407,0.628912,0.00012236,6.90454
6,2.26259,2.53039,8.12324,0.0147279,0.502,0.579528,15.0783,0.000746032,0.029555,0.297352,5.23574,0.00223605,0.340835,0.418363,1.25096,0.00017558,, , 2.54648,0.0541398,0.216949,11.6268,3.48875,5.23574,0.00223605,0.232886,0.569833,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.00017558,13.8055
7,2.19984,2.2072,9.57092,0.0436879,0.103586,0.112444,49.3334,0.00112433,2.1517,2.15906,0.00842598,0.00108555,0.0719525,0.0808105,0.170664,7.4644e-05,, , 0.0710023,4.3031,0.00610733,11.957,0.282158,0.00842598,0.00108555,0.827824,0.0542888,0.0982687,0.000205444,0.13525,0.227324,0.170664,7.4644e-05,49.0734
8,0.0886201,0.0895336,0.0309062,5.82598e-05,0.000723733,0.000743793,0.0602263,1.69313e-06,0.000175763,0.00108924,0.00202305,6.25905e-06,6.62678e-05,8.63278e-05,0.000207154,4.11768e-07,, , 0.00387529,0.000301526,0.000769667,0.242802,0.128361,0.00202305,6.25905e-06,0.00101147,9.14661e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,4.11768e-07,0.0599602
Total,61.5099,48.2699,55.2104,0.0733356,3.5012,3.52773,82.6791,0.00295715,2.93703,6.0954,33.013,0.00646169,2.1172,2.22135,6.63532,0.000478686,, , 61.5642,5.77723,3.07003,78.6581,66.6226,33.013,0.00646169,1.2825,3.24027,1.08693,0.0113529,0.239527,3.00938,6.63532,0.000478686,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04984,0.00605827,1.11728,16.8048,0.0237801,4.38556
