Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000106568,0.192323,0,0.0726005,2.05945e-06,0.015,0,1.16712,8.90177e-05,0.114707,0,0.048755,1.62699e-06,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,8.90177e-05,0.000987789,0.0995608,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.62699e-06,0.0585562
2,25.3058,26.9799,12.4357,0.00110534,1.14675,1.19136,2.83701,0.000151814,0.487544,2.16164,9.15073,0.000324688,0.60853,0.653136,1.96856,2.90401e-05,, , 19.2056,0.944748,1.35557,21.0899,33.8155,9.15073,0.000324688,0.0155217,0.95404,0.304263,0.00336283,0.0114841,1.06834,1.96856,2.90401e-05,0.920125
3,5.61799,5.97933,7.13988,0.00231825,0.490454,0.472112,2.59552,0.000293504,0.109423,0.470757,6.10766,0.000756954,0.308898,0.290556,0.865986,5.55493e-05,, , 5.96701,0.205745,0.298459,6.3117,7.70698,6.10766,0.000756954,0.0293457,0.467571,0.130422,0.00146177,0.0102282,0.369045,0.865986,5.55493e-05,1.73961
4,8.19029,8.91943,7.68285,0.00408425,0.794328,0.870515,5.16172,0.000256679,0.120346,0.84948,6.10577,0.000961547,0.494293,0.57048,1.7037,5.70329e-05,, , 7.74242,0.227422,0.590454,10.9055,10.7504,6.10577,0.000961547,0.0584488,0.804186,0.257715,0.00287229,0.0163784,0.617362,1.7037,5.70329e-05,3.46485
5,1.43135,1.56409,6.73323,0.00657328,0.280715,0.303632,7.54275,0.00034047,0.0232857,0.156027,5.23577,0.000327818,0.187605,0.210522,0.628912,2.76222e-05,, , 1.53664,0.0417714,0.109632,5.98723,2.20702,5.23577,0.000327818,0.116473,0.302982,0.0940904,0.00105378,0.0231557,0.232407,0.628912,2.76222e-05,6.90454
6,2.26259,2.53039,8.12333,0.0143098,0.507458,0.57972,15.0801,0.000713585,0.029555,0.297352,5.23583,0.00181786,0.346293,0.418555,1.25275,0.000143133,, , 2.91688,0.0541398,0.216949,11.6268,3.48875,5.23583,0.00181786,0.232886,0.575484,0.187274,0.00209102,0.0409348,0.420385,1.25275,0.000143133,13.8055
7,2.19984,2.2072,9.57095,0.0427725,0.104443,0.112591,49.3336,0.00106174,2.1517,2.15906,0.00845304,0.000170168,0.0728094,0.0809575,0.170841,1.2055e-05,, , 0.0802023,4.3031,0.00610733,11.957,0.282158,0.00845304,0.000170168,0.827824,0.0552927,0.0982687,0.000205444,0.13525,0.227324,0.170841,1.2055e-05,49.0734
8,0.0886201,0.0895336,0.0309098,5.51303e-05,0.000724049,0.000743801,0.0602263,1.47859e-06,0.000175763,0.00108924,0.00202656,3.12953e-06,6.65831e-05,8.63351e-05,0.000207154,1.97232e-07,, , 0.00357529,0.000301526,0.000769667,0.242802,0.128361,0.00202656,3.12953e-06,0.00101147,9.17887e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,1.97232e-07,0.0599602
Total,61.5099,48.2699,55.2107,0.0713251,3.5172,3.53067,82.6835,0.00282133,2.93703,6.0954,33.0134,0.00445119,2.1332,2.22429,6.63971,0.000326257,, , 62.0447,5.77723,3.07003,78.6581,66.6226,33.0134,0.00445119,1.2825,3.25921,1.08693,0.0113529,0.239527,3.00938,6.63971,0.000326257,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04931,0.00605834,1.11729,16.7693,0.0237811,4.38574
