Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000243803,0.19235,0,0.0726005,9.07784e-06,0.015,0,1.16712,0.000226253,0.114734,0,0.048755,8.64538e-06,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000226253,0.000987789,0.0995876,0.0148415,0.0003049,0.00175446,0.073186,0.048755,8.64538e-06,0.0585562
2,25.3058,26.9799,12.4357,0.0025324,1.13836,1.18205,2.837,0.00105797,0.487544,2.16164,9.15066,0.00175175,0.600139,0.643828,1.96855,0.00025558,, , 19.4133,0.944748,1.35557,21.0899,33.8155,9.15066,0.00175175,0.0155217,0.936342,0.304263,0.00336283,0.0114841,1.06834,1.96855,0.00025558,0.920125
3,5.61799,5.97933,7.13865,0.00490011,0.453704,0.469499,2.587,0.00189038,0.109423,0.470757,6.10643,0.00333881,0.272148,0.287943,0.857468,0.000454769,, , 4.61931,0.205745,0.298459,6.3117,7.70698,6.10643,0.00333881,0.0293457,0.428207,0.130422,0.00146177,0.0102282,0.369045,0.857468,0.000454769,1.73961
4,8.19029,8.91943,7.68255,0.0094068,0.775299,0.867376,5.15685,0.00165241,0.120346,0.84948,6.10547,0.00628409,0.475264,0.567341,1.69883,0.000754898,, , 6.73962,0.227422,0.590454,10.9055,10.7504,6.10547,0.00628409,0.0584488,0.782019,0.257715,0.00287229,0.0163784,0.617362,1.69883,0.000754898,3.46485
5,1.43135,1.56409,6.7331,0.0186243,0.276834,0.303414,7.54275,0.00355767,0.0232857,0.156027,5.23564,0.0123788,0.183724,0.210303,0.628909,0.00163622,, , 1.56444,0.0417714,0.109632,5.98723,2.20702,5.23564,0.0123788,0.116473,0.298883,0.0940904,0.00105378,0.0231557,0.232407,0.628909,0.00163622,6.90454
6,2.26259,2.53039,8.12317,0.0353069,0.497984,0.579259,15.0783,0.00327154,0.029555,0.297352,5.23567,0.022815,0.336819,0.418095,1.25096,0.00270109,, , 2.44008,0.0541398,0.216949,11.6268,3.48875,5.23567,0.022815,0.232886,0.565549,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.00270109,13.8055
7,2.19984,2.2072,9.57087,0.0752511,0.101959,0.112349,49.3329,0.00376087,2.1517,2.15906,0.00837144,0.0326488,0.0703251,0.0807152,0.170133,0.00271118,, , 0.0582023,4.3031,0.00610733,11.957,0.282158,0.00837144,0.0326488,0.827824,0.0525662,0.0982687,0.000205444,0.13525,0.227324,0.170133,0.00271118,49.0734
8,0.0886201,0.0895336,0.0308817,8.79903e-05,0.000721525,0.000743741,0.0602261,4.45472e-06,0.000175763,0.00108924,0.00199849,3.59896e-05,6.40595e-05,8.62753e-05,0.000206938,3.17337e-06,, , 0.00342529,0.000301526,0.000769667,0.242802,0.128361,0.00199849,3.59896e-05,0.00101147,8.92053e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000206938,3.17337e-06,0.0599602
Total,61.5099,48.2699,55.2087,0.146353,3.43721,3.51469,82.6676,0.0152044,2.93703,6.0954,33.0114,0.0794796,2.05322,2.20831,6.62382,0.00852555,, , 59.4308,5.77723,3.07003,78.6581,66.6226,33.0114,0.0794796,1.2825,3.16324,1.08693,0.0113529,0.239527,3.00938,6.62382,0.00852555,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05158,0.00605566,1.11679,16.9289,0.0237398,4.37814
